Generator;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
WindOffshore;-5.425754935985369e-9;-3.1419401334622273e-9;-6.163779214140203e-9;-1.4998058530520788e-9;-1.4436598727544898e-10;-3.2648929635137373e-9;1.948171274494923e-9;2.990288849754298e-9;1.1505059626358031e-9
GasTurbine;-5.932916566731327e-9;-4.564788181142418e-9;-6.929403948726024e-9;-3.638926637494017e-9;-2.5771327041250374e-9;-5.888080448360113e-9;-1.8604727171507669e-9;-7.167933077826127e-10;-3.217430857890837e-9
Baseload;-4.52480931133377e-9;-3.481389942700489e-9;-5.284792252937874e-9;-2.77527063584932e-9;-1.9654808769023793e-9;-4.490614512939377e-9;-1.418911622868849e-9;-5.4667093273206e-10;-2.4538118715493363e-9
Peak;-8.48994611283086e-10;-6.53216765118574e-10;-9.91590989979709e-10;-5.207268754478683e-10;-3.6878519253625725e-10;-8.425786061935373e-10;-2.6623184289450193e-10;-1.0257242772023208e-10;-4.6041123784590315e-10
WindOnshore;-7.886819903413008e-8;-5.389630880916651e-8;-7.544428430030032e-8;-9.37514951915315e-9;6.674132684649539e-9;-2.4845004445355898e-8;3.5226517265175393e-8;5.315351120447504e-8;2.0996691278885886e-8
SolarPanels;-135.72508678599672;-86.31560947026234;-176.6949397584522;79.24174909126721;105.13991055719154;40.05215265792177;-1.5892045166202702;40.35736511452549;-31.121675003870823
