Timestep;Price;G_WindOffshore;G_GasTurbine;G_Baseload;G_Peak;G_WindOnshore;G_SolarPanels;G_TypeC;G_TypeA;G_TypeB;Demand;Total_PV
1.0;0.039997146779672754;4.078219407984739;0.7551021638209076;5.0;0.0;2.8142920827375155;0.0;-0.18891372567858114;-0.0720431610022105;-0.37965563221772003;-12.007;0.0
2.0;0.04001764165228672;3.925793748498987;0.32228619016756155;5.0;0.0;2.8717848904462704;0.0;-0.17995637267183756;-0.06926030563168392;-0.3616544439628833;-11.509;0.0
3.0;0.010018450609038203;4.082822517069155;0.0;4.947745816347782;0.0;2.7411684615043574;0.0;-0.17273260433050053;-0.06812725431500531;-0.34588049688131434;-11.185;0.0
4.0;0.009983139681386506;4.078219407984739;0.0;4.657452199382231;0.0;2.821969684431107;0.0;-0.1647551732066897;-0.06897446842040832;-0.3299058150534521;-10.994;0.0
5.0;0.04001183108979219;4.073615381854767;0.14316761740080244;5.0;0.0;2.4096090340693204;0.0;-0.15842344593110247;-0.07359525313152786;-0.3183798846579841;-11.076;0.0
6.0;0.04000166099725927;4.0413613989354396;0.5563349802753621;5.0;0.0;2.6366578101917746;0.0;-0.15889513147177542;-0.08413106926273052;-0.31932802629259005;-11.672;0.0
7.0;0.040000025980330096;3.888685780512153;2.2163222132594496;5.0;0.0;2.7642969141747873;0.0;-0.17060549632669547;-0.10283738186218554;-0.3428620384876507;-13.253;0.0
8.0;0.20000001557334113;3.7536385893496815;5.0;5.0;0.014269244682494712;2.484387084701656;0.0;-0.182822081716059;-0.1236873441475967;-0.37478549786219817;-15.571;0.0
9.0;0.19999999958342626;3.8840428954123767;5.0;5.0;1.308750678285978;2.46867771772329;0.006288129294695984;-0.18785084699025342;-0.13081475699727246;-0.3850938163542045;-16.964;2.3501445716597613e-6
10.0;0.1999999962054414;3.161068638802681;5.0;5.0;2.506359851297148;2.214815263512613;0.1477024326283272;-0.18217116829701224;-0.12433708549474463;-0.37343793115684837;-17.35;5.571666427995413e-5
11.0;0.2000000054967464;4.0920259896914875;5.0;5.0;1.4508067700440885;1.9802360520927362;0.5009473761580701;-0.1747828868908781;-0.11497385740699559;-0.3582594453208421;-17.376;0.00019222060101433192
12.0;0.19999998548532377;3.902608560591556;5.0;5.0;0.40816817340071215;2.601659246216493;0.8515278608583916;-0.16769903383526885;-0.107562634767996;-0.3437021681994951;-17.145;0.00033574030503949514
13.0;0.04000000881853699;3.9628399244495958;4.661989205575741;5.0;0.0;2.6754492332815305;1.0510702204531648;-0.1675820682667346;-0.10408946306146813;-0.3366770552653461;-16.743;0.0004300281126870626
14.0;0.0399999809764014;4.0690104372767;4.488565775943808;5.0;0.0;2.550958328500203;1.2330507447684043;-0.1690383021418912;-0.10597063402386388;-0.3395763444118782;-16.727;0.000526365239953671
15.0;0.04000000285308292;4.073615381854767;4.318496296200569;5.0;0.0;2.679322900718314;1.2671849992811048;-0.17358354605566798;-0.11133777169787286;-0.3486982612444859;-16.705;0.0005630361682102791
16.0;0.03999999967988099;4.073615381854767;4.773304730022784;5.0;0.0;2.7681483275162755;0.9223873817996502;-0.18293186636164793;-0.12200300933501926;-0.36752094523172146;-16.865;0.0004217549216738888
