Consumer;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
TypeC;4.347739154475505e-6;4.319696696730713e-6;8.501767417234962e-6;5.652001927813899e-6;1.2778793820333867e-5;4.604407188191217e-6;1.8539464160693964e-5;1.260258961677252e-5;9.112491309859472e-6
TypeA;1.3784488925860927e-6;1.7180468165900464e-6;4.7827055618121506e-6;3.510539992035433e-7;1.6330181962231904e-7;5.22482955123138e-7;5.5653804702515686e-6;3.799409982185864e-7;3.4900219894051787e-6
TypeD;2.0991167674455635e-5;2.1272127786131634e-5;2.8818118965934225e-5;6.78363040684804e-6;2.0529203877295288e-5;2.9675510319071563e-6;3.0342809583638886e-5;2.6718161397931706e-5;2.0138018296256277e-5
TypeB;4.754687294328264e-6;5.648274385761098e-6;7.836822221829465e-6;3.8024544624093437e-7;1.8415978257912968e-6;5.793349506788559e-7;6.927333276784964e-6;2.3611170132387116e-6;7.3660363750782665e-6
