Timestep;total_gen;total_demand;total_cons;PV_cons;tot_SOC;tot_charging;tot_discharging
1.0;0.0;-11.925;-0.8074693933843679;0.0;0.0;8.049798517785731e-6;0.0
2.0;0.0;-11.547;-0.7770106823628925;0.0;7.2448186660071585e-6;7.028581694455336e-6;0.0
3.0;0.0;-11.302;-0.7466018282704506;0.0;1.356981770915036e-5;6.179075200419271e-6;3.1617609476906756e-6
4.0;0.0;-11.26;-0.7217804049440926;0.0;1.531889968042904e-5;6.029476668555301e-6;4.041013283043965e-6
5.0;0.0;-11.355;-0.698903481163918;0.0;1.6309594448791257e-5;5.919511759695595e-6;4.6334491993258305e-6
6.0;0.0;-11.845;-0.6938921308331346;0.0;1.662265486909081e-5;5.915765165944994e-6;4.849254750272666e-6
7.0;0.0;-12.951;-0.7174369431429473;0.0;1.6692528103476313e-5;5.911261870841323e-6;4.889422004770299e-6
8.0;0.0;-14.665;-0.7656949403709123;6.991606358540311e-8;1.6713711102169923e-5;5.904176717899955e-6;4.893422734141436e-6
9.0;0.0;-16.079;-0.7917946493742709;4.936599059277599e-6;1.6724070090059615e-5;5.89975151451263e-6;4.8953893374803426e-6
10.0;0.0;-16.317;-0.7618747525182157;2.2621665793962902e-5;1.6728260244180918e-5;5.8991127173902055e-6;4.8968777042513995e-6
11.0;0.0;-15.94;-0.713019203701788;5.753187895121797e-5;1.67302213210199e-5;5.899779723932404e-6;4.897658908823872e-6
12.0;0.0;-15.256;-0.6635706913274417;0.0001112242874466069;1.6731914502558644e-5;5.8998297834039585e-6;4.898093743252455e-6
13.0;0.0;-14.688;-0.6326242109332247;0.00016493383114212203;1.6733169418938548e-5;5.899461483686635e-6;4.8985311542238224e-6
14.0;0.0;-14.491;-0.6301994084807989;0.00017863381963350824;1.6733606727890812e-5;5.899439313651316e-6;4.8984934426892285e-6
15.0;0.0;-14.592;-0.6525999202150549;0.00013232217452135804;1.67340659417855e-5;5.8997911007123184e-6;4.897827690670443e-6
16.0;0.0;-15.098;-0.7048785784521154;6.21323359074048e-5;1.6735581442579012e-5;5.899408065860069e-6;4.897890895537961e-6
17.0;0.0;-15.817;-0.778870670400504;1.8807802496574148e-5;1.673668183282485e-5;5.896860681995237e-6;4.8999902753029634e-6
18.0;0.0;-16.907;-0.8827404925910641;0.0;1.6733156823369975e-5;5.893320619055173e-6;4.903497123702963e-6
19.0;0.0;-16.335;-0.9049356660062471;0.0;1.672254961154777e-5;5.886527022001644e-6;4.909638729307576e-6
20.0;0.0;-15.579;-0.9126976976336718;0.0;1.6699005216871223e-5;5.874294280577156e-6;4.922904914530098e-6
21.0;0.0;-14.939;-0.9195631036548598;0.0;1.6649713503549296e-5;5.840012420761115e-6;4.96203275163307e-6
22.0;0.0;-14.095;-0.9035392535323934;0.0;1.652609767100541e-5;5.691255732183204e-6;5.118366608809393e-6
23.0;0.0;-13.195;-0.871641490313461;0.0;1.609490889457319e-5;5.271431570182146e-6;5.511854637580937e-6
24.0;0.0;-12.566;-0.8456107864931351;0.0;1.484871257036039e-5;8.010496671141882e-6;5.069293178754804e-6
25.0;0.0;-11.765;-0.7960889685037446;0.0;0.0;8.033180608389295e-6;0.0
26.0;0.0;-11.338;-0.7624054970386898;0.0;7.229862547550365e-6;7.031950859696685e-6;0.0
27.0;0.0;-11.065;-0.730410714652912;0.0;1.3557895335022626e-5;6.202273845385197e-6;3.1600831365270767e-6
28.0;0.0;-10.953;-0.7015719154348112;0.0;1.5329721513634278e-5;6.039672282621712e-6;4.042364185113009e-6
29.0;0.0;-10.931;-0.6722802150001994;0.0;1.6328090250174003e-5;5.929792417523816e-6;4.6465483379296185e-6
30.0;0.0;-11.038;-0.6460841290301806;0.0;1.663584681449016e-5;5.927596602229917e-6;4.8653776998078955e-6
31.0;0.0;-11.445;-0.6334572060215942;0.0;1.6698452633965074e-5;5.9238626258696856e-6;4.903355925703868e-6
32.0;0.0;-12.185;-0.6356233576223682;4.8008967248901e-6;1.671549358536053e-5;5.91817588429649e-6;4.904600472802187e-6
33.0;0.0;-12.898;-0.6345435636122317;1.5797116989688426e-5;1.6726031935135728e-5;5.914338088065666e-6;4.9056167983416535e-6
34.0;0.0;-13.817;-0.6445615233663651;2.7050245965782776e-5;1.6731985963868797e-5;5.913896963281897e-6;4.906686684312058e-6
35.0;0.0;-14.216;-0.6353603626797765;4.357575868884878e-5;1.6736353622704263e-5;5.912914666544518e-6;4.908313342233744e-6
36.0;0.0;-14.325;-0.6225991333580645;5.950903388536335e-5;1.6738029380019442e-5;5.912079374093131e-6;4.90964524458369e-6
37.0;0.0;-14.334;-0.6169654301000619;7.02428679195171e-5;1.67374733150527e-5;5.911685438209719e-6;4.910171451779601e-6
38.0;0.0;-14.194;-0.616887112704501;7.03480154244252e-5;1.6735978088735263e-5;5.911235523665466e-6;4.9105547891348394e-6
39.0;0.0;-14.143;-0.6320815246192597;5.556427815281309e-5;1.6733652158455925e-5;5.911437218941166e-6;4.9105081104066705e-6
40.0;0.0;-14.152;-0.6602050654717729;3.10661679537024e-5;1.673155985177126e-5;5.911464704862786e-6;4.910652446438609e-6
41.0;0.0;-14.371;-0.7071095561484255;1.022087580654765e-5;1.67293321182779e-5;5.911195929282594e-6;4.911376877457127e-6
42.0;0.0;-15.213;-0.7937847353532655;1.194852613603875e-6;1.672605778618181e-5;5.90994801731351e-6;4.9131547979888585e-6
43.0;0.0;-15.359;-0.8503718221228014;0.0;1.6719685193489275e-5;5.90291499500513e-6;4.9201636324183675e-6
44.0;0.0;-14.772;-0.8649268208716216;0.0;1.66991959241679e-5;5.890211907601552e-6;4.9342240626233785e-6
45.0;0.0;-14.127;-0.8690862513226049;0.0;1.665165322488245e-5;5.860970082368431e-6;4.969284284627622e-6
46.0;0.0;-13.549;-0.8680524889979515;0.0;1.653884183493018e-5;5.736387663919182e-6;5.103071904189027e-6
47.0;0.0;-12.952;-0.8551156813982926;0.0;1.6165264638888797e-5;5.35322674799875e-6;5.464643796369467e-6
48.0;0.0;-12.347;-0.8303220271859462;0.0;1.5045133429371475e-5;7.842197890907908e-6;5.076636333945528e-6
49.0;0.0;-10.096;-0.6793297153562379;0.0;0.0;8.051340449177965e-6;0.0
50.0;0.0;-9.897;-0.653749354313506;0.0;7.246206404260169e-6;7.028830713276521e-6;0.0
51.0;0.0;-9.848;-0.6312277410498974;0.0;1.357142942556861e-5;6.1785171563811405e-6;3.16167493530587e-6
52.0;0.0;-9.91;-0.609920347442155;0.0;1.5320104565357785e-5;6.029051649841996e-6;4.04146459715137e-6
53.0;0.0;-10.26;-0.6009916486161072;3.13072315327485e-6;1.6309915236270197e-5;5.91867189599208e-6;4.633654557704943e-6
54.0;0.0;-11.008;-0.6097191240372475;2.8004994872170348e-5;1.6621991571181045e-5;5.9146815743546025e-6;4.849149092114752e-6
55.0;0.0;-11.991;-0.6259183844081077;8.928269443463145e-5;1.669100703741823e-5;5.910912080056315e-6;4.888771793221956e-6
56.0;0.0;-12.626;-0.6215014189595593;0.00017007759130536847;1.671259783378787e-5;5.905438262452864e-6;4.8914710634654355e-6
57.0;0.0;-12.124;-0.5657425152543555;0.00026030475548575614;1.6726260846075346e-5;5.901930547490253e-6;4.893071125947924e-6
58.0;0.0;-11.285;-0.5043967885111795;0.0003513032635787585;1.6734987701392485e-5;5.898709875456845e-6;4.896493399738714e-6
59.0;0.0;-10.736;-0.46652060163243453;0.0004305868307810268;1.6737012552759815e-5;5.8961381157116666e-6;4.899341122058773e-6
60.0;0.0;-10.754;-0.46274246773507666;0.00047764591501327366;1.673355848196017e-5;5.8962064868028445e-6;4.899528505356565e-6
61.0;0.0;-11.07;-0.4810097753045026;0.00048518685132701103;1.6729958086885447e-5;5.8974878087336115e-6;4.898059487961941e-6
62.0;0.0;-11.037;-0.4931928952235061;0.0004507457341058715;1.672914348313751e-5;5.897132013252761e-6;4.897685332287671e-6
63.0;0.0;-11.093;-0.5174918792313866;0.0003792462195578902;1.6728424473444143e-5;5.897250946276935e-6;4.897429512478751e-6
64.0;0.0;-11.67;-0.5742853016759956;0.00027902295640295333;1.672809681960564e-5;5.898495095435563e-6;4.896748601483115e-6
65.0;0.0;-12.477;-0.651220586622872;0.0001785792581742981;1.6729645500548214e-5;5.897771250314391e-6;4.8976514498830065e-6
66.0;0.0;-12.654;-0.7008958971633094;9.626381350439698e-5;1.672953940112487e-5;5.893976597500685e-6;4.900952399005074e-6
67.0;0.0;-12.988;-0.7608835333124033;3.515890563336795e-5;1.672235040353239e-5;5.886303278199628e-6;4.908562237770534e-6
68.0;0.0;-13.032;-0.8022119444082593;6.0072457469529e-6;1.6699800761062653e-5;5.873412174961804e-6;4.92218397413703e-6
69.0;0.0;-12.903;-0.8271898100493855;0.0;1.665051611801368e-5;5.838483509484867e-6;4.962049854562996e-6
70.0;0.0;-12.254;-0.8095501287862805;0.0;1.6525505181804248e-5;5.688195228967608e-6;5.119786464331674e-6
71.0;0.0;-11.546;-0.7769574791271785;0.0;1.6089984394479937e-5;5.2673316101404e-6;5.5140007216776395e-6
