Generator;2018;2021;2022
WindOffshore;708958.914556837;585666.9713841303;560637.4234669957
MidMerit;61888.47946230577;248224.50326873586;2741.569988613401
Baseload;1.304616794790457e6;1.3877679419419274e6;1.218126743818583e6
Peak;1.8993133432823117;7.1719471398665675;0.0
WindOnshore;392577.5152676408;329614.9977808975;340627.4174235584
SolarPanels;216232.84764644693;226534.18185012855;204695.55665877028
