Generator;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
WindOffshore;1863.0073066446657;1188.4115401656284;1296.9354952804347;1216.8274037675476;1052.4403065238444;1091.7346585093433;900.6295789977305;792.6207580308492;1053.313168749958
GasTurbine;4955.312233413779;3086.33230533673;6696.641034576356;4030.517210444487;2910.4664753883008;6478.131350348763;3317.5533289529008;2223.8715438660006;5916.7177209966
Baseload;5329.02682718464;3567.0168853257283;6810.6417459181475;4453.7735756845095;3344.7368231964388;6593.28555848528;3765.3186150072056;2793.6246943454566;6104.636386365888
Peak;1983.6710559482028;1163.4024468977898;3831.3544280001247;1594.800983219042;1145.4027324799295;2733.178610381159;819.0722320847057;549.8898976810018;1837.6837449062161
WindOnshore;1081.458744151016;719.225221271888;722.8086961680839;636.6143663577118;550.9577664009873;588.3695512051386;513.8720948190489;422.6429646416499;641.558691515331
SolarPanels;589.3007990968737;611.0271007804463;469.5672159417911;323.6323155413184;281.55229094533934;274.8128846971267;369.99765929793506;399.8016670257778;278.2874048637592
