Generator;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
WindOffshore;3.263699556676629e-8;3.256075835449207e-8;3.25997079540791e-8;3.047505965238305e-8;3.033300391465826e-8;3.009301110271026e-8;1.7812143058116136e-7;108.00882114020601;2.996543965214819e-8
GasTurbine;3.3667540088177815e-9;2.8578484684141844e-9;3.49962491868747e-9;2.7282830676820644e-9;2.3009999310085278e-8;2.916463111856372e-9;2.9092526391572107e-9;525.9671500338463;3.4967734002483684e-9
Baseload;1.1674528305914135e-8;1.1112195641458059e-8;1.1726011340795784e-8;1.0779403323092702e-8;6.673561884408623e-8;1.1006701930438868e-8;1.0508632114114254e-8;545.628089558366;1.097037044419941e-8
Peak;3.2534111242250944e-10;2.43603204355277e-10;3.27098801227612e-10;3.1474766914937987e-10;1.9075853646441394e-10;2.3602230111341006e-10;2.3200732355192195e-9;0.0014862191180747585;3.2893779491751216e-10
WindOnshore;5.67406147778977e-8;5.680899642699564e-8;5.6854553349206255e-8;5.402906627477897e-8;5.416693103668246e-8;5.453723818432019e-8;2.7797705621170876e-7;91.22913044600706;5.413413840278093e-8
SolarPanels;1.567303146941633e-8;1.5673659499911886e-8;1.5632225916047398e-8;1.5203142321348054e-8;1.594126237099303e-8;3.474520229065144;1.5219328916787666e-8;1.5265043693297796e-8;6.727630459351713e-8
