Generator;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
WindOffshore;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GasTurbine;1713.157371802187;1542.7706323133234;1893.9805723141124;1575.0918612891144;1405.0944953460037;1753.9672345396993;1338.666280442725;1171.3597567224658;1512.43336533418
Baseload;435.3356510584225;432.3891694228882;437.28180918216555;436.5744117923603;433.3665277377166;437.9643972118814;426.61872242463596;422.95391995784786;430.1941967708275
Peak;8.031040010527924;4.584971997923154;22.28579767628256;22.836918251584134;9.626317429647498;49.16864232663666;0.0;0.0;0.0
WindOnshore;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SolarPanels;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
