Generator;2018;2021;2022
WindOffshore;0.0;0.0;0.0
MidMerit;1.7316611557770562e6;1.7398734868242294e6;1.6886211241336614e6
Baseload;438876.0000000001;438875.9999999998;438875.9999999972
Peak;4.718576630193632e6;3.5355520572444918e6;2.7834346522344635e6
WindOnshore;0.0;0.0;0.0
SolarPanels;0.0;0.0;0.0
