iteration;primal_EOM;dual_EOM;rho_EOM;primal_cfd;dual_cfd;rho_cfd;zeta_cfd;imbalance_cfd
1;550.3868861089892;0.0;0.011000000000000001;34.99999999997291;0.0;0.011000000000000001;-0.003499999999997291;34.99999999997291
2;441.89094995602227;0.6429060514769814;0.012100000000000001;34.99999816333119;0.011067971229794178;0.012100000000000001;-0.007349999797963722;34.99999816333119
3;391.13022718035626;0.46596734441050747;0.013310000000000002;34.99999618673134;0.012174767665233779;0.013310000000000002;-0.011584999336558214;34.99999618673134
4;359.85567249097573;0.36506595999992236;0.014641000000000003;34.99999782351819;0.01339224505806742;0.014641000000000003;-0.016243499046868486;34.99999782351819
5;336.7675229666929;0.32092546034335817;0.016105100000000004;34.999999329418216;0.014731470197655484;0.016105100000000004;-0.02136784894868861;34.999999329418216
6;314.6261690279419;0.34621621088517357;0.017715610000000007;34.999999637958354;0.016204617360263088;0.017715610000000007;-0.027004633890381442;34.999999637958354
7;291.43510844531016;0.3969112862314001;0.019487171000000008;35.00000015301683;0.01782507935860253;0.019487171000000008;-0.03320509741748931;35.00000015301683
8;269.18373726884585;0.42416158710362484;0.021435888100000012;34.99999705371734;0.0196075855582602;0.021435888100000012;-0.040025606693342174;34.99999705371734
9;251.07678015852255;0.41683311376553367;0.023579476910000015;35.000000470588944;0.021568346219695198;0.023579476910000015;-0.0475281676292171;35.000000470588944
10;236.88073662600996;0.4016343454693361;0.025937424601000018;34.99999995607865;0.023725180492804008;0.025937424601000018;-0.05578098453736068;34.99999995607865
11;225.5943167493976;0.3890603481764802;0.02853116706110002;35.00000240815098;0.026097700370537345;0.02853116706110002;-0.06485908377232304;35.00000240815098
12;216.64753332979893;0.3680632964343979;0.031384283767210024;34.99999951857291;0.028707468037517978;0.031384283767210024;-0.07484499210635127;34.99999951857291
13;209.60232324958136;0.3387225844502733;0.03452271214393103;35.0000007174864;0.03157821592290063;0.03452271214393103;-0.08582949165005276;35.0000007174864
14;203.22412593708023;0.33275235269514014;0.03797498335832414;34.9999973682091;0.03473603419123215;0.03797498335832414;-0.09791243999186303;34.9999973682091
15;196.6717278466774;0.35051317626630923;0.04177248169415655;34.99999879754551;0.03820963917070831;0.04177248169415655;-0.11120368371064458;34.99999879754551
16;189.4165933168228;0.3908436982106579;0.04594972986357221;34.99999984081939;0.042030604340620656;0.04594972986357221;-0.1258240522371057;34.99999984081939
17;181.10654389763164;0.45202899873702984;0.050544702849929436;35.000000026115465;0.04623366501942714;0.050544702849929436;-0.14190645770135596;35.000000026115465
18;171.65902411334275;0.5344291624214335;0.05559917313492239;34.99999863333964;0.05085702949760215;0.05559917313492239;-0.15959710300805685;34.99999863333964
19;161.23842187944675;0.6318807747646836;0.06115909044841463;35.0000067860585;0.05594274547917802;0.06115909044841463;-0.1790568173782721;35.0000067860585
20;150.26804062031053;0.7286791352399612;0.0672749994932561;35.00000202678937;0.06153701165928546;0.0672749994932561;-0.20046250027478316;35.00000202678937
21;139.26759052090972;0.8029669757109078;0.07400249944258172;35.00000188740595;0.06769071255480277;0.07400249944258172;-0.22400875136717513;35.00000188740595
22;128.68249579999252;0.8607284547768058;0.0814027493868399;34.999998191266386;0.07445977594713352;0.0814027493868399;-0.24990962483357065;34.999998191266386
23;118.76749905213624;0.9079118911166398;0.0895430243255239;35.00000124051056;0.08190576067761851;0.0895430243255239;-0.27840058812877433;35.00000124051056
24;109.78314843822132;0.9329194444764447;0.09849732675807629;34.99999724718229;0.09009632646607947;0.09849732675807629;-0.3097406441777515;34.99999724718229
25;101.83020412145031;0.9540767604220102;0.10834705943388392;34.99999823066666;0.09910596189695452;0.10834705943388392;-0.34421470680033217;34.99999823066666
26;94.95258774271343;0.9625717549349455;0.11918176537727232;34.99999965893826;0.10901656253552722;0.11918176537727232;-0.3821361772326612;34.99999965893826
27;88.96980497800419;0.9852247624700144;0.13109994191499957;35.00000887692672;0.11991825037407892;0.13109994191499957;-0.42384980569438446;35.00000887692672
28;83.93373276245421;0.9834758890539191;0.14420993610649954;35.00000352137538;0.1319100552265752;0.14420993610649954;-0.46973478998115537;35.00000352137538
29;79.69969002453131;0.9897548552557229;0.1586309297171495;35.00001158621903;0.14510109418326358;0.1586309297171495;-0.5202082843269092;35.00001158621903
30;76.17205881608743;0.9840399232901894;0.17449402268886446;35.00000966915883;0.15961119485926417;0.17449402268886446;-0.5757291250661881;35.00000966915883
31;73.17483634832985;0.9902866424810121;0.19194342495775094;35.00000101917236;0.17557227095637548;0.19194342495775094;-0.6368020347856855;35.00000101917236
32;70.47719062314786;0.9712627967980842;0.21113776745352605;35.000001720600636;0.193129501919462;0.21113776745352605;-0.7039822368234782;35.000001720600636
33;68.06094199441047;0.9581026526840001;0.23225154419887867;34.99983501682841;0.21244144202034138;0.23225154419887867;-0.7778801070904271;34.99983501682841
34;66.31722273942384;0.9912958005944685;0.25547669861876654;25.169009403546546;2.1464065132984067;0.25547669861876654;-0.8363355200897249;25.169009403546546
35;64.6802370436883;0.9984527844777327;0.2810243684806432;23.7656404993809;0.2113052698883031;0.2810243684806432;-0.8970511938431478;23.7656404993809
36;62.629463563701854;1.0811089804596639;0.30912680532870757;23.4638849068607;0.192084687317871;0.30912680532870757;-0.9629904282236781;23.4638849068607
37;60.435418062631456;1.202319208248767;0.34003948586157834;23.301328262606525;0.20862581448700165;0.34003948586157834;-1.0350210798810289;23.301328262606525
38;57.94858299644386;1.324819943308821;0.3740434344477362;13.14068530719846;2.068471765472432;0.3740434344477362;-1.0797045986383145;13.14068530719846
39;55.37390382282763;1.4342423003036529;0.41144777789250986;11.770412108177915;0.23228340986354262;0.41144777789250986;-1.1237310523363953;11.770412108177915
40;52.436036825765704;1.5756209929977918;0.4525925556817609;11.64659688038285;0.14018246050907499;0.4525925556817609;-1.171650716400829;11.64659688038285
41;49.26732510061327;1.7152371454392736;0.497851811249937;6.520097305143044;1.1894705012818603;0.497851811249937;-1.2011601914271135;6.520097305143044
42;46.070017187149475;1.8360931887497518;0.5476369923749307;0.42229476569313307;1.8807915819241325;0.4525925556817609;-1.1990577892872964;-0.42229476569313307
43;42.86817274248043;1.9593396274011854;0.6024006916124238;0.6966608645067446;0.7073555795109079;0.4525925556817609;-1.1959047540761907;-0.6966608645067446
44;39.648016165701726;2.0683760740739374;0.6626407607736663;0.05083117789482117;0.10656006602769508;0.41144777789250986;-1.196134812203308;0.05083117789482117
45;36.53081445632932;2.1898183852482513;0.728904836851033;2.6086637111610935;1.0573143610552407;0.4525925556817609;-1.1854015233310473;-2.6086637111610935
46;33.50646569780044;2.3169664994197188;0.8017953205361363;4.502641340655145;0.2971905532420035;0.497851811249937;-1.1650229038141926;-4.502641340655145
47;30.531174629116197;2.4495492587996344;0.8819748525897501;4.23849193761876;0.15055832414634615;0.5476369923749307;-1.1439214949330752;-4.23849193761876
48;27.62499104481726;2.582422936970642;0.9701723378487251;3.758732986780854;0.2612135726356542;0.6024006916124238;-1.123337282652864;-3.758732986780854
49;24.902460341956115;2.713983438670727;1.0671895716335977;10.12134325189068;1.4947652953773107;0.6626407607736663;-1.0623662409030072;-10.12134325189068
50;22.33839878419447;2.841247858580797;1.1739085287969575;29.619359508050977;5.035674910605868;0.728904836851033;-0.866096291722571;-29.619359508050977
51;19.945430319672422;2.958536783906014;1.2912993816766534;41.93675990480641;3.6617952706879047;0.8017953205361363;-0.5604172203578324;-41.93675990480641
52;17.71974038300746;3.0532366528751504;1.4204293198443187;8.073307681638525;10.354994989346926;0.8017953205361363;-0.49568581715397025;-8.073307681638525
53;15.710556372266323;3.150690279205425;1.5624722518287508;3.510150133380029;1.2941020226687707;0.8819748525897501;-0.4675415976407362;-3.510150133380029
54;13.850531321936337;3.197222707298256;1.718719477011626;3.2492636709457074;0.2309003309778253;0.9701723378487251;-0.4388839091686605;-3.2492636709457074
55;12.168011416373668;3.2252149067782745;1.8905914247127888;3.08099386645615;0.22233284498478872;1.0671895716335977;-0.40899295894548704;-3.08099386645615
