agent,1,0.8,0.6,0.4,0.2
TypeA,-191.49479548095263,-191.45337052801688,-191.38798048120682,-191.40274438165454,-191.400734014106
TypeB,-191.56884766818055,-191.50380185621893,-191.429491172307,-191.43878924342084,-191.45941692297887
TypeC,-118.47453675960772,-118.4467795033849,-118.34730000621218,-118.3554257406158,-118.36050591020103
TypeD,-118.55506809129282,-118.51971610372182,-118.44166004108592,-118.39547754724943,-118.34714369633545
