Generator;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
WindOffshore;2.19248136090755e-7;4.949006751076013e-7;1.9134814266408284e-7;3.8884922162196744e-6;1.5147120109304524e-6;4.341773468752308e-6;8.445101684628753e-8;0.00015615479458119808;1.3634586366606527e-6
GasTurbine;6.543604058606434e-8;3.3603367910473025e-7;1.2368343504931545e-7;3.758945467779995e-6;1.3973522072774358e-6;4.267245458322577e-6;2.6445547973708017e-8;2.4981550836855604e-6;1.3426940768113127e-6
Baseload;2.1781556824862491e-7;3.0574040010833414e-7;1.1092379281762987e-7;3.846642357530072e-6;1.3711032806895673e-6;4.346514742792351e-6;8.404816753682098e-8;0.000507440424428296;1.328183316218201e-6
Peak;2.1919025439132156e-7;4.949420198269161e-7;2.0076913287425668e-7;3.888461037604429e-6;1.514698610094456e-6;4.341810836194782e-6;8.44910914565844e-8;2.5832876673348437e-6;2.529760649849777e-7
WindOnshore;2.192568331338407e-7;4.949814638166572e-7;1.9135512729917536e-7;3.888503904647678e-6;1.5147059855280531e-6;4.341798256035645e-6;8.447278787571122e-8;2.5768276827875525e-6;1.363435274015501e-6
SolarPanels;2.1922793991670329e-7;4.949671447403506e-7;1.9135867326258095e-7;3.8884908132100215e-6;1.514719340359183e-6;4.341794799747872e-6;8.448262562698455e-8;2.5832835477967997e-6;1.3634489941182458e-6
