Timestep;Price;G_WindOffshore;G_GasTurbine;G_Baseload;G_Peak;G_WindOnshore;G_SolarPanels;G_TypeC;G_TypeA;G_TypeD;G_TypeB;Demand;Total_PV
1.0;0.03999499114112896;1.8201218588170534;4.541090640771126;4.999999921058919;0.0;1.1323076876900915;0.0;-0.20684412849361666;-0.20817813267696927;-0.20671915119729495;-0.20770457064149145;-11.664;0.0
2.0;0.039994938316324696;1.3841462563390747;4.634334215678125;4.999999921058577;0.0;0.9795192253106649;0.0;-0.19749025937772444;-0.19876434125598086;-0.19736478126367707;-0.1983056687863966;-11.206;0.0
3.0;0.03999495583331032;1.3485771491046523;4.44955220685527;4.999999921058707;0.0;0.9126923028568691;0.0;-0.1894684975565218;-0.1906907315136888;-0.18934261256328447;-0.1902449438590542;-10.951;0.0
4.0;0.03999611310131079;1.4623982881796669;4.273315520712537;4.999999921067847;0.0;0.8426923029005526;0.0;-0.1821279771661405;-0.18330279788700654;-0.18203504148978872;-0.18286839112365003;-10.848;0.0
5.0;0.03999606077948506;1.2936991013558263;4.533851594911743;4.999999921067542;0.0;0.8144230729165679;0.0;-0.1762867760775806;-0.17742386906602836;-0.17619269532430307;-0.1769983504176899;-10.935;0.0
6.0;0.0399960433427208;1.712398285347987;4.5014253980256544;4.999999921067401;0.0;0.8961538403678803;0.0;-0.1750418418489779;-0.17617060269465784;-0.17494662319657905;-0.17574640649711712;-11.408;0.0
7.0;0.19999948048020522;1.8394308872127834;4.999999973028345;4.999999996746949;0.4491383529728506;0.9754807692306714;0.0;-0.17619949419896555;-0.18207190187909034;-0.17618703112158332;-0.1805759906559772;-12.549;0.0
8.0;0.19999929380697765;2.1239837319091825;4.999999973028293;4.9999999967469435;1.693016508578101;1.0718269217258083;0.0;-0.18698776125217248;-0.19322008550387706;-0.18697056116150473;-0.19163394551254706;-14.13;0.0
9.0;0.1999992836764168;2.1747967393481646;4.999999973028292;4.9999999967469435;2.7050526927496614;1.2377884617163377;0.0003749987065917166;-0.19146888528155437;-0.19785059487102713;-0.191451575736876;-0.19622708174508258;-15.341;9.873198118552502e-8
10.0;0.199999272924566;2.195121941823297;4.999999973028287;4.9999999967469435;2.9801043982981126;1.386249999206954;0.008874998750857545;-0.1871175912514694;-0.19335314291989295;-0.1871002008883145;-0.1917656403820809;-15.811;2.379464105735325e-6
11.0;0.19999944365235658;2.1910569018283;4.999999973028338;4.999999996746948;2.7519302158618726;1.5081730766987662;0.027749998702709642;-0.17863123629731192;-0.18458127913504152;-0.17861811383054474;-0.18306410334537904;-15.754;7.6907131352964e-6
12.0;0.1999994376137479;2.185975601834527;4.999999973028333;4.999999996746948;2.5922471161837484;1.5768269216940058;0.04437499868740298;-0.1730920060316121;-0.17885478635960658;-0.17307885346434082;-0.17738350148483775;-15.697;1.2954879520220998e-5
13.0;0.19999943395112482;2.148373974380109;4.999999973028331;4.999999996746948;2.3946704036214452;1.6489423066889102;0.055499998665384034;-0.16990513695540202;-0.1755594872358756;-0.16989194937825802;-0.17411460021686365;-15.558;1.7367926347539825e-5
14.0;0.1999994324485798;2.143292674386199;4.99999997302833;4.999999996746947;2.053595981382697;1.7053846141848643;0.06043749865876987;-0.16848268929392504;-0.1740880870001708;-0.16846948835386386;-0.17265498426314752;-15.279;2.0445930393363902e-5
15.0;0.1999994335032381;2.0071138120429075;4.999999973028331;4.999999996746948;1.887068967553484;1.729711536683107;0.05793749866185209;-0.16999108814354708;-0.17564645540246787;-0.16997790333273063;-0.17420085995149262;-14.992;2.10605491691604e-5
