iteration;primal_EOM;dual_EOM;rho_EOM
1;551.0035477810175;0.0;0.11000000000000001
2;368.18003440233826;7.908389856422247;0.12100000000000002
3;271.3621793085015;5.947659643008018;0.13310000000000002
4;205.97873270812934;4.997978607541053;0.14641000000000004
5;157.5966791326397;4.396494625191286;0.16105100000000006
6;121.48379965385783;3.8440587462874807;0.17715610000000007
7;97.4891508849208;3.190484475348542;0.1948717100000001
8;82.94994092146159;2.6284958149604125;0.2143588810000001
9;74.63764317925532;2.1590110133189016;0.23579476910000013
10;70.02624552016009;1.7948851138927333;0.25937424601000014
11;67.27008407128346;1.517359653538302;0.28531167061100016
12;65.25424924696489;1.3325305826955123;0.3138428376721002
13;63.37314444089596;1.234974817585791;0.3452271214393102
14;61.346992109525935;1.2482555937496929;0.37974983358324127
15;59.05317665066807;1.336585224600812;0.41772481694156544
16;56.41082093932296;1.4964132264613288;0.45949729863572203
17;53.44273253705237;1.693150166354724;0.5054470284992942
18;50.18837696029704;1.9060942478509055;0.5559917313492238
19;46.833914397868156;2.0821599221241778;0.6115909044841462
20;43.45298563911836;2.2552544755362667;0.6727499949325609
21;40.08256839508239;2.43172098355341;0.740024994425817
22;36.75307939840212;2.608740466440282;0.8140274938683988
23;33.49329728341815;2.7805005536698615;0.8954302432552388
24;30.337982060462124;2.944824844245744;0.9849732675807628
25;27.312258237930344;3.099220755593571;1.0834705943388392
26;24.437272085536648;3.2363715187853006;1.1918176537727232
27;21.729646466882787;3.3570171394486548;1.3109994191499956
28;19.20599802952429;3.4595742745384657;1.4420993610649953
29;16.87188677697388;3.53991635593916;1.586309297171495
30;14.736086429467118;3.597859200194455;1.7449402268886445
31;12.801737116765546;3.6323532298406382;1.919434249577509
32;11.071298851174914;3.6430181844823317;2.11137767453526
33;9.53731989549287;3.629140778761656;2.3225154419887866
34;8.200160354983401;3.5922329000136637;2.5547669861876656
35;7.05123694333125;3.5326173339316673;2.5547669861876656
36;6.072227745288455;3.335631484531156;2.5547669861876656
37;5.271386088788736;3.1290244501040996;2.5547669861876656
38;4.6724279390818;2.915670132651652;2.5547669861876656
39;4.291611982789843;2.698677455450371;2.5547669861876656
40;4.11798618437112;2.480296974088626;2.5547669861876656
41;4.120406177202287;2.263175571608942;2.5547669861876656
42;4.243998447951509;2.050891645973416;2.8102436848064323
43;4.367868918918813;1.8301375074352388;3.0912680532870755
44;4.454039635310777;1.6226542175314769;3.4003948586157833
45;4.485641003067963;1.4404752940809553;3.740434344477362
46;4.457257931068324;1.3065894182159272;4.114477778925099
47;4.368689870436928;1.2351695344152838;4.525925556817609
48;4.225316009903626;1.2368304604055271;4.97851811249937
49;4.038813790648026;1.3088088984956143;5.476369923749307
50;3.816120556461114;1.4326562793047988;6.024006916124239
51;3.571102490969036;1.589251926314122;6.626407607736663
52;3.312495724317637;1.7620836237999857;6.626407607736663
53;3.0745421850331214;1.7951324695468913;6.626407607736663
54;2.8448570658527834;1.820672644886999;6.626407607736663
55;2.626041818619073;1.8378587855807467;6.626407607736663
56;2.4144941822133585;1.8392440765273155;6.626407607736663
57;2.211528761667078;1.8221893570427738;6.626407607736663
58;2.0167812126499665;1.7786110946986586;6.626407607736663
59;1.8377529476202057;1.7235754285476086;6.626407607736663
60;1.6791033239098994;1.652512771934527;6.626407607736663
61;1.542770815158;1.579575029830842;6.626407607736663
62;1.4307191808270863;1.4996118703797259;6.626407607736663
63;1.3414830155920392;1.4128262751188947;6.626407607736663
64;1.275297601158825;1.3207160363485773;6.626407607736663
65;1.229233072892413;1.2264514451848656;6.626407607736663
66;1.1994463895575835;1.1319463627695177;6.626407607736663
67;1.1818171788234466;1.0381408950870583;6.626407607736663
68;1.171881327682392;0.9493569795794586;6.626407607736663
69;1.1656535689883278;0.8619303679026356;6.626407607736663
70;1.160013817709949;0.7832284411166806;6.626407607736663
71;1.1524104801586539;0.7117373264296866;6.626407607736663
72;1.141298075938777;0.6521118720535705;6.626407607736663
73;1.1240538515649805;0.6263004057340119;6.626407607736663
74;1.1024769220313775;0.5858510640053832;6.626407607736663
75;1.0756625976513876;0.5560608163058999;6.626407607736663
76;1.0439600527662034;0.5364402456374571;6.626407607736663
77;1.0070780318817292;0.5230469926865231;6.626407607736663
78;0.9654505902024808;0.5193738807822835;6.626407607736663
79;0.9160725632070306;0.5930067316685548;6.626407607736663
80;0.8653761181810533;0.6089565859962871;6.626407607736663
81;0.8164539883521534;0.5916116679588205;6.626407607736663
82;0.7685869549106535;0.5748386986820488;6.626407607736663
83;0.7216686652852684;0.5574193780949548;6.626407607736663
84;0.6755541446370463;0.5449097987201165;6.626407607736663
85;0.6310438883244655;0.5342512625093224;6.626407607736663
86;0.5877127726555542;0.5228482131784042;6.626407607736663
87;0.5451871937721096;0.5127580424553492;6.626407607736663
88;0.5043505576798938;0.5045361408590098;6.626407607736663
89;0.4655530273841511;0.49471154823187585;6.626407607736663
90;0.4285576307985758;0.4830450276544509;6.626407607736663
91;0.3936136030372584;0.4734663357220943;6.626407607736663
92;0.3610478725982133;0.46355975711472874;6.626407607736663
93;0.3311170478599809;0.4526125852247209;6.626407607736663
94;0.30377973744030556;0.45990032688772203;6.626407607736663
95;0.27983398528309106;0.4454079215822486;6.626407607736663
96;0.258758735014726;0.42487488574238735;6.626407607736663
97;0.24105370321157654;0.4145040868523518;6.626407607736663
98;0.22632993229692253;0.40508715866018113;6.626407607736663
99;0.21387827923887087;0.39958950848329144;6.626407607736663
100;0.20441922001421828;0.3912637678705224;6.626407607736663
101;0.19771485022819912;0.3835948269867259;6.626407607736663
102;0.19333860543110937;0.37584127481830504;6.626407607736663
103;0.1915372192490784;0.3730976543429196;6.626407607736663
104;0.1895240355563827;0.3658405873499622;6.626407607736663
105;0.18846602300959503;0.35772769273127075;6.626407607736663
106;0.1887848709506467;0.3519751969089774;6.626407607736663
107;0.18857793736694162;0.35818648754128923;6.626407607736663
108;0.18827308150314953;0.3533595053126215;6.626407607736663
109;0.1886611654875671;0.3433089611265964;6.626407607736663
110;0.18647036033110642;0.34418722110619876;6.626407607736663
111;0.18487340271424155;0.3366251678576586;6.626407607736663
112;0.18277906641911668;0.3310093124813355;6.626407607736663
113;0.17989665163173504;0.32891143168317216;6.626407607736663
114;0.17679952555239842;0.331008808116286;6.626407607736663
115;0.17337100928366578;0.33011766195811765;6.626407607736663
116;0.16860949632677347;0.3275517275946539;6.626407607736663
117;0.1642450018683266;0.32454438348884385;6.626407607736663
118;0.1597127079678724;0.32874997134798717;6.024006916124239
119;0.1564012421296386;0.3290171942870524;5.476369923749307
120;0.15379898059291314;0.3195799935650235;4.97851811249937
121;0.15199665540204924;0.3164868179431215;4.525925556817609
122;0.15170405754390312;0.3196634555093327;4.114477778925099
123;0.15239598528009587;0.3129697537283676;3.7404343444773622
124;0.15444422856700407;0.3113525124309843;3.4003948586157837
125;0.15766698293085407;0.31176801868218135;3.4003948586157837
126;0.16027946790038378;0.3091938865572213;3.4003948586157837
127;0.162674347518183;0.3067916107657535;3.4003948586157837
