Consumer;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
TypeC;-0.0075566319170440495;-0.007198318601525353;-0.006867803055323401;-0.006550602684033605;-0.006336979902363648;-0.006355858662959608;-0.006824300489815867;-0.03656423007428125;-0.03757011540810315
TypeA;-0.007605422536238007;-0.007244798733112113;-0.006912142898467639;-0.006592891237624415;-0.0063778888324820815;-0.0063968931864184075;-0.0068683585426740175;-0.03778295956514435;-0.038822362248111
TypeD;-0.007556535063896905;-0.007198249932623114;-0.00686774864406093;-0.006550548652622237;-0.006336926266722409;-0.006355800815225613;-0.006824212598436115;-0.03656445238884935;-0.03757024604871509
TypeB;-0.007593093543769162;-0.007233074526274677;-0.006900973804570453;-0.006582238659032953;-0.006367584198732907;-0.006386548297301803;-0.00685722707654221;-0.03747856173798253;-0.03850944926904596
