Consumer;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
TypeC;1.017919082357821e-11;4.275575982148894e-8;4.821625791961992e-7;8.878164606818117e-7;5.411237948838021e-7;5.879297049204979e-12;1.7486789793963453e-11;4.705605904931076e-9;1.2275849774479042e-6
TypeA;1.874356225783913e-11;4.273033804569337e-8;4.826921867762124e-7;8.886177287337205e-7;5.417404068674969e-7;8.590905764549461e-12;4.327804781212308e-11;4.914455398186135e-9;1.2289592883352185e-6
TypeD;1.5789591856218976e-12;4.2827178359239326e-8;4.819074184148064e-7;8.877149189068234e-7;5.41066330628226e-7;3.3620883854723616e-12;2.6222357618621572e-12;6.174801336911173e-9;1.227328563002672e-6
TypeB;9.63196189474047e-12;4.278980303418223e-8;4.827636780335709e-7;8.885908954203714e-7;5.415608255177062e-7;1.9772627979364188e-11;2.0915158494005937e-11;4.82765050158207e-9;1.2285722290616974e-6
