Consumer;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
TypeC;-37.20733382771175;25.084805073057044;-85.63854186743295;-12.15501175017076;25.48752708180801;-81.51401804209891;12.483227671507354;45.97998964833828;-67.25559847221675
TypeA;549.8738871416018;613.2810753729625;500.49399997098453;578.6227394785199;616.8674125380332;507.90801359190317;606.4250763731288;640.4386335422356;525.1494187167958
TypeD;-37.20805285689136;25.08419862453235;-85.63920487301993;-12.155697546306902;25.486937985981005;-81.514921774619;12.482389088994193;45.97937941079183;-67.25655704377219
TypeB;182.0047642823449;245.13428912458951;132.8575132953893;208.59362536297252;246.68612300366198;138.21524700467083;234.59269073160021;268.4783740891078;153.69728946957167
