agent;weigthed_obj
TypeB;-198.69529372344527
TypeC;21.55338565571094
WindOffshore;-1171.8585788524142
GasTurbine;-2636.576040272339
TypeA;-568.155996295827
Baseload;-3867.329861887876
Peak;0.00645125933442614
WindOnshore;-642.7913301002664
TypeD;21.564369291986793
SolarPanels;-383.9150483524609
