Generator;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
WindOffshore;5.058219479967927e-8;5.5314177312739945e-8;4.539442717869094e-8;4.572811873314927e-8;5.074747524518277e-8;4.034833616729853e-8;4.8513770544743365e-8;5.319486865408498e-8;4.345862352822777e-8
GasTurbine;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Baseload;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Peak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
WindOnshore;50.402209485543175;59.90849339494716;40.71250831939762;48.51186737796148;57.894622329677354;39.03797839014703;54.85037910782433;64.09319469899036;45.33336208006034
SolarPanels;78.35624211206935;90.8981613849935;65.56636187654115;77.61458797655183;90.86830674409411;64.1569311424629;66.71918866194638;80.31480305813092;52.81020435531199
