iteration,WindOffshore,GasTurbine,Baseload,Peak,WindOnshore,SolarPanels,TypeC,TypeA,TypeD,TypeB
1,5.000000000005328,5.0000000000035145,5.0000000000035145,10.000000000003064,4.999999999978741,4.999999999992598,0.0,0.0,0.0,0.0
2,5.000000000078378,5.00000000000297,5.000000000494816,10.000000000002967,5.000000000023075,5.000000000021685,7.2489485213227965e-9,-1.493580252976953e-8,-2.725019462032502e-5,-2.036895054889077e-7
3,5.000000000000249,5.00000000000475,5.000000000354686,10.000000000003766,5.0000000000139915,5.000000000004893,3.056168055955594e-8,2.095637803721324e-8,-8.912154073400686e-7,-2.8419030272093716e-6
4,4.999999999993043,5.000000000003159,5.000000000016845,10.000000000004414,5.00000000001004,4.999999999997556,6.246073361069501e-8,-3.101772859455372e-8,-1.0489703128725327e-5,-9.99228749192411e-7
5,4.999999999994957,5.00000000003085,5.000000000020827,10.00000000000492,5.000000000001011,4.999999999999019,2.9581740124836043e-8,-2.5205029791788723e-8,-4.4429828477788866e-5,-4.915900701279741e-7
6,4.999999999999107,5.000000000076534,5.000000000006015,9.999999999996263,4.999999999994642,4.999999999986009,2.5591610967163292e-8,4.287846414548154e-7,-2.9073737878671173e-5,-5.783870816148242e-8
7,4.999999999997624,5.000000000017526,5.000000000000232,9.99999999999461,4.99999999999833,4.999999999992848,3.412934456635694e-8,2.0154995846682446e-7,-5.3701559663734086e-8,1.6710670824874543e-8
8,4.999999999997633,5.000000000191053,4.999999999996165,9.999999999997293,4.999999999997012,4.999999999992172,2.2674427578661962e-8,2.2412192535799275e-7,-4.6841459205305096e-8,-4.969294842375591e-9
9,4.999999999996149,5.000000000036674,4.999999999992662,9.999999999995431,4.999999999994484,4.999999999990765,5.8929970180685835e-8,3.5730153464318103e-7,-1.6560247304777222e-6,-5.2017731189600745e-9
10,4.9999999999956675,5.000000000055841,4.9999999999977955,9.999999999994296,4.999999999995174,4.999999999987797,2.802336498199329e-8,2.1738800882925404e-6,-8.658104325936006e-8,9.055125374643597e-9
11,4.99999999999625,5.000000000047916,4.999999999992073,9.999999999994202,4.9999999999910765,4.999999999983531,2.3379101982080425e-7,9.49262241283969e-8,-4.8807870226219985e-5,2.98981294060197e-8
12,4.999999999996091,5.000000000180186,4.999999999993927,9.999999999998384,4.999999999991858,4.999999999982855,1.6983415038620507e-8,1.2792285949534295e-7,-4.429831620688751e-7,-3.653496030075684e-8
13,4.999999999995995,5.000000000025579,4.999999999991101,9.999999999998048,4.99999999999017,4.999999999952195,9.305605087109441e-9,1.874864573112879e-8,-5.60040799378395e-8,-1.2451070916056094e-7
14,4.999999999995788,5.000000000020589,4.99999999999844,9.999999999996676,4.999999999990738,4.9999999999528635,7.613949669182854e-8,1.560711832981593e-7,-3.443650760041054e-7,3.902572313047085e-9
15,4.999999999995317,5.0000000000561915,4.999999999990937,9.999999999996446,4.999999999985873,4.999999999947693,1.2563817842151934e-8,1.588830848449214e-7,-1.7489948132068353e-7,2.507083626067231e-9
16,4.999999999992048,5.000000000051164,4.999999999984086,9.99999999999604,4.9999999999853415,4.999999999968809,5.662969987273194e-7,8.232884466229851e-8,-4.8047307282936184e-8,-2.75722864436674e-8
17,4.999999999992048,5.000000000007613,4.999999999995741,9.99999999999626,4.999999999993816,4.999999999977114,-8.033390969834949e-9,4.158366667913891e-8,-2.349515683204291e-7,-2.4528976462100203e-7
18,4.999999999990612,5.00000000000521,4.999999999986225,9.999999999993845,4.999999999993613,4.999999999975548,-3.649261162551179e-8,1.4029275307338205e-6,-4.641351830230113e-7,-1.6878545390415043e-7
19,4.99999999998969,5.000000000006281,4.999999999978694,9.999999999992795,4.999999999995509,4.9999999999872085,1.5980686464223378e-7,2.1653977648992686e-6,3.3815161474805537e-7,-9.020250586127202e-8
20,4.999999999979283,5.000000000001674,4.999999999989738,9.999999999987832,4.999999999958189,4.999999999988027,5.116657067237123e-8,1.5053929118634042e-6,1.1993424333319116e-7,-7.007793973464104e-8
21,4.9999999999835865,4.999999999998771,4.999999999949694,9.999999999910743,4.99999999994376,4.999999999922404,4.958591385485209e-8,1.2575924190503027e-6,-2.4604406500120665e-6,-2.8467823429008224e-7
22,4.999999999982117,4.999999999998658,4.99999999992494,9.999999999868454,4.999999999943133,4.999999999904451,4.7799556287198586e-8,2.9670648540193955e-7,9.419165762226877e-7,-4.163496989888279e-7
23,4.999999999973636,4.9999999999982965,4.9999999999222355,9.99999999987703,4.999999999969556,4.999999999981436,4.7176756279968676e-7,-1.3175367703843877e-8,-5.438028986400064e-7,8.372558184554977e-8
24,4.999999999986114,4.999999999983119,4.999999999956561,9.999999999861314,4.999999999982,4.99999999994887,-3.464400842789896e-7,1.3812735472404685e-7,-1.5099812697236883e-7,4.108942107291854e-7
25,4.999999999983999,4.9999999999777724,4.999999999939362,9.999999999991514,4.999999999918705,4.999999999980587,6.660204401113761e-7,2.46845600681329e-7,7.635406786539367e-7,3.342465649565099e-8
26,4.999999999985943,4.999999999992675,4.999999999979828,9.99999999999865,4.999999999980339,4.999999999818702,7.589858439537401e-6,-4.552967170373387e-8,1.0882426586395202e-6,-5.7700191794184e-7
