x1;x2;x3;x4;x5;x6;x7;x8
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0005253614034329032;0.0;0.0;0.0;0.0;0.0
0.0;0.00017496692106004692;0.043425485742773225;0.007534524498861168;0.0;0.0;0.0;0.0
0.0;0.04028677009034464;0.21916758630068822;0.09735203674392406;0.0012070872599723264;0.0;0.0;0.0
0.00040198251733340246;0.23546643536551853;0.5699376960311416;0.39289194888826107;0.04793723678059876;0.05689693365315221;0.0;7.609600416524494e-5
0.03463853496809405;0.5739822528880472;1.1850298976390576;0.932823654935179;0.17815129751506645;0.518598291046057;0.0004019764340711329;0.0022818280007737596
0.19425217597510863;0.9464430484101617;1.9128497883153348;1.7737469932416925;0.2491358341068919;1.4046558014357686;0.32186239957642027;0.00913311143997442
0.4108147504878843;1.257543316460333;2.604887677779073;2.7009910233022163;0.22711929100567846;2.048656664812428;1.2529327046428318;0.019591462456344848
0.5530033082504717;1.4593255091054482;3.1328462672911046;3.358624395657393;0.1570581077751644;2.5877135268671503;1.599884696304109;0.03950828144326152
0.692839292709155;1.555341241074957;3.4113874251708;3.6524200877722244;0.1200374907840407;2.9124016986945542;1.438076060266296;0.07494323606821696
0.7200700225680211;1.5486540021218205;3.4168347499077765;3.7097875888779868;0.12003749078335688;3.02896252306091;1.1277261954307163;0.0940495136800143
0.45989080153452416;1.3508052519243217;3.169933921118191;3.538136041451088;0.13134749550977562;2.8504450857418386;0.8280973046990279;0.06160868712254728
0.1603244546691452;0.9892686689535822;2.6722037239955485;3.125866868633174;0.13993878959772504;2.2936280497903314;0.5598474600423808;0.017084264866816627
0.032620934782932126;0.6541878099188614;1.9589388968193582;2.5036806410672154;0.12378857526891253;1.4253515881925445;0.2923297808719754;0.0018075774005334201
0.0;0.39289194869628086;1.228084385220413;1.7323134318168674;0.07812487208631988;0.5357547578243398;0.09136173080898823;0.0
0.0;0.1808185620139729;0.6591541666456381;0.9486427991520102;0.024287146424296243;0.06469009028233304;0.012898686093604832;0.0
0.0;0.047135700514912976;0.2743419980758681;0.36832888648110607;0.0009233984683711207;0.0;0.0;0.0
0.0;0.0024438377133352298;0.06469005665196537;0.07899654270764506;0.0;0.0;0.0;0.0
0.0;0.0;0.002773154130529615;0.0006539158381295704;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
