Consumer;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
TypeC;2.18328827239489e-7;4.910824402681868e-7;1.9156736041914257e-7;3.835171992871977e-6;1.493219554671299e-6;4.2801989184049205e-6;8.362377257320475e-8;2.4029276877168826e-6;1.3525319135787583e-6
TypeA;2.1687009832405124e-7;4.947824205903117e-7;1.895542927066174e-7;3.877073640801143e-6;1.515637677140802e-6;4.32909594083597e-6;8.409888252458586e-8;2.5364910154479503e-6;1.3613308096349641e-6
TypeD;2.1749179857089018e-7;4.908166928441204e-7;1.906111606331251e-7;3.834935445201637e-6;1.4927491602811926e-6;4.280095395881034e-6;8.349260394169278e-8;2.402003171475542e-6;1.3522881894267869e-6
TypeB;2.176688482791178e-7;4.948577410068822e-7;1.9088461145067015e-7;3.864153168997575e-6;1.507363096564518e-6;4.3143666514922074e-6;8.391495920356817e-8;2.5147360129817997e-6;1.3604296091873636e-6
