Consumer;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
TypeC;-0.007557002734111445;-0.007197763878174476;-0.006865855420189756;-0.0065564291566936215;-0.006335184993879849;-0.006356194183310786;-0.006824300014465912;-0.03656423548373211;-0.037570123819273445
TypeA;-0.0076057761210235235;-0.007244239008682987;-0.006910178414085189;-0.006598708510123084;-0.006376087925578738;-0.006397226402157109;-0.006868351132796267;-0.03778293299161636;-0.0388223409184923
TypeD;-0.007556891414761657;-0.007197687989136903;-0.006865801918957049;-0.006556370462797055;-0.0063351301135298865;-0.006356134176333161;-0.006824210606385578;-0.03656445226508916;-0.03757025428763772
TypeB;-0.0075934291082252895;-0.007232495306634928;-0.006898997779936262;-0.006588039719826578;-0.006365771420232908;-0.006386865398528506;-0.006857205897770687;-0.03747852659465731;-0.03850942110515433
