Timestep;total_gen;total_demand;total_cons;PV_cons;tot_SOC;tot_charging;tot_discharging
1.0;12.605788928038377;-11.925;-0.6807855990817173;0.0;0.0;5.223012222778823e-8;0.0
2.0;12.205007975197544;-11.547;-0.6580006034586986;0.0;4.70071100050094e-8;4.1960941133158405e-6;0.0
3.0;11.934286314163462;-11.302;-0.6322939741104567;0.0;3.82348711153696e-6;3.351585480452305e-8;9.897696435184517e-9
4.0;11.875677740456133;-11.26;-0.615684551143534;0.0;3.842271592156717e-6;4.893129843276814e-8;9.087855672646726e-8
5.0;11.958854868151626;-11.355;-0.6038539991137679;0.0;3.784949359527957e-6;5.9337320906204935e-8;4.194850426981634e-8
6.0;12.455794690468782;-11.845;-0.610794664963553;0.0;3.7913650043003866e-6;8.477013828420293e-8;2.6463849413784157e-8
7.0;13.595657260147288;-12.951;-0.644657265034696;0.0;3.837874715210795e-6;2.0425796573889596e-7;2.0389897286725076e-8
8.0;15.351888338550722;-14.665;-0.6868883440927653;1.9688402264233852e-7;3.998667655556069e-6;4.56010543070794e-9;7.976347272783619e-7
9.0;16.793078219297467;-16.079;-0.7140782167258466;1.3852665098796078e-5;3.1161110756725647e-6;5.583072217414041e-9;5.076848983325029e-7
10.0;17.0015422958286;-16.317;-0.6845422935054372;6.301527632327155e-5;2.5567298981615947e-6;5.9989945283394216e-9;4.857032763232175e-7
11.0;16.576384094870413;-15.94;-0.6363840969134325;0.00015816325041869672;2.02220301330297e-6;4.368273970944764e-9;7.279533119943935e-7
12.0;15.845586017613183;-15.256;-0.5895860154120129;0.00029966845516101153;1.217095226329869e-6;4.9540616259026355e-9;1.0957537911053994e-6
13.0;15.259237093672777;-14.688;-0.5712370966855778;0.00043300579032020347;3.927960012698881e-9;1.9574122293370864e-6;2.059346711876753e-8
14.0;15.06096383007215;-14.491;-0.5699638257493507;0.00045613374722251385;1.742716943569594e-6;1.1151705034766877e-6;1.8244617188059178e-9
15.0;15.184667433183753;-14.592;-0.5926674320356864;0.0003297423147855968;2.744168945398177e-6;1.4168921157983478e-6;1.8361942392731585e-8
