Consumer;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
TypeC;25.970733143381345;19.65259809152727;18.571600149327153;-0.7934755611658373;-0.945713122802191;-11.089781769060224;-11.09405865133198;-10.420933921651862;-17.297871814645124
TypeA;617.5087064775139;609.8180869940543;610.2246498002627;590.7840817925368;589.8552218276903;581.1931663657325;581.183369014334;581.1918372375619;575.3782381628838
TypeD;25.968166351447607;19.651210906979607;18.5688470905821;-0.7934414771766974;-0.9450009707901357;-11.090543160841891;-11.092942369346055;-10.41859531378837;-17.297326637089263
TypeB;247.29940071601044;240.41112683629575;239.89242071733148;220.3177455591038;219.8620519511988;210.22339843108327;210.21697169932753;210.61990669271222;204.1170918633617
