Consumer;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
TypeC;3.878008112947601e-5;4.7478092748218084e-5;3.5235256976222545e-5;4.3227194198104156e-5;4.054333259528829e-5;7.937621033660038e-5;0.0002144823114107382;2.5476183845230473e-5;6.201686388054432
TypeA;6.010555079508245e-5;4.854989212671964e-5;5.909839851063065e-5;3.965443366020035e-5;2.5844953954015125e-5;6.978924499845382e-5;7.200259309586628e-5;3.404133458527617e-5;5.804375356032574
TypeD;6.257481965370656e-6;5.14735701005111e-6;6.204790780353372e-6;4.725139872196902e-6;5.120277220472115e-6;6.460791029444102e-6;4.490802093808842e-5;6.074804356487903e-6;6.203374657019012
TypeB;3.4515563923673116e-5;4.8645078476594166e-5;3.190373120112777e-5;5.481955008642482e-5;5.277372067859405e-5;6.413430191050452e-5;0.00015624762116681258;1.8600729219694165e-5;6.09363570184266
