Consumer;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
TypeC;2.401827190245953e-6;2.8563564580252887e-6;2.1306160542522434e-6;5.183950951392902e-6;3.956682301131664e-6;3.563949088958296e-6;9.298879961594508e-7;8.803237876664483e-6;2.3447627950368144e-7
TypeA;3.478538591328295e-5;3.942621008334868e-5;2.9704608669023358e-5;4.519906504940607e-5;4.7659681500666906e-5;1.2548898247866092e-5;1.4136418223342773e-5;1.889110351771528e-5;1.4548641724676514e-6
TypeD;1.6058061502288723e-5;1.902263740194421e-5;1.3889129329092142e-5;2.3861020493454177e-5;2.5124668174392184e-5;1.1879602201281259e-5;3.1732966649933303e-6;2.732653234915894e-5;1.369346290358564e-6
TypeB;3.620258646463981e-5;3.993008659075592e-5;3.4317523469606925e-5;5.8145426755196183e-5;6.840769053773066e-5;3.958022841765718e-5;1.6747764963964684e-5;9.535296598328635e-5;2.4835851959448263e-6
