Timestep;total_gen;total_demand;total_cons;PV_cons;tot_SOC;tot_charging;tot_discharging
1.0;12.633001146209617;-12.007;-0.6259785970395328;0.0;0.0;1.991459773853238e-5;0.0
2.0;12.106782357166068;-11.509;-0.597756147524086;0.0;1.792313796467914e-5;1.772109472852204e-5;0.0
3.0;11.761715856161219;-11.185;-0.5766602123491107;0.0;3.387033090655251e-5;1.552701204855076e-5;1.2125399262887373e-5
4.0;11.553528386867008;-10.994;-0.5595144093556137;0.0;3.1016844017966454e-5;1.4041063547393086e-5;1.2697368478638126e-5
5.0;11.632128346841565;-11.076;-0.5561057665484872;0.0;2.9542512327731626e-5;1.3922325520207906e-5;1.2830736793694613e-5
6.0;12.254213304031088;-11.672;-0.5822052468106232;0.0;2.968914002926309e-5;1.4066515309408572e-5;1.2732499843391398e-5
7.0;13.907842476400063;-13.253;-0.6548482615368718;0.0;3.0074676045308503e-5;1.4251448781605632e-5;1.2437477695665542e-5
8.0;16.301157750114335;-15.571;-0.7301718012521067;0.0;3.095441601909178e-5;1.3034492813093218e-5;1.3303183459450025e-5
9.0;17.72270989301132;-16.964;-0.7586529947695436;1.6883102129464367e-6;2.9776912354122597e-5;1.3225978785444851e-5;1.3082836664118618e-5
10.0;18.080114152180666;-17.35;-0.7300621802320992;4.027355926284606e-5;2.901669358722686e-5;1.3257361394787403e-5;1.293914818372714e-5
11.0;18.06680514529859;-17.376;-0.6907537322792318;0.0001404941935087457;2.8444449057717732e-5;1.3134565193124005e-5;1.2979016051480117e-5
12.0;17.80161184195241;-17.145;-0.6565965004895831;0.00024961335109288364;2.771744754032787e-5;1.2937723898100956e-5;1.3139609038925624e-5
13.0;17.393688689073127;-16.743;-0.6506991635645832;0.0003268410955429054;2.6634924904851752e-5;1.4180083794905293e-5;1.2141974594716617e-5
14.0;17.385681761466266;-16.727;-0.6586927979122121;0.00040968915388609243;2.7779117144550915e-5;1.3986708448290584e-5;1.223622817094669e-5
15.0;17.38737146205337;-16.705;-0.6823842071921522;0.0004475501019817361;2.8644430957261697e-5;1.4019052447203216e-5;1.229438265650413e-5
16.0;17.595173452917816;-16.865;-0.7301875064602403;0.00034007617728472946;2.947415174254869e-5;1.4189187083512582e-5;1.2180042280190864e-5
17.0;18.03981288441308;-17.257;-0.7827775225078358;0.00016372472808358617;3.058395559100594e-5;1.2958835921052615e-5;1.3160792851937382e-5
18.0;19.030555576267112;-18.138;-0.8924785690068053;5.2190221263720684e-5;2.9496609555368183e-5;1.3169205447037941e-5;1.3024406199893362e-5
19.0;18.456573676822543;-17.525;-0.9314924937267863;0.0;2.8750245552214163e-5;1.3161753641093337e-5;1.2945282147371715e-5
20.0;17.815582184829637;-16.862;-0.9535021489076076;0.0;2.8085165174023262e-5;1.2993385696330559e-5;1.3077242789693891e-5
