Timestep;Price;G_WindOffshore;G_MidMerit;G_Baseload;G_Peak;G_WindOnshore;G_SolarPanels;G_TypeC;G_TypeA;G_TypeB;Demand
47.0;18821.53979021104;458.5365855;5000.0;500.0;5000.0;359.30038199999996;2.5;-129504.99999999991;-25900.249999999985;-259024.98206323432;-0.12952
48.0;17923.02348789892;457.9268295;5000.0;500.0;5000.0;360.434575;2.5;-123455.0;-24690.250000000004;-246925.0005806118;-0.12347
49.0;14603.358550531995;128.45528449999998;5000.0;500.0;5000.0;49.218004;2.5;-100945.09999999999;-20188.35;-201905.0955330002;-0.10096
50.0;14306.959737881194;140.0406505;5000.0;500.0;5000.0;61.2464185;2.5;-98955.09999999996;-19790.349999999995;-197925.0936157062;-0.09897
51.0;14232.980880202053;159.7560975;5000.0;500.0;5000.0;74.7074975;2.5;-98465.09999999998;-19692.349999999995;-196945.09222417756;-0.09848
52.0;14324.890946889902;152.2357725;5000.0;500.0;5000.0;86.8254535;2.5;-99085.09999999996;-19816.35;-198185.09119812943;-0.0991
53.0;14844.011061105786;163.617886;5000.0;500.0;5000.0;93.899236;2.5;-102585.09999999996;-20516.349999999995;-205185.08737221092;-0.1026
54.0;15955.053832286707;157.11382099999997;5000.0;500.0;5000.0;95.63037250000001;2.5;-110065.09999999842;-22012.34999999976;-220145.03576776874;-0.11008
55.0;17414.123286239195;179.878049;5000.0;500.0;5000.0;94.58572099999999;2.5;-119894.9999999997;-23978.24999999995;-239804.9680706717;-0.11991
56.0;18356.51027728115;187.804878;5000.0;500.0;5000.0;104.55467999999999;2.5;-126244.90000000005;-25248.150000000005;-252504.9106822767;-0.12626
57.0;17611.19236442665;172.9674795;5000.0;500.0;5000.0;113.5983765;2.5;-121224.90000000037;-24244.150000000052;-242464.93667543057;-0.12124
58.0;16364.57744850271;182.113821;5000.0;500.0;5000.0;121.239255;2.5;-112835.00000000007;-22566.250000000007;-225685.0074261328;-0.11285
59.0;15548.666787039598;186.178862;5000.0;500.0;5000.0;133.44675249999997;2.5;-107345.0999999999;-21468.349999999984;-214705.08272628812;-0.10736
60.0;15573.738566752507;216.26016249999998;5000.0;500.0;5000.0;148.9672875;2.5;-107525.0999999999;-21504.349999999988;-215065.08597218417;-0.10754
61.0;16041.227981234468;256.504065;5000.0;500.0;5000.0;158.070678;2.5;-110685.00000000063;-22136.25000000009;-221385.06377808325;-0.1107
62.0;15990.498121799892;302.43902449999996;5000.0;500.0;5000.0;159.62273150000001;2.5;-110355.07811405377;-22070.328114053344;-220725.071054297;-0.11037
63.0;16074.48151888562;281.504065;5000.0;500.0;5000.0;157.891595;2.5;-110915.0000000004;-22182.25000000006;-221845.04180627107;-0.11093
64.0;16930.646651475727;318.292683;5000.0;500.0;5000.0;141.654728;2.5;-116684.99999999997;-23336.249999999996;-233384.9987259973;-0.1167
65.0;18129.45052572027;340.8536585;5000.0;500.0;5000.0;110.1659505;2.5;-124754.90000000008;-24950.150000000012;-249524.9167341426;-0.12477
66.0;18393.03476967651;346.95121950000004;5000.0;500.0;5000.0;84.3481375;2.5;-126524.90000000005;-25304.150000000012;-253064.9127371657;-0.12654
67.0;18890.521279931705;319.308943;5000.0;500.0;5000.0;71.99140399999999;2.5;-129864.90000000004;-25972.15000000001;-259744.90890828648;-0.12988
68.0;18953.344692598406;368.902439;5000.0;500.0;5000.0;91.660697;2.5;-130304.90000000004;-26060.150000000005;-260624.90654995292;-0.13032
69.0;18758.769524939136;419.51219499999996;5000.0;500.0;5000.0;123.2987105;2.5;-129014.90000000004;-25802.15;-258044.9068741267;-0.12903
70.0;17793.42319298638;431.910569;5000.0;500.0;5000.0;152.190783;2.5;-122524.90000000015;-24504.150000000023;-245064.91337254932;-0.12254
71.0;16742.725303147745;364.6341465;5000.0;500.0;5000.0;198.72254049999998;2.5;-115444.9999999999;-23088.24999999998;-230904.9617547105;-0.11546
72.0;15741.6032128927;351.01626000000005;5000.0;500.0;5000.0;257.31255949999996;2.5;-108715.0;-21742.25;-217445.00066442727;-0.10873
73.0;15314.073481770862;83.5365855;5000.0;500.0;5000.0;30.294890000000002;2.5;-105715.00000000025;-21142.250000000036;-211445.05983922194;-0.10573
74.0;14845.919550314531;90.6504065;5000.0;500.0;5000.0;32.861748000000006;2.5;-102565.09999999979;-20512.349999999966;-205145.0791126948;-0.10258
75.0;14633.169840604176;138.617886;5000.0;500.0;5000.0;36.0553965;2.5;-101145.09999999989;-20228.349999999988;-202305.08001206836;-0.10116
76.0;14685.149335799772;132.52032499999999;5000.0;500.0;5000.0;42.1442215;2.5;-101495.09999999987;-20298.34999999998;-203005.0761529964;-0.10151
77.0;15023.550103109008;134.14634149999998;5000.0;500.0;5000.0;46.143744;2.5;-103775.0876589886;-20754.3376589884;-207565.05135074237;-0.10379
78.0;15876.338556933773;126.21951200000001;5000.0;500.0;5000.0;44.711079500000004;2.5;-109514.99999999999;-21902.249999999996;-219044.9965513821;-0.10953
79.0;16597.289417650696;104.0650405;5000.0;500.0;5000.0;48.203199500000004;2.5;-114364.9000000003;-22872.15000000004;-228744.95279702437;-0.11438
80.0;16625.435835537835;95.52845549999999;5000.0;500.0;5000.0;58.6795605;2.5;-114554.90000000024;-22910.150000000034;-229124.94370689816;-0.11457
81.0;15835.856827606503;77.8455285;5000.0;500.0;5000.0;62.82831899999999;2.5;-109234.99999999999;-21846.25;-218484.99480627116;-0.10925
82.0;14823.104305002682;75.406504;5000.0;500.0;5000.0;62.88801350000001;2.5;-102415.0999999998;-20482.349999999973;-204845.0642322638;-0.10243
83.0;14617.14686000881;63.821138;5000.0;500.0;5000.0;61.4553485;2.5;-101025.09999999989;-20204.349999999988;-202065.0832129163;-0.10104
84.0;14751.2356368369;52.0325205;5000.0;500.0;5000.0;61.485196;2.5;-101925.09999999986;-20384.34999999998;-203865.0834829895;-0.10194
85.0;14839.806583284291;28.8617885;5000.0;500.0;5000.0;58.590019;2.5;-102515.09999999982;-20502.34999999997;-205045.08628666884;-0.10253
86.0;14806.185540213524;19.105691;5000.0;500.0;5000.0;53.6055395;2.5;-102285.09999999985;-20456.349999999973;-204585.08708058562;-0.1023
87.0;14643.414265881758;8.9430895;5000.0;500.0;5000.0;47.5167145;2.5;-101185.0999999999;-20236.349999999984;-202385.08442623413;-0.1012
88.0;15591.048982246444;14.024389999999999;5000.0;500.0;5000.0;38.562559500000006;2.5;-107565.00000000003;-21512.250000000004;-215145.00784006927;-0.10758
89.0;17387.01871255035;13.00813;5000.0;500.0;5000.0;26.5938395;2.5;-119654.90000000007;-23930.15000000001;-239324.91355999885;-0.11967
90.0;17896.899993901257;10.1626015;5000.0;500.0;5000.0;16.1174785;2.5;-123084.90000000002;-24616.150000000005;-246184.9093706195;-0.1231
91.0;18234.437494006284;4.878049;5000.0;500.0;5000.0;9.998806;2.5;-125354.90000000002;-25070.150000000005;-250724.9075952505;-0.12537
92.0;18448.34562591606;5.691057;5000.0;500.0;5000.0;7.7901145;2.5;-126794.90000000004;-25358.15;-253604.90539031467;-0.12681
93.0;18519.670730202713;5.894309000000001;5000.0;500.0;5000.0;6.506686;2.5;-127274.90000000002;-25454.15;-254564.90504790234;-0.12729
94.0;17852.27279624755;20.121951;5000.0;500.0;5000.0;8.178128;2.5;-122784.90000000004;-24556.15000000001;-245584.90644777793;-0.1228
95.0;16921.56387063105;44.715447;5000.0;500.0;5000.0;11.7000955;2.5;-116524.9000000001;-23304.150000000016;-233064.91157297752;-0.11654
96.0;15831.261296266624;48.1707315;5000.0;500.0;5000.0;14.774355499999999;2.5;-109185.00000000001;-21836.25;-218385.0006603285;-0.1092
97.0;14431.653096666862;244.918699;5000.0;500.0;5000.0;39.4878225;2.5;-99815.0973308584;-19962.347330857465;-199645.085394819;-0.09983
98.0;14186.503043596276;213.41463399999998;5000.0;500.0;5000.0;33.100525499999996;2.5;-98155.09999999985;-19630.34999999998;-196325.08415781753;-0.09817
99.0;14062.29994647881;203.0487805;5000.0;500.0;5000.0;28.444364999999998;2.5;-97315.09999999987;-19462.349999999984;-194645.08260302022;-0.09733
100.0;14155.013776200369;148.780488;5000.0;500.0;5000.0;24.4448425;2.5;-97925.09999999986;-19584.349999999977;-195865.0787074871;-0.09794
101.0;14408.568878991584;124.593496;5000.0;500.0;5000.0;18.833572;2.5;-99625.09999999875;-19924.349999999806;-199265.0661868444;-0.09964
102.0;15271.231621433359;95.3252035;5000.0;500.0;5000.0;12.237345;2.5;-105424.99999999999;-21084.25;-210865.00005118226;-0.10544
103.0;16358.740528326354;88.82113799999999;5000.0;500.0;5000.0;7.372254;2.5;-112744.90000000008;-22548.15000000001;-225504.92422007836;-0.11276
104.0;16628.80467329397;57.113821;5000.0;500.0;5000.0;4.5367714999999995;2.5;-114554.90000000005;-22910.15000000001;-229124.91509558345;-0.11457
105.0;16218.279543985485;34.146341500000005;5000.0;500.0;5000.0;4.089064;2.5;-111784.90000000011;-22356.150000000016;-223584.9313741599;-0.1118
106.0;15039.26740594619;27.4390245;5000.0;500.0;5000.0;6.387297;2.5;-103845.00000000001;-20768.250000000004;-207705.00575539863;-0.10386
107.0;14041.273182223646;22.154471500000003;5000.0;500.0;5000.0;11.8493315;2.5;-97125.0999999999;-19424.349999999984;-194265.0851792426;-0.09714
108.0;13472.450514787604;17.886179;5000.0;500.0;5000.0;16.714422;2.5;-93295.09999999996;-18658.34999999999;-186605.09299065085;-0.09331
109.0;13167.853293997889;18.089431;5000.0;500.0;5000.0;20.564708500000002;2.5;-91245.09999999998;-18248.35;-182505.0953201013;-0.09126
110.0;12990.694252735273;27.235772500000003;5000.0;500.0;5000.0;23.221108;2.5;-90055.09999999996;-18010.349999999995;-180125.09571635257;-0.09007
111.0;13346.453912767265;43.495935;5000.0;500.0;5000.0;25.340258000000002;2.5;-92455.09999999996;-18490.349999999995;-184925.0930725659;-0.09247
112.0;14248.981665967724;92.479675;5000.0;500.0;5000.0;28.802531;2.5;-98545.09999999982;-19708.349999999973;-197105.07154463732;-0.09856
113.0;15928.077779721072;145.3252035;5000.0;500.0;5000.0;31.846943500000002;2.5;-109864.90000000046;-21972.150000000063;-219744.94518756116;-0.10988
114.0;16702.278768358432;172.3577235;5000.0;500.0;5000.0;33.1303725;2.5;-115084.90000000007;-23016.15000000001;-230184.91452765762;-0.1151
115.0;17456.857003542482;205.081301;5000.0;500.0;5000.0;37.428366999999994;2.5;-120174.90000000002;-24034.15000000001;-240364.90856030336;-0.12019
116.0;18024.09480643287;232.31707300000002;5000.0;500.0;5000.0;53.127984500000004;2.5;-124004.90000000002;-24800.150000000005;-248024.90524636355;-0.12402
117.0;18224.28884534595;258.9430895;5000.0;500.0;5000.0;75.453677;2.5;-125364.90000000002;-25072.150000000005;-250744.90471376857;-0.12538
118.0;18107.175875256813;278.25203250000004;5000.0;500.0;5000.0;91.123448;2.5;-124584.90000000004;-24916.15;-249184.90471875446;-0.1246
119.0;17096.095003236085;227.8455285;5000.0;500.0;5000.0;92.8844315;2.5;-117764.90000000004;-23552.15000000001;-235544.90761067992;-0.11778
120.0;15937.100227297136;208.7398375;5000.0;500.0;5000.0;88.0790355;2.5;-109955.0;-21990.25;-219925.00065582196;-0.10997
121.0;14908.62937855848;62.398374;5000.0;500.0;5000.0;51.9340975;2.5;-102985.09999999998;-20596.349999999995;-205985.09611268298;-0.103
122.0;14667.099462310534;47.7642275;5000.0;500.0;5000.0;51.6057785;2.5;-101355.09999999996;-20270.349999999995;-202725.0941365276;-0.10137
123.0;14572.315064856331;41.6666665;5000.0;500.0;5000.0;50.471585499999996;2.5;-100715.09999999998;-20142.349999999995;-201445.09292662155;-0.10073
124.0;14679.772318984134;29.2682925;5000.0;500.0;5000.0;48.3524355;2.5;-101435.09999999998;-20286.349999999995;-202885.0919851237;-0.10145
125.0;15250.132827521544;25.406503999999998;5000.0;500.0;5000.0;50.1731135;2.5;-105275.09999999996;-21054.35;-210565.0883903544;-0.10529
126.0;16601.43073208136;31.300812999999998;5000.0;500.0;5000.0;48.382282499999995;2.5;-114375.0000000001;-22874.250000000015;-228765.02293219924;-0.11439
127.0;18694.4048186969;65.8536585;5000.0;500.0;5000.0;42.1442215;2.5;-128474.90000000005;-25694.15000000001;-256964.9143957987;-0.12849
128.0;19366.78593209749;83.9430895;5000.0;500.0;5000.0;34.4436485;2.5;-133004.90000000005;-26600.150000000005;-266024.9075737043;-0.13302
129.0;18429.74765610369;126.42276399999999;5000.0;500.0;5000.0;30.772444999999998;2.5;-126704.90000000007;-25340.150000000016;-253424.9193889627;-0.12672
130.0;16974.067565698097;92.479675;5000.0;500.0;5000.0;31.4887775;2.5;-116895.00000000003;-23378.250000000004;-233805.00470792069;-0.11691
131.0;15725.640724232468;76.01626;5000.0;500.0;5000.0;32.9512895;2.5;-108485.09999999993;-21696.34999999999;-216985.08846060178;-0.1085
132.0;15083.165066322055;59.9593495;5000.0;500.0;5000.0;33.040831;2.5;-104155.09999999996;-20830.349999999995;-208325.09414790373;-0.10417
133.0;15540.760745883974;56.097561;5000.0;500.0;5000.0;31.9961795;2.5;-107235.09999999993;-21446.349999999995;-214485.09374238295;-0.10725
134.0;15836.642679791152;46.1382115;5000.0;500.0;5000.0;32.533429000000005;2.5;-109225.09999999992;-21844.349999999988;-218465.0918847884;-0.10924
135.0;16319.285571959437;46.7479675;5000.0;500.0;5000.0;32.443887499999995;2.5;-112475.08760771106;-22494.337607711055;-224965.0686223015;-0.11249
136.0;17087.113692073133;46.1382115;5000.0;500.0;5000.0;32.1752625;2.5;-117645.0;-23528.25;-235305.0056211757;-0.11766
137.0;18657.999056394583;55.894309;5000.0;500.0;5000.0;32.264804;2.5;-128224.90000000005;-25644.15000000001;-256464.91633722355;-0.12824
138.0;19474.48440435598;63.008129999999994;5000.0;500.0;5000.0;34.234718;2.5;-133724.90000000002;-26744.15;-267464.9087016593;-0.13374
139.0;20243.815837790928;100.813008;5000.0;500.0;5000.0;36.144938;2.5;-138914.90000000005;-27782.15;-277844.90598397667;-0.13893
140.0;20478.236622745815;109.3495935;5000.0;500.0;5000.0;33.876552;2.5;-140494.90000000005;-28098.150000000005;-281004.90437801456;-0.14051
141.0;19426.20621206073;127.4390245;5000.0;500.0;5000.0;31.3096945;2.5;-133414.90000000002;-26682.15000000001;-266844.90620619187;-0.13343
142.0;18230.035957857668;69.105691;5000.0;500.0;5000.0;25.877507;2.5;-125344.90000000013;-25068.150000000016;-250704.91434112724;-0.12536
143.0;17231.5283577018;51.219512;5000.0;500.0;5000.0;17.2218245;2.5;-118614.99999999985;-23722.249999999978;-237244.9647015002;-0.11863
144.0;16292.959439124925;15.243902499999999;5000.0;500.0;5000.0;11.7000955;2.5;-112285.0;-22456.25;-224585.00064079894;-0.1123
145.0;16009.269168857585;362.39837400000005;5000.0;500.0;5000.0;196.06614150000001;2.5;-110505.1;-22100.349999999995;-221025.09796199296;-0.11052
146.0;15768.288621594904;390.8536585;5000.0;500.0;5000.0;219.1380135;2.5;-108895.1;-21778.35;-217805.0966362512;-0.10891
147.0;15553.493850145089;440.85365850000005;5000.0;500.0;5000.0;235.6733525;2.5;-107465.09999999998;-21492.349999999995;-214945.09600496184;-0.10748
148.0;15568.215399928582;422.3577235;5000.0;500.0;5000.0;257.73042000000004;2.5;-107565.09999999998;-21512.349999999995;-215145.0957134068;-0.10758
149.0;16009.465994350263;445.52845549999995;5000.0;500.0;5000.0;270.6840975;2.5;-110545.09999999998;-22108.349999999995;-221105.0949494378;-0.11056
150.0;17611.382756912604;410.97561;5000.0;500.0;5000.0;278.951767;2.5;-121325.09999999995;-24264.34999999999;-242665.0876449588;-0.12134
151.0;19487.343128604592;410.3658535;5000.0;500.0;5000.0;272.236151;2.5;-133955.0;-26790.25;-267925.0003161108;-0.13397
152.0;20816.206841714484;410.5691055;5000.0;500.0;5000.0;280.44412600000004;2.5;-142904.9000000001;-28580.150000000016;-285824.9276345475;-0.14292
153.0;20846.106491389448;353.0487805;5000.0;500.0;5000.0;291.756208;2.5;-143094.90000000008;-28618.150000000012;-286204.9244535663;-0.14311
154.0;20357.893523933417;368.902439;5000.0;500.0;5000.0;306.14255;2.5;-139814.95336568577;-27962.20336568448;-279644.978582249;-0.13983
155.0;20037.339626412333;405.691057;5000.0;500.0;5000.0;303.9040115;2.5;-137664.99999999994;-27532.24999999999;-275344.9954070849;-0.13768
156.0;19710.565773601476;409.1463415;5000.0;500.0;5000.0;301.75501449999996;2.5;-135464.99999999997;-27092.25;-270945.0055530319;-0.13548
157.0;19548.377553496986;352.2357725;5000.0;500.0;5000.0;285.6076885;2.5;-134354.99999999997;-26870.25;-268725.0123758477;-0.13437
158.0;19625.15444945603;395.5284555;5000.0;500.0;5000.0;254.6561605;2.5;-134874.99999999997;-26974.249999999996;-269765.012160073;-0.13489
159.0;19733.077385573626;404.06504049999995;5000.0;500.0;5000.0;218.8096945;2.5;-135595.0;-27118.249999999996;-271205.0070351007;-0.13561
160.0;20331.448194631168;364.43089449999997;5000.0;500.0;5000.0;180.48591199999998;2.5;-139604.99999999913;-27920.24999999987;-279224.9809709217;-0.13962
161.0;21239.616114553162;419.71544700000004;5000.0;500.0;5000.0;144.788682;2.5;-145724.90000000005;-29144.150000000005;-291464.9154598328;-0.14574
162.0;21513.95224713602;371.5447155;5000.0;500.0;5000.0;122.67192;2.5;-147554.90000000002;-29510.150000000005;-295124.91159374965;-0.14757
163.0;21274.058010313875;243.902439;5000.0;500.0;5000.0;108.85267449999999;2.5;-145904.90000000005;-29180.15000000001;-291824.9123875711;-0.14592
164.0;20238.342834973322;190.6504065;5000.0;500.0;5000.0;96.9436485;2.5;-138914.9999999995;-27782.249999999927;-277844.93100161554;-0.13893
165.0;19220.695514116494;166.2601625;5000.0;500.0;5000.0;89.92956050000001;2.5;-132054.99999999997;-26410.249999999996;-264124.99227459036;-0.13207
166.0;18054.101796325493;154.4715445;5000.0;500.0;5000.0;82.1991405;2.5;-124195.00000000001;-24838.25;-248405.00114071427;-0.12421
167.0;17120.43254760681;147.35772350000002;5000.0;500.0;5000.0;76.3490925;2.5;-117904.99999999993;-23580.249999999993;-235824.99066861646;-0.11792
168.0;16191.803308935141;125.406504;5000.0;500.0;5000.0;69.3051575;2.5;-111645.00000000001;-22328.25;-223305.00064502595;-0.11166
169.0;17158.75224672201;23.1707315;5000.0;500.0;5000.0;5.044174;2.5;-118115.09999999998;-23622.35;-236245.09861541793;-0.11813
170.0;16488.888527271163;19.512195;5000.0;500.0;5000.0;10.7449855;2.5;-113605.09999999999;-22720.350000000002;-227225.09796701733;-0.11362
171.0;16071.519021440032;19.918699;5000.0;500.0;5000.0;11.7299425;2.5;-110795.09999999999;-22158.35;-221605.0975982985;-0.11081
172.0;15974.942315469143;19.512195;5000.0;500.0;5000.0;13.3416905;2.5;-110145.1;-22028.35;-220305.0974791715;-0.11016
173.0;16099.444653287319;23.780488;5000.0;500.0;5000.0;15.878700999999998;2.5;-110985.09999999999;-22196.35;-221985.09743250793;-0.111
174.0;16782.09026072977;34.3495935;5000.0;500.0;5000.0;19.311127000000003;2.5;-115585.09999999999;-23116.35;-231185.0969895463;-0.1156
175.0;18493.07933097345;26.8292685;5000.0;500.0;5000.0;23.250955;2.5;-127105.09999999998;-25420.35;-254225.09343152298;-0.12712
176.0;20774.707610062076;48.98374;5000.0;500.0;5000.0;28.265282;2.5;-142475.00000000015;-28494.25000000002;-284965.01198148134;-0.14249
177.0;22380.48397105027;72.7642275;5000.0;500.0;5000.0;35.309217;2.5;-153294.99999999977;-30658.249999999967;-306604.97233371413;-0.15331
178.0;22926.55134942839;80.487805;5000.0;500.0;5000.0;39.786294;2.5;-156974.90000000008;-31394.150000000012;-313964.9199955783;-0.15699
179.0;22694.681582692534;81.300813;5000.0;500.0;5000.0;44.2335245;2.5;-155414.9000000002;-31082.15000000003;-310844.9361223957;-0.15543
180.0;22378.49692206271;75.20325199999999;5000.0;500.0;5000.0;46.651146;2.5;-153284.99999999983;-30656.24999999997;-306584.97953480226;-0.1533
181.0;22095.96457389585;79.2682925;5000.0;500.0;5000.0;52.4713465;2.5;-151384.99999999994;-30276.24999999999;-302784.9980885227;-0.1514
182.0;22126.828028404878;83.3333335;5000.0;500.0;5000.0;57.3065905;2.5;-151594.99999999997;-30318.249999999993;-303204.9986562612;-0.15161
183.0;22205.905891528044;71.9512195;5000.0;500.0;5000.0;58.6198665;2.5;-152124.9999999999;-30424.249999999985;-304264.9934119417;-0.15214
184.0;22536.446517290762;89.83739849999999;5000.0;500.0;5000.0;58.2020055;2.5;-154354.9623556911;-30870.212355691056;-308724.9549285047;-0.15437
185.0;23312.638292205196;62.804877999999995;5000.0;500.0;5000.0;58.6795605;2.5;-159574.90000000005;-31914.150000000005;-319164.91473458987;-0.15959
186.0;24644.462704531266;72.1544715;5000.0;500.0;5000.0;58.3512415;2.5;-168544.90000000002;-33708.15;-337104.9065270856;-0.16856
