Consumer;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
TypeC;1.0599068622774155e-8;1.1073837998809566e-6;2.126979766259307e-6;1.5379957706285197e-6;3.4369280149659787e-6;1.2284270145546117e-6;9.546102729129924e-6;3.652935841702565e-6;2.8588563290021796e-6
TypeA;3.5750002513879053e-8;2.2000165589286524e-6;2.156474187886559e-6;2.8316362072899892e-6;5.123550066876703e-6;2.112409002386073e-6;1.1674520690174717e-5;5.86796750678964e-6;4.259701985143138e-6
TypeD;7.596872380055686e-7;2.9340186227577725e-5;2.9332324014141875e-6;2.892624695682855e-5;3.1865408137266016e-5;5.038742742702329e-5;3.258748451839821e-5;3.024109574745193e-5;3.137303855021978e-5
TypeB;9.496443631462625e-9;9.472525039910806e-7;2.1450936771305606e-6;1.3484231198290786e-6;3.2053486620498006e-6;1.0496544611271474e-6;9.248824322627414e-6;3.227667182192917e-6;2.676057661021858e-6
