Consumer;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
TypeC;39.98956764568299;53.38080394889852;30.790522273214815;61.14096541637202;71.6614086222271;44.275639936795805;79.5318083978918;92.0890520275045;67.45126603889287
TypeA;1250.248633028503;1272.8100703730922;1234.98906002531;1288.148389121347;1306.985240594515;1259.4414297360486;1323.7889321494772;1344.2232803748893;1305.217546860021
TypeD;39.888805097480365;53.2693786080737;30.68907753100016;61.073973329058596;71.58659180443176;44.20696464243359;79.45178326843308;92.00558224598609;67.37596937828165
TypeB;1250.1488272848503;1272.7104614369925;1234.8884013831102;1288.0930080361136;1306.9240829674782;1259.3899721649343;1323.7225877219262;1344.155087695183;1305.1546885582145
