Consumer;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
TypeC;0.0019595717260121022;9.990746008617931e-5;9.199855047556508;0.0001326508815410425;0.0001417015782717615;0.00011188967885690787;0.00018214601840250565;0.0001992514835853892;0.000162226849293523
TypeA;0.0010273839956146773;9.077424489193482e-5;15.260238378714723;8.250862742092384e-5;8.558271783966599e-5;0.00013498576235591102;9.734566175630047e-5;0.00010101261971811533;9.466589879144873e-5
TypeD;0.0020940807233464313;0.0001968786179814551;9.200556401558844;0.00017026126904505295;0.0001882664951706071;0.0004187234191994156;0.0001904314133817206;0.00021338451791893636;0.00016477662808001475
TypeB;0.001033937962524928;9.107286398211882e-5;15.260656389769684;8.598127629876277e-5;9.496247157215165e-5;9.186864895660848e-5;0.00010254216545743079;0.00010590104802435146;9.737961031150953e-5
