Consumer;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
TypeC;39.97910641544753;53.372764014767355;30.80425260968827;61.1487037671411;71.67331830495314;44.29209130947868;79.51230338106907;92.0661068447448;67.48050271605157
TypeA;1250.278857544957;1272.8459660510473;1235.0518329712972;1288.1662889281235;1307.01076957631;1259.471729014611;1323.765547699627;1344.215985258405;1305.273137382742
TypeD;39.904605369414334;53.30545258223268;30.72588432630867;61.10159606863693;71.62261074675146;44.24640062953189;79.45844257199134;92.01636624031968;67.42760192680944
TypeB;1250.176718202614;1272.7457603069058;1234.949318557542;1288.1123477233975;1306.9514583424077;1259.4207968779178;1323.7004942478222;1344.148933245342;1305.2118562327587
