Timestep;total_gen;total_demand;total_cons;PV_cons;tot_SOC;tot_charging;tot_discharging
1.0;12.632729546608726;-12.007;-0.6256407497530585;0.0;0.0;1.256687960682268e-5;0.0
2.0;12.106520476495389;-11.509;-0.597432277523396;0.0;1.1310191646140413e-5;1.1333068089074773e-5;0.0
3.0;11.761394978519075;-11.185;-0.5762524237528317;0.0;2.150882190714309e-5;9.942991261019503e-6;5.898551525348752e-6
4.0;11.553253541336565;-10.994;-0.5591122533884484;0.0;2.2581280773314117e-5;9.134701215468299e-6;7.015085044153953e-6
5.0;11.631896685722413;-11.076;-0.555821394578723;0.0;2.3005714801209417e-5;8.861588311241252e-6;7.631346996963557e-6
6.0;12.253950419314199;-11.672;-0.5818615750408123;0.0;2.323840683388703e-5;8.942863063495615e-6;7.800545799587781e-6
7.0;13.907538421221572;-13.253;-0.6544389759204502;0.0;2.335622420480782e-5;9.09407677067159e-6;7.605092620558322e-6
8.0;16.301087583952057;-15.571;-0.7300862156018346;0.0;2.382729232937153e-5;8.397313248702559e-6;8.077674255327299e-6
9.0;17.722583700418493;-16.964;-0.7585788261447909;1.6883102129464367e-6;2.3146135472051767e-5;8.531599971235811e-6;7.908685452719139e-6
10.0;18.079975288777284;-17.35;-0.7299736626670398;4.027355926284606e-5;2.2773670116928978e-5;8.578283525274623e-6;7.793376825125463e-6
11.0;18.066669025181334;-17.376;-0.6906700884384189;0.0001404941935087457;2.2571377904302938e-5;8.501824850872122e-6;7.838769342999408e-6
12.0;17.801515028637517;-17.145;-0.656518381647031;0.00024961335109288364;2.2249856982964854e-5;8.334273867361157e-6;7.970087010202798e-6
13.0;17.393387432703637;-16.743;-0.6502874132760396;0.0003268410955429054;2.1631663809444163e-5;9.032248416870468e-6;7.420786335484546e-6
14.0;17.385375882868665;-16.727;-0.6582746131893278;0.00040968915388609243;2.2252043632819468e-5;8.881098457873106e-6;7.514446041796166e-6
15.0;17.387052897395954;-16.705;-0.6819478464980984;0.0004475501019817361;2.2632260114768567e-5;8.907413883927301e-6;7.554675164263294e-6
16.0;17.594828661723458;-16.865;-0.7297163176034185;0.00034007617728472946;2.2991423433554794e-5;9.041079515769034e-6;7.417596918084077e-6
17.0;18.03970700791518;-17.257;-0.7827005743322848;0.00016372472808358617;2.3623159067088027e-5;8.332044331866695e-6;7.974958190229215e-6
18.0;19.030399248113156;-18.138;-0.8923869954687011;5.2190221263720684e-5;2.299740955916234e-5;8.504298671209316e-6;7.847183939979933e-6
19.0;18.45640998873011;-17.525;-0.9313952657031859;0.0;2.266872292076165e-5;8.525563334776563e-6;7.777481483331822e-6
20.0;17.81541864279924;-16.862;-0.9534027736773487;0.0;2.2436654522288805e-5;8.424636392005473e-6;7.85749181683988e-6
21.0;16.858126898873135;-15.922;-0.9361122166468107;0.0;2.20248747115973e-5;8.192166639255253e-6;8.080295224561547e-6
22.0;15.895055902415193;-14.977;-0.9179333251650817;0.0;2.1156353959498717e-5;8.675816601060281e-6;7.782144475600296e-6
23.0;14.59267249911386;-13.758;-0.8345515707754914;0.0;2.1054483635056803e-5;8.005963801401805e-6;8.375205461738694e-6
24.0;13.446810007080632;-12.697;-0.7497015947426257;0.0;1.9690799326689842e-5;9.161593931281072e-6;7.424702323302673e-6
25.0;11.154497001856368;-10.604;-0.5504117495431482;0.0;0.0;1.264004782177291e-5;0.0
26.0;10.860792538883187;-10.33;-0.5307194670048558;0.0;1.1376043039595619e-5;1.1478712928068803e-5;0.0
27.0;10.730986201455838;-10.213;-0.517913040647921;0.0;2.1705747070553582e-5;9.91444207882538e-6;5.909144597653877e-6
28.0;10.747599678812369;-10.234;-0.513526029204132;0.0;2.2740721899894544e-5;9.152241487583526e-6;6.976340622221687e-6
29.0;11.248197171853262;-10.714;-0.5341222938722693;0.0;2.3223975586283407e-5;9.147027322719446e-6;7.312106223185842e-6
30.0;12.593236993524682;-12.015;-0.5782409214843941;0.0;2.4068252874077005e-5;8.416361570760656e-6;8.136300974083414e-6
31.0;14.328734371775951;-13.687;-0.6417366369921538;9.297911002349149e-7;2.333907461193717e-5;8.59289155486123e-6;7.987245598040516e-6
32.0;15.354151417213712;-14.697;-0.6571523862598098;4.4135409989954364e-5;2.2934463337806176e-5;8.637637529891623e-6;7.817786679407655e-6
33.0;15.524689765990818;-14.898;-0.6266896847591277;0.00015653628021504933;2.2758451589699786e-5;8.644225665833163e-6;7.73117401922939e-6
34.0;15.159344687382845;-14.58;-0.5793474885856108;0.00030265807907275196;2.2684623054202546e-5;8.637594322234307e-6;7.693327374291257e-6
35.0;15.09860095330716;-14.542;-0.556605236603945;0.00045081891600011475;2.264688552002896e-5;8.631811528469132e-6;7.674561295404627e-6
36.0;14.91656904117993;-14.373;-0.5435740988573923;0.0005848797764905001;2.2624798443983034e-5;8.627328191126323e-6;7.661862413399195e-6
37.0;15.008822437876358;-14.455;-0.5538268152230299;0.0006944072183943126;2.261278844193112e-5;8.624362880864018e-6;7.653124693090752e-6
38.0;14.9502821549464;-14.379;-0.5712853776976935;0.000772225999303309;2.2607819439763808e-5;8.622298140657114e-6;7.646183864734027e-6
39.0;14.911163244601232;-14.309;-0.6021643811608803;0.000803674415417201;2.2608704699817994e-5;8.620317966900221e-6;7.64072340782244e-6
40.0;15.157037108360734;-14.5;-0.6570375272692115;0.0007408710347632515;2.2613874889311166e-5;8.618204819058592e-6;7.633707246596035e-6
41.0;15.590549003671011;-14.86;-0.730543252885077;0.0005850729797184313;2.2624938463423928e-5;8.590972244029651e-6;7.656286222117619e-6
42.0;15.274406623572286;-14.504;-0.7703984745811688;0.00041814200079693433;2.258640386307372e-5;8.588808407230854e-6;7.64969708540209e-6
43.0;14.917024183929888;-14.119;-0.7980146144494961;0.0002741257976165245;2.2553246926081855e-5;8.57704309694604e-6;7.666497522413446e-6
44.0;14.811312678774318;-13.989;-0.8223023887519414;0.00014806474344978776;2.249083737329253e-5;8.540894280819552e-6;7.707606624441396e-6
45.0;14.500594288443942;-13.685;-0.8155851735214117;5.3854848789974175e-5;2.2350223346913576e-5;8.423566013587502e-6;7.83525016604992e-6
46.0;13.476508530444658;-12.725;-0.7515052873719186;6.3331279617789955e-6;2.196220178408561e-5;8.08389515155425e-6;8.225016211186453e-6
