Timestep;Price;G_WindOffshore;G_MidMerit;G_Baseload;G_Peak;G_WindOnshore;G_SolarPanels;G_TypeC;G_TypeA;G_TypeB;Demand;Total_PV
70.0;0.025003063420948338;0.49390243229296665;8.46121073273163;4.703298337859176;1.3256476947678774e-12;0.1549999921268621;0.12624998870694773;-0.2274474410681403;-0.1489523002807278;-0.4562553915644491;-13.107;4.809523373366901e-5
71.0;0.025003013465353684;0.9288617823099887;7.903455155881156;4.145014286128912;1.3256477298196559e-12;0.218269222572426;0.006499995308450076;-0.2194544336465463;-0.1274065481114661;-0.44023322109989665;-12.415;2.4272550880074964e-6
72.0;0.02500315552590935;1.4878048723166404;7.084501379870767;3.326740682426269;1.3256732700899926e-12;0.3494230679780514;0.0;-0.20547272187654878;-0.0788050869279453;-0.4121860912466535;-11.552;0.0
73.0;0.02501582799063442;0.5508125949614677;7.3254602703878415;3.5678357917257544;1.692521342631137e-11;0.20615363698358183;0.0;-0.19428176133448924;-0.07520306104982184;-0.3897387552973856;-10.991;0.0
74.0;0.025016412540860726;0.4329264142580013;7.275697576157073;3.5182069377014806;1.692547732275797e-11;0.17846132095643746;0.0;-0.18687879073456232;-0.07448721978053799;-0.37488718024878637;-10.769;0.0
75.0;0.025016764004971406;0.4654467395466769;7.2102037334233975;3.4518708597443997;1.692576090398226e-11;0.16499977545468786;0.0;-0.17977824323072963;-0.0760610312296825;-0.36064287992859667;-10.676;0.0
76.0;0.02501671654547169;0.6056906405636275;7.151188924119044;3.393473164258306;1.6926086385894893e-11;0.1759613200134088;0.0;-0.17340360443378186;-0.08101630188549813;-0.3478555771857365;-10.724;0.0
77.0;0.025016597140349928;0.804877636454518;7.145391208391322;3.387661496146905;1.6926346934298186e-11;0.19365363228684876;0.0;-0.16830175363023564;-0.08962269093401137;-0.3376213053173826;-10.936;0.0
78.0;0.02501654710190632;0.6626012109636292;7.435669612972086;3.6780633830045915;1.6926398092414752e-11;0.20403825135285034;0.0;-0.16563881877349365;-0.10041611776007964;-0.33227928471778784;-11.382;0.0
79.0;0.025016772515551542;0.5853654404212889;7.7137380101012685;3.9562768542524687;1.6926033783683104e-11;0.1863459392868846;0.002499988160407384;-0.16250349372972206;-0.10769478168333836;-0.32598939265805327;-11.848;9.187908806097389e-7
80.0;0.02501705724386176;0.5589426752124996;7.728428342046923;3.970907451675302;1.6925897432170608e-11;0.17884593617923752;0.08824976633916169;-0.15464283740035545;-0.10547958519026472;-0.31021306085805167;-11.955;3.259993853250011e-5
81.0;0.02501762312728391;0.4593491797074625;7.430422796658052;3.6728164536213574;1.6926462474224403e-11;0.18576901411535388;0.3942497658025924;-0.1425006061091442;-0.09524001709646329;-0.2858278042868242;-11.619;0.000147222356684147
82.0;0.025018160877370445;0.4369914547766726;6.898820087711728;3.141138605713377;1.6927149144945245e-11;0.18865363039331257;0.8748747720736697;-0.130007538132432;-0.0837116087167218;-0.2607207007294446;-11.066;0.000333285684061336
83.0;0.025017966854717424;0.33943047981000113;6.515753187244577;2.7565142470507533;1.6927547502058797e-11;0.19826901928979185;1.376749771120921;-0.12269143035953717;-0.07699522899251882;-0.2459912622467214;-10.741;0.0005414539155767946
84.0;0.025017568557900816;0.2398369910517389;6.219927379836554;2.462176981678631;1.6927763677347437e-11;0.20538440706384434;1.7379997690648579;-0.11804328065410774;-0.07362340525024078;-0.236619675516536;-10.437;0.0007139350749553202
85.0;0.025013119700524774;0.07520304389266211;6.172011178029076;2.4140824042987705;1.6936983911329662e-11;0.19192286316313714;1.926249769241662;-0.11818117373277337;-0.07439222931959204;-0.23686034932067676;-10.35;0.000831977464429056
86.0;0.025012263396016896;0.06910549373531633;5.99156989762463;2.2335819436886495;1.693790901458898e-11;0.17923055314471967;2.1122497684460955;-0.11916695858120128;-0.0767365584143201;-0.23879925738286942;-10.151;0.0009566813688609724
87.0;0.025012809850858537;0.0792680795456003;6.152862045581119;2.395187058177072;1.6935689664084204e-11;0.1842305548622829;2.2613747675438094;-0.12982611657282914;-0.08691056798261378;-0.26014984172853167;-10.596;0.0010597422044236284
88.0;0.025010769771207732;0.05487786982406936;6.219818811363482;2.462091457042389;1.6939562707703615e-11;0.23076903267597285;2.327124767876756;-0.1392704234489248;-0.098296241880422;-0.2790817205369366;-10.778;0.0011041562297242004
89.0;0.02501079415993709;0.04674780467763656;6.600356617152691;2.842590601400483;1.6939616701435026e-11;0.3011536657050822;2.06799976887848;-0.154567713607237;-0.11544072403553078;-0.3098070899307131;-11.279;0.0009691213879821187
90.0;0.025011325665255633;0.06300794120294975;7.102553462248921;3.3426795838588172;1.6937669755720234e-11;0.3399998271263908;1.7289997705135687;-0.17337818551781972;-0.13523185066288754;-0.3475956433120483;-11.921;0.0007830995794818895
91.0;0.025010676550095166;0.06097542338865762;7.714907904944954;3.9574365398164804;1.6937251218847425e-11;0.2863459723281109;1.3152497727742778;-0.19382102722612185;-0.1533937897841676;-0.38866579998887224;-12.599;0.0005680770201636942
92.0;0.02501056687803198;0.06504045852019694;8.287877557848928;4.530492738755224;1.693591398704563e-11;0.2605767359508692;0.7678747726445785;-0.2119609149769801;-0.1637425953191656;-0.4251230701597533;-13.111;0.0003154274428546125
93.0;0.025010383524715993;0.06504045845530158;8.61434538233677;4.856627642372902;1.6935514459203504e-11;0.2536536540144496;0.28612476447294216;-0.22300827481989172;-0.16141144133277135;-0.44733633186496924;-13.244;0.00011252841953470879
94.0;0.02501447495494338;0.18292644089150975;8.470675774984354;4.712414738910838;1.692404284004955e-11;0.25442288266997365;0.017249965986936795;-0.2225216541787217;-0.14574055328338248;-0.44638705039082854;-12.823;6.571427975491409e-6
95.0;0.02501478095899246;0.6361784452256252;7.955147988717253;4.197200308005124;1.6924396512059085e-11;0.26153826965416854;0.0;-0.21692464603599912;-0.12593982993392208;-0.43516190290202783;-12.272;0.0
96.0;0.025015260095218112;0.8170727560780466;7.506896357006861;3.749311025864653;1.6924934579028493e-11;0.24307672950173537;0.0;-0.2066088479027604;-0.07924160976860056;-0.4144679384025065;-11.616;0.0
97.0;0.0250167992213149;1.1666660254627303;6.612290283832148;2.8546025456823596;2.1303902968959587e-11;0.4474997449153947;0.0;-0.18478911774830772;-0.0715288094479052;-0.37069650764610196;-10.454;0.0
98.0;0.02501712965082986;0.9898367601038083;6.579257286623092;2.820494369555809;2.1304449030662703e-11;0.4024997403015663;0.0;-0.1768307573170951;-0.07048238462581781;-0.3547308688745913;-10.19;0.0
99.0;0.02501687570775599;1.9796741568835703;6.035059731239765;2.2773755775535025;2.1304677840529704e-11;0.36576896406078363;0.0;-0.16967414756001648;-0.071786323627293;-0.340374119556645;-10.076;0.0
100.0;0.02501836618675281;0.5325196825820421;6.716866991293353;2.9591432704417433;2.1305301690989147e-11;0.3224997244384596;0.0;-0.16122741434053808;-0.07532760749847298;-0.3234300915995077;-9.971;0.0
101.0;0.025017963224328366;1.1402432609242967;6.551254664980524;2.793548458859289;2.13053884857902e-11;0.2957689468861412;0.0;-0.15734390541015253;-0.08378767377178566;-0.3156397940278835;-10.224;0.0
102.0;0.025018316139096514;0.9634139951107951;7.200341087701608;3.4415277921038494;2.1304770122185195e-11;0.27615355529928476;0.0;-0.16427050085049424;-0.09958677528791006;-0.3295348016936133;-11.288;0.0
103.0;0.025017968504974397;0.7235765936596995;8.107191728135387;4.349418956320713;2.1303920425263073e-11;0.25134585564245226;0.0;-0.17539599092919456;-0.11623946027523253;-0.3518529891896567;-12.788;0.0
104.0;0.025018241040460857;1.3353652157391782;7.962695954887123;4.204387393239038;2.1303672510706913e-11;0.2340381529590125;0.0011249793495175262;-0.1696129765383104;-0.11570216391248711;-0.3402518632836805;-13.112;4.1557995296388236e-7
105.0;0.025019344620708588;1.1565034255683662;7.35533986010575;3.597713506750071;2.130432213739472e-11;0.20961506595152685;0.21749965302546553;-0.14713246485488132;-0.09835865661682083;-0.2951356427398754;-11.996;8.121968948332777e-5
106.0;0.025019942127151938;1.166666026044933;6.3869680207619;2.6292622703243436;2.1305561047997587e-11;0.1651919669547573;0.7992496668070765;-0.12558025932601322;-0.08086654355438322;-0.2518466345164932;-10.689;0.0003044761628644353
107.0;0.025020641404879203;1.4939018018501646;5.562258364196704;1.8046176042625666;2.130600902219684e-11;0.13557657053839497;1.3883746667331354;-0.11389035630268472;-0.07145903296262682;-0.2283350055830938;-9.971;0.0005460258435002231
108.0;0.02502042538699188;1.2052839162634326;5.492853628186239;1.7352274387500592;2.1305914363813222e-11;0.11365349200795845;1.8268746634057624;-0.11269598720069113;-0.07026874185734167;-0.22588373976268084;-9.965;0.00075044311856099
109.0;0.025020035940430195;0.9695115554732839;5.654040204946684;1.8963601211878935;2.130575616280792e-11;0.09980735043505357;2.063874661660777;-0.11712165232635617;-0.07370777679085991;-0.23471980891100752;-10.258;0.0008914198517318717
110.0;0.02502043916485665;0.6951213090685064;5.9235865699510315;2.165903157277042;2.1305501988244836e-11;0.08634583843247762;2.255999660562836;-0.12525721947358034;-0.08065461462483416;-0.2509996736135744;-10.67;0.0010217886936443857
111.0;0.025020732251875483;0.5162595222280626;6.414555294728677;2.6569015348392733;2.1304858192799845e-11;0.08269200160848664;2.0046246619003463;-0.13690728998471444;-0.09169202914008909;-0.2743881185253998;-11.172;0.0009394221288122121
112.0;0.025020998213735435;0.4796741514810606;7.032727053352067;3.2745778997672947;2.1303838194133266e-11;0.08653814274173038;1.425624666135491;-0.15172092908499152;-0.1071996263011606;-0.30417523631296717;-11.736;0.0006764194983082399
113.0;0.025019917753325696;0.40853594025887485;7.840948982113744;4.08334412288634;2.1302097133398315e-11;0.09269198063479044;1.194999668370784;-0.1775967149057307;-0.1327615360349995;-0.35611580994128594;-12.954;0.0005600096995351218
114.0;0.02501933473288463;0.5040643957453221;8.172535201888982;4.4151039640843965;2.1301157611514034e-11;0.08749968027709804;0.9968746675387683;-0.19546957072557236;-0.15256101960823482;-0.39200075854563876;-13.436;0.00045150514360671413
115.0;0.025019300948892244;0.24796684434826308;8.704764318804243;4.946234852548678;2.1300695877648363e-11;0.06442282148124305;0.7678746656816046;-0.2141503700107071;-0.16955556800620122;-0.42950963623683447;-13.918;0.000331657207267209
116.0;0.039963268717706946;0.09959348495287462;9.144211786189413;4.999999515188501;3.1401035871727054e-11;0.05326921835205857;0.2683749807219142;-0.22129747661820615;-0.17142466154893635;-0.44470847852702816;-13.728;0.00011024299524806333
117.0;0.025014082353685133;0.06504034172893182;8.739873322712619;4.982533102798912;2.1319537419505134e-11;0.04826907017220501;0.002124984387186948;-0.21924998749295305;-0.15872469890687835;-0.4398244009780302;-13.02;8.357287601966141e-7
118.0;0.02501540870920597;0.08536549726603121;8.303284641329617;4.54592704372303;2.131506509298164e-11;0.046922920184261724;0.0;-0.21181510168733172;-0.1387303463179242;-0.4249111410505268;-12.206;0.0
119.0;0.025013666379631833;0.04674771110576001;7.938229055614389;4.180320625309959;2.1321498162245127e-11;0.04999983243794396;0.0;-0.2030484649633271;-0.11788363569929174;-0.40732581648064164;-11.487;0.0
120.0;0.02501861256683432;0.13414583033830732;7.553556698413173;3.796079832159641;2.1307423556028656e-11;0.053269037998927106;0.0;-0.19353527161779852;-0.07422747357090789;-0.38824222359628696;-10.881;0.0
121.0;-15.887515801107899;2.7944329248995183;4.219962226546621;0.4620459049620641;4.5116754015854695e-13;1.833418313812568;0.0;-0.17198687100395296;-0.0663056266667903;-0.3439748674328861;-9.681;0.0
122.0;-25.76118998115165;2.7842156215010836;4.219962225651924;0.46204590496003534;4.482144938250151e-13;1.7701969926440848;0.0;-0.16385759953179074;-0.06505032589233509;-0.3277140873324936;-9.395;0.0
123.0;-24.98901905069213;2.669270939447349;4.219962225688023;0.4620459049601172;4.4833345403041324e-13;1.7224610553006343;0.0;-0.1563983182916658;-0.0659034493047362;-0.31279572525212407;-9.241;0.0
124.0;-27.767251261115742;2.6718252652959227;4.219962225555572;0.46204590495981684;4.4789720694709913e-13;1.6975052706295668;0.0;-0.1489905582283184;-0.06933094917364765;-0.2979811188780483;-9.168;0.0
125.0;-17.621807642630866;2.4955767534438027;4.2199622262722105;0.4620459049614419;4.5026064995448175e-13;1.6724215093697248;0.0;-0.14189683495371114;-0.07525846666714853;-0.2837934585690641;-9.174;0.0
126.0;-0.9014408781997568;2.4475385681570163;4.2914161430469795;0.5326315283072884;0.050568675817194556;2.1304267563824126;0.0;-0.1302866537399888;-0.08177426243795698;-0.26811424438000964;-9.32;0.0
127.0;-0.16443285275240288;2.9064555348131327;4.327486228347078;0.5693014514216101;0.054865449419876436;2.382140461531763;0.0;-0.13280221764327407;-0.08914354332495972;-0.2689329333620237;-9.829;0.0
