Timestep;Price;G_WindOffshore;G_MidMerit;G_Baseload;G_Peak;G_WindOnshore;G_SolarPanels;G_TypeC;G_TypeA;G_TypeB;Demand;Total_PV
1.0;0.01666660856331535;3.9291655203547604;4.244508863020071;1.932747508880198;0.0;2.5428571449999997;0.0;-0.18980180672780514;-0.07211053656732058;-0.3803666703049626;-12.007;0.0
2.0;0.0125001097907423;3.58627602455546;4.171294282454993;1.8594596278169098;0.0;2.5047154390365134;0.0;-0.18095491145826303;-0.06933745064337635;-0.3624528737646501;-11.509;0.0
3.0;0.012500060136905572;3.6281777089607266;4.197994049271694;1.885959901006822;0.0;2.0594455882971796;0.0;-0.1726464596413888;-0.06811973557858375;-0.3458109719807244;-11.185;0.0
4.0;0.012500364608308927;3.7876376700586807;4.335506429030893;2.0232652409992493;0.0;1.4110687794837238;0.0;-0.1646720483459206;-0.06896682327414519;-0.3298389984744847;-10.994;0.0
5.0;0.012499946417404798;3.581370019216762;4.182591628949517;1.870765673857191;0.0;1.9933335344650476;0.0;-0.15930170646597255;-0.0736767562839653;-0.3190823318298534;-11.076;0.0
6.0;0.01667390547963918;3.856481398166995;4.16801045715933;1.856186030029208;0.0;2.3551020400000002;0.0;-0.15964257840570778;-0.08420975966932229;-0.3199258763816597;-11.672;0.0
7.0;0.02499983713719141;3.719958205;4.986098164592554;2.6744425040700053;0.0;2.48979592;0.0;-0.17112122822131046;-0.10289908518682837;-0.3432746248245426;-13.253;0.0
8.0;0.025000142505431904;3.56844305;6.406072158766526;4.094733009392074;0.0;2.195918365;0.0;-0.18948787959398386;-0.12456062093038149;-0.38011803014422935;-15.571;0.0
9.0;0.025000128126254892;3.7147335399999997;7.047957109636216;4.736794971389659;0.0;2.179591835;0.001934985;-0.19469989065308832;-0.13173879383253925;-0.3905737270370227;-16.964;7.147919780318381e-7
10.0;0.040019576969466265;2.9153605;8.128638064389898;5.0;0.0;1.918367345;0.079334365;-0.18824528321244846;-0.12514810162393394;-0.37830765730322424;-17.35;2.9625344784629824e-5
11.0;0.025000105661392557;3.9498432599999997;7.191222601188671;4.879883333106726;0.0;1.681632655;0.33378483000000003;-0.1811645730407649;-0.11581179687794514;-0.36339027390687284;-17.376;0.00012715611418299386
12.0;0.025000139896372;3.735632185;6.705067546911266;4.393692084883323;0.0;2.318367345;0.623065015;-0.1738263870237326;-0.10835770594223673;-0.3486400872675873;-17.145;0.0002450415776507458
13.0;0.025000124867222622;3.80355277;6.333081830682141;4.0216903416017065;0.0;2.395918365;0.798181115;-0.1681014364934373;-0.10418945423429235;-0.33713352979536826;-16.743;0.0003278765789214304
14.0;0.025000131861533093;3.92371996;6.25101813073591;3.9394964648817936;0.0;2.26530612;0.9631385450000001;-0.16956341772375474;-0.10607467373844723;-0.3400411234525363;-16.727;0.0004159945825116108
