Timestep;Price;G_WindOffshore;G_GasTurbine;G_Baseload;G_Peak;G_WindOnshore;G_SolarPanels;G_TypeC;G_TypeA;G_TypeB;Demand;Total_PV
1.0;0.03999997281465379;3.4163517413041102;2.0168405378734677;5.0;0.0;1.9328553032971207;0.0;-0.20684083925799981;-0.0795234878270173;-0.41568324941269674;-11.664;0.0
2.0;0.040000028733731215;2.4595768985006;2.793158142024963;5.0;0.0;1.624267496867631;0.0;-0.19748788234605047;-0.07662783442147543;-0.396886831223697;-11.206;0.0
3.0;0.04000002099120812;2.383927167601724;2.7207918401972466;5.0;0.0;1.4922145218453435;0.0;-0.18946653846408104;-0.07570046095731088;-0.3807665373632042;-10.951;0.0
4.0;0.04000001635027303;2.627367532808966;2.4900595731082764;5.0;0.0;1.3559536026721495;0.0;-0.18212607043824305;-0.0772400607325002;-0.36601458244825275;-10.848;0.0
5.0;0.03999999859643233;2.267994308681409;2.978572988895261;5.0;0.0;1.301553665338727;0.0;-0.1762847353534174;-0.08256083076843002;-0.35427539604718955;-10.935;0.0
6.0;0.04000000111039706;3.175175701213303;2.393243809709867;5.0;0.0;1.459825954985501;0.0;-0.17503890794056862;-0.09343485893001222;-0.35177169934616154;-11.408;0.0
7.0;0.039999990797773076;3.4598889988060306;3.13150522669082;5.0;0.0;1.6162347824055372;0.0;-0.1820738247053471;-0.11064556362338951;-0.36590961656168397;-12.549;0.0
8.0;0.03999998738813598;4.111718928139347;3.9185381748507675;5.0;0.0;1.8096375023067746;0.0;-0.19322122945738557;-0.1283610691359803;-0.3883123023988055;-14.13;0.0
9.0;0.039999987301181865;4.230039313909948;4.690703987170286;5.0;0.0;2.1508875724653325;0.00012890789456906094;-0.19785157965225728;-0.13529039707170074;-0.3976178002631057;-15.341;4.6890264444510936e-8
10.0;0.03999998772841013;4.27752323153082;4.775208018103366;5.0;0.0;2.464063325940881;0.005744391461634367;-0.1933549358272958;-0.12960351935129671;-0.38858050746190986;-15.811;2.1165655588862353e-6
11.0;0.03999998571566929;4.268019387032329;4.411884478042779;5.0;0.0;2.7263613387924854;0.022560960173801364;-0.18458490684365395;-0.11928721522916495;-0.37095403687802636;-15.754;8.512715729396973e-6
12.0;0.039999990047704014;4.256144540207472;4.176324377299674;5.0;0.0;2.8759598954490846;0.039628536433307375;-0.17886012701181767;-0.11274991769205919;-0.3594473010614951;-15.697;1.5532910252482296e-5
13.0;0.039999990590679026;4.168442883093974;3.9416703101377775;5.0;0.0;3.0345098191220283;0.051831475677598486;-0.1755662130156593;-0.1100622837307717;-0.35282598788323094;-15.558;2.140592039449285e-5
14.0;0.039999990491275145;4.156614721269775;3.539534017925832;5.0;0.0;3.159575974513076;0.05741293958582795;-0.17409576019174627;-0.11017221038567546;-0.34986967933833485;-15.279;2.5191185978985545e-5
15.0;0.0399999918548329;3.841743768267288;3.524323491498878;5.0;0.0;3.2137375901924314;0.054574993884542414;-0.1756543226949709;-0.11372386906481483;-0.3530016492346744;-14.992;2.536533796954276e-5
16.0;0.039999988958883834;3.8534178451808705;3.5831636719552975;5.0;0.0;3.2785886151161825;0.041848952441771656;-0.18438841777791612;-0.12407503359736956;-0.3705556295688009;-15.078;2.0274385122233623e-5
17.0;0.03999999258807374;4.185011715197729;3.499165948614291;5.0;0.0;3.394647575618539;0.02415546733950661;-0.19817235903516808;-0.14054915811852262;-0.39825918714165004;-15.366;1.1880666645319927e-5
18.0;0.03999999686773399;4.185011715197729;4.252323783031953;5.0;0.0;3.579798486303188;0.007330896915992408;-0.22141763978556653;-0.16607023068969448;-0.44497701000625245;-16.192;3.551568646145367e-6
19.0;0.04000000160720155;4.187379584127649;4.0163519460936925;5.0;0.0;3.703032991995152;3.4493241536530383e-5;-0.232507220384965;-0.18202734211924365;-0.46726445362374763;-16.025;1.603175130152375e-8
20.0;0.04000000505884851;4.173175721253956;3.394215270028358;5.0;0.0;3.737741640454313;0.0;-0.23638233254270472;-0.18769813089132908;-0.475052170054446;-15.406;0.0
21.0;0.04000002084463748;4.161345313743181;2.6504605225205746;5.0;0.0;3.6799970370785577;0.0;-0.2353849302971935;-0.18237027738078965;-0.47304767283902727;-14.601;0.0
22.0;0.03999994205411539;4.192115991454814;1.837992472239054;5.0;0.0;3.60556968447158;0.0;-0.23121675727534288;-0.16779027741089406;-0.4646710923861134;-13.772;0.0
23.0;0.03999927794906225;4.189747676241379;1.0207530056122909;5.0;0.0;3.5109366083660385;0.0;-0.22323768985794457;-0.14656279619922705;-0.44863663475445487;-12.903;0.0
24.0;0.04001196329632729;4.203960911078852;0.4101156119556456;5.0;0.0;3.3304946225491476;0.0;-0.2145461245216619;-0.12485921079289233;-0.43116962209958304;-12.174;0.0
25.0;0.039999974356970835;3.2794752493439034;1.613753384758111;5.0;0.0;1.1708470060526501;0.0;-0.18397073846509482;-0.0713831582382128;-0.36972172639598344;-10.439;0.0
26.0;0.04000043759653901;3.4323810906271914;1.2294307983096044;5.0;0.0;1.116527061012826;0.0;-0.1760926889517624;-0.07035706613090295;-0.35388937745820526;-10.178;0.0
27.0;0.039999967624672284;2.7284727489330973;1.8867569817604573;5.0;0.0;1.0606834740301798;0.0;-0.16946727132585132;-0.071871468034511;-0.34057445484254195;-10.094;0.0
28.0;0.03999997742896632;2.7108436506025004;1.9317891004617707;5.0;0.0;1.039511239980217;0.0;-0.163065422228124;-0.0763697402102114;-0.3277088218025719;-10.115;0.0
29.0;0.04000000159536304;2.364538383984109;2.5960583590292186;5.0;0.0;1.0132794382727748;0.0;-0.15969540437804053;-0.08524459427519766;-0.32093618247473904;-10.408;0.0
30.0;0.03999999469831891;2.801392759981636;3.1227817134367;5.0;0.0;0.9825836376557104;0.0;-0.16414067298369475;-0.09974768099817251;-0.3298697551558633;-11.313;0.0
31.0;0.03999999042996946;2.5923507157984105;4.260963777475282;5.0;0.0;0.9480224579044623;0.0031909582198415055;-0.1667198466014779;-0.1107552586878951;-0.33505280086796996;-12.192;1.153674254575151e-6
32.0;0.03999998932667709;2.280827964077451;4.765252144248895;5.0;0.0;0.9082836736496875;0.0698021386737834;-0.16033148276937173;-0.10962585404024265;-0.3222085801981776;-12.432;2.539053757838418e-5
33.0;0.039999989672311706;1.8082422374690188;4.295614082256101;5.0;0.0;0.83566895171632;0.3433125429479904;-0.14372651301489375;-0.09629726678631552;-0.2888140309593423;-11.754;0.0001264961674688213
34.0;0.03999998854458261;1.3673246582723264;3.1488045539796947;5.0;0.0;0.703923142487647;0.8149283026899133;-0.12394978324466098;-0.08000557532214236;-0.24902529481926344;-10.582;0.00030748926141428164
35.0;0.039999964858390545;1.110330861118792;1.9709392529215786;5.0;0.0;0.6025180506594177;1.3513597599970377;-0.1097336054749711;-0.0690153627633667;-0.22039894614982067;-9.636;0.0005296826923238998
36.0;0.04000012836054599;0.7942574593304195;1.4787519844694228;5.0;0.0;0.5271183863275776;1.7454737402389995;-0.10338983500485338;-0.06461432011326307;-0.2075974460548236;-9.17;0.0007208645219102294
37.0;0.04000033776258039;0.49157283235588745;1.3682768135510361;5.0;0.0;0.4795880848157833;1.9478537926438935;-0.1015051347617224;-0.06401786924977976;-0.203768630172194;-8.918;0.0008546635567581528
38.0;0.040000001695179616;0.4537127223974;1.0781147600913157;5.0;0.0;0.44729854025686766;2.146898193328428;-0.10241000172105771;-0.06607228703055792;-0.20554200418678858;-8.752;0.0009978342530863834
39.0;0.04000046659012709;0.5416922735660147;1.2861467892112917;5.0;0.0;0.4598281672558634;2.107222471061711;-0.10981140742582432;-0.07367356364097469;-0.2204049016077376;-8.991;0.0010208771647503938
40.0;0.04000001244812465;0.4179846582746021;2.250708451646603;5.0;0.0;0.5831085970299859;1.8601221575155789;-0.12432809763673563;-0.08798958008350043;-0.24960619149728158;-9.65;0.0009148856845701282
41.0;0.040000009790916176;0.5619627934576401;3.3835104763156956;5.0;0.0;0.7314750753506358;1.6070817738559922;-0.1466613666543725;-0.10984075618865781;-0.2945279993954926;-10.733;0.0007785761149317643
42.0;0.03999999998609185;0.5755447739778639;4.376004005423786;5.0;0.0;0.8170351346958151;1.3076965816948218;-0.16600265673687725;-0.1298300233388443;-0.33344781600699513;-11.447;0.0006077905537924379
43.0;0.19999999680021313;0.6477113274024061;5.0;5.0;0.5864804605540007;0.717927551655697;0.9624621645577708;-0.18130481579872365;-0.14771021301526488;-0.37156647442931173;-12.214;0.00042230137596188633
44.0;0.20000000036111826;0.7018599990932867;5.0;5.0;1.780423359997196;0.6174697165936233;0.5092937900899973;-0.20027580565270564;-0.15925789509994748;-0.4105131651289822;-12.839;0.0002103336280812824
45.0;0.20000000353564534;0.5265716793372682;5.0;5.0;2.4821649445442304;0.5279115437456765;0.16400568902634738;-0.20966378790432566;-0.15619477661602085;-0.4297952931553833;-12.905;6.428412143935851e-5
46.0;0.19999999991809142;0.4195979787012671;5.0;5.0;2.1583898577266547;0.43421279663083784;0.007992965576481721;-0.2052041202476643;-0.13832174085881188;-0.4206677375027601;-12.256;3.015910815110487e-6
47.0;0.20000000115189148;0.4051156598315122;5.0;5.0;1.62214970205538;0.34851712968695514;0.0;-0.19870570659403627;-0.11872914098251831;-0.4073476443646923;-11.651;0.0
48.0;0.20000000104800106;0.4163723750209472;5.0;5.0;0.9722708516508782;0.26480469087809533;0.0;-0.18882396067606658;-0.0745338920711296;-0.38709006513570215;-11.003;0.0
49.0;0.03999998870446808;1.320300845091654;4.587514656304072;5.0;0.0;0.627906665979596;0.0;-0.19181326878274918;-0.07442638257399464;-0.3854825123735102;-10.884;0.0
50.0;0.03999999707056331;1.4601927151770688;4.225085762952229;5.0;0.0;0.6034912960829434;0.0;-0.1844319919124693;-0.07368916919841134;-0.37064861171464125;-10.66;0.0
51.0;0.03999999866571632;1.1217285793534917;4.463696583828511;5.0;0.0;0.5748918683850693;0.0;-0.17715670378258755;-0.07513272687256005;-0.3560276001725954;-10.552;0.0
