Timestep;total_gen;total_demand;total_cons;PV_cons;tot_SOC;tot_charging;tot_discharging
1.0;12.007225699253613;-11.925;-0.6838204124884426;0.0;0.0;2.2212298901437404e-7;0.0
2.0;11.93766995033764;-11.547;-0.6587310191541391;0.0;1.999106901129366e-7;4.222023904142846e-6;0.0
3.0;11.215934861679395;-11.302;-0.6351054004878197;0.0;3.999712212740862e-6;2.2202798698674525e-7;1.793852866904294e-7
4.0;11.39421401370405;-11.26;-0.6066829469492834;0.0;3.999820444596071e-6;3.739502792243475e-8;3.548272365079607e-6
5.0;11.965562382973252;-11.355;-0.6050769687152029;0.0;9.055113759334876e-8;2.166905055548256e-6;-3.963422872935391e-7
6.0;12.456813693032046;-11.845;-0.6117862352452024;0.0;2.4811369516880632e-6;5.578529741164192e-7;-2.939653879716775e-7
7.0;13.59671784360771;-12.951;-0.6456897619407089;0.0;3.3095847235550914e-6;7.94577571152622e-7;2.2568734145829887e-7
8.0;15.363762831206323;-14.665;-0.6987559405830556;1.9688402264233852e-7;3.7736098663886523e-6;3.4534510168831255e-7;8.082226190995684e-7
9.0;16.805384604055025;-16.079;-0.7263754133227459;1.3852665098796078e-5;3.1860179645886413e-6;3.444192805807802e-7;4.5881750801279606e-7
10.0;17.013366233848885;-16.317;-0.696358998449358;6.301527632327155e-5;2.9858794841895556e-6;3.527630947602493e-7;3.4048835423164933e-7
11.0;16.58742044712331;-15.94;-0.6474165800163227;0.00015816325041869672;2.9247472879346393e-6;3.602538906953804e-7;3.2862459618611827e-7
12.0;15.855839901677582;-15.256;-0.599838645517283;0.00029966845516101153;2.883544874624891e-6;3.6880350635206404e-7;3.2561384862902705e-7
13.0;15.259259040402062;-14.688;-0.5712515084732732;0.00043300579032020347;2.8533865107109224e-6;3.783697591258266e-7;3.0943271443967986e-7
14.0;15.060969757697457;-14.491;-0.5699622114734749;0.00045613374722251385;2.8498198281178957e-6;3.7814149118283596e-7;3.4449441505551836e-7
15.0;15.184687867012808;-14.592;-0.5926813805853792;0.0003297423147855968;2.807090615915727e-6;3.934732235571187e-7;2.999643206471105e-7
16.0;15.742705989166014;-15.098;-0.6447020896289615;0.00015230389317900803;2.827642118447642e-6;3.9965153506404916e-7;2.947908702195023e-7
