Timestep;Price;G_WindOffshore;G_GasTurbine;G_Baseload;G_Peak;G_WindOnshore;G_SolarPanels;G_TypeC;G_TypeA;G_TypeD;G_TypeB;Demand;Total_PV
1.0;0.001276819037951749;0.0;0.0;0.0;0.0;0.0;0.0;-0.19027647955985255;-0.19033245220368075;-0.19027459151089732;-0.19030685624305782;-12.007;0.0
2.0;0.001223408597459705;0.0;0.0;0.0;0.0;0.0;0.0;-0.18125221541611425;-0.1813057466270134;-0.18124874352917836;-0.18127926902474445;-11.509;0.0
3.0;0.001187677929541328;0.0;0.0;0.0;0.0;0.0;0.0;-0.17292643535959576;-0.1729779723790819;-0.17292288328197503;-0.17295200439262778;-11.185;0.0
4.0;0.0011653815706019189;0.0;0.0;0.0;0.0;0.0;0.0;-0.16493694326843852;-0.16498625415908763;-0.1649322778890221;-0.16496023070263977;-10.994;0.0
5.0;0.0011714300361583471;0.0;0.0;0.0;0.0;0.0;0.0;-0.15955640064236948;-0.1596039185542026;-0.15955079106370634;-0.15958925132319102;-11.076;0.0
6.0;0.0012312190680883826;0.0;0.0;0.0;0.0;0.0;0.0;-0.16003175437462186;-0.160079160253144;-0.1600262224198538;-0.1600535438362042;-11.672;0.0
7.0;0.0013940390020827382;0.0;0.0;0.0;0.0;0.0;0.0;-0.17182927278708396;-0.17187962424720019;-0.17182608668490887;-0.17185503710818875;-13.253;0.0
8.0;0.0016332194710115989;0.0;0.0;0.0;0.0;0.0;0.0;-0.1902762039142603;-0.19033170405531563;-0.19027726843245435;-0.19030953371395898;-15.571;0.0
9.0;0.001774614004501408;0.0;0.0;0.0;0.0;0.0;0.0;-0.19551133360840278;-0.19556826763884583;-0.19551372331987013;-0.19554672044696192;-16.964;2.5472653681905004e-7
10.0;0.001810850058182377;0.0;0.0;0.0;0.0;0.0;0.0;-0.18960549679326863;-0.18965547886677317;-0.18960639763525372;-0.18963320852847168;-17.35;1.0635114020777851e-5
11.0;0.001810376244236478;0.0;0.0;0.0;0.0;0.0;0.0;-0.18193170872620518;-0.18196167306386493;-0.18193076856612747;-0.1819382920085819;-17.376;4.625303380979632e-5
12.0;0.0017843289691684713;0.0;0.0;0.0;0.0;0.0;0.0;-0.17457634925252666;-0.17458193439617584;-0.1745737483257329;-0.17455765971027726;-17.145;9.094909524044743e-5
13.0;0.0017418296767414923;0.0;0.0;0.0;0.0;0.0;0.0;-0.16883780599015333;-0.16882490920545504;-0.16883399664344803;-0.16880005557586586;-16.743;0.00012488964700285823
14.0;0.001740818478553726;0.0;0.0;0.0;0.0;0.0;0.0;-0.17031901238307218;-0.1702874889836018;-0.17031550881772659;-0.1702627753528586;-16.727;0.00016291428045696647
15.0;0.0017404512525003735;0.0;0.0;0.0;0.0;0.0;0.0;-0.17490444064003643;-0.17486520582186058;-0.1749019107661355;-0.17484096777570324;-16.705;0.00018076758629114668
16.0;0.001760216962660362;0.0;0.0;0.0;0.0;0.0;0.0;-0.1843040995713435;-0.18429243349394622;-0.18430371606582097;-0.18426937747250843;-16.865;0.0001308604064036274
17.0;0.0018052598213936974;0.0;0.0;0.0;0.0;0.0;0.0;-0.19888886889300933;-0.1989192751731568;-0.1988921433238905;-0.1988979265469173;-17.257;5.537626221525712e-5
18.0;0.0019024710218688164;0.0;0.0;0.0;0.0;0.0;0.0;-0.22165097250824015;-0.22170928351035837;-0.22166070509033975;-0.22168925757922409;-18.138;1.4427012735966374e-5
19.0;0.0018434046363715692;0.0;0.0;0.0;0.0;0.0;0.0;-0.227229910372724;-0.22729740377352237;-0.22724138868772664;-0.227277660881721;-17.525;0.0
