Timestep;Price;G_WindOffshore;G_MidMerit;G_Baseload;G_Peak;G_WindOnshore;G_SolarPanels;G_TypeC;G_TypeA;G_TypeB;Demand;Total_PV
114.0;0.03976609726810588;1.723577216063709;3.897955918835454;4.999999173385898;3.922122151362001e-11;0.33130371073329457;1.1573214065278654;-0.15836446312745592;-0.12365462012613639;-0.3181117050585297;-11.51;0.0005241746241517518
115.0;0.03982610191818719;2.0508129911807718;4.670691344303506;4.999999188687582;3.929991791665186e-11;0.3742836553914107;0.5882142622146291;-0.17492003915218804;-0.13860112642540773;-0.3514593407933946;-12.019;0.00025405893802738486
116.0;0.039848132262045435;2.3231707112034594;5.063455164529068;4.999999191869388;3.931647589576623e-11;0.5312798295437479;0.20160712852662205;-0.1896665323955514;-0.14668241317389857;-0.3811401619538845;-12.402;8.28161174781951e-5
117.0;0.039851816922201765;2.5894308761902813;4.916360678315105;4.999999190754491;3.931065582618227e-11;0.7545367542924514;0.023392847013998994;-0.1996991905805247;-0.14467485440388034;-0.4013202314398203;-12.538;9.20003845016902e-6
118.0;0.0398445565293042;2.782520306152632;4.5158408716881695;4.999999186970844;3.9290983803778464e-11;0.9112344642275007;0.0;-0.2045155155977106;-0.13404839806036437;-0.41100076330166024;-12.46;0.0
119.0;0.03982783744826046;2.278455266113565;4.277800271115054;4.999999183208989;3.9271528535200035e-11;0.9288442991904035;0.0;-0.19692050624688154;-0.11441004218402226;-0.39573756300050633;-11.778;0.0
120.0;0.03983170004189076;2.0873983561869087;3.656648744344975;4.999999189488767;3.930405119989466e-11;0.8807903392614058;0.0;-0.1850074443415507;-0.07100919992543386;-0.3717984359481827;-10.997;0.0
121.0;0.039820565723564884;0.6239837260627636;4.741683245596633;4.999999400597667;3.382406981967745e-11;0.5193409619816771;0.0;-0.17220873846713847;-0.0667083632192248;-0.3460771586346411;-10.3;0.0
122.0;0.03981525345816472;0.47764226157430706;4.710441829850148;4.999999399611423;3.381810981973444e-11;0.5160577719792612;0.0;-0.1663864966432291;-0.06636833781362572;-0.3343753354895046;-10.137;0.0
123.0;0.03981187730459233;0.41666665167577227;4.702420347627154;4.999999399391917;3.381674503893712e-11;0.5047158419987017;0.0;-0.1604396388877142;-0.06792938711338231;-0.32242392011933896;-10.073;0.0
124.0;0.039818690421572184;0.29268291151804615;4.908317141694678;4.999999400741933;3.382470222286017e-11;0.4835243420704711;0.0;-0.15515878830783245;-0.07254587121084669;-0.3118123843948043;-10.145;0.0
125.0;0.03983045664671107;0.25406502654776025;5.316153279276468;4.999999402997844;3.3838203517923256e-11;0.5017311220341598;0.0;-0.15326345681373438;-0.08167542330568449;-0.3080044811603969;-10.529;0.0
126.0;0.039840335695293896;0.31300811659632866;6.2044350112018245;4.999999404007514;3.384423506462835e-11;0.48382281209616174;0.007142848069774981;-0.15745315349352831;-0.0955240361683131;-0.3164239313112361;-11.439;2.6195203556946004e-6
127.0;0.03983817902709971;0.6585365709739941;7.230311762747372;4.999999404345408;3.38464957654552e-11;0.4214422023819142;0.1508928426944947;-0.1666829784229811;-0.11052895706598961;-0.3349598035047765;-12.849;5.5455591649267065e-5
128.0;0.039837719245561704;0.8394308804240579;7.235684040882255;4.9999994048447185;3.384946691517979e-11;0.344436472913501;0.4832142653556001;-0.16273172474895817;-0.11103280091501869;-0.32699022110266157;-13.302;0.00017850148429491203
