Timestep;total_gen;total_demand;total_cons;PV_cons;tot_SOC;tot_charging;tot_discharging
1.0;12.633526509604103;-12.007;-0.6265303499447534;0.0;0.0;8.340865064371078e-6;0.0
2.0;12.10731172515842;-11.509;-0.5983115079100669;0.0;7.506778557933971e-6;7.581656083444319e-6;0.0
3.0;11.760486596646135;-11.185;-0.5754816889538594;0.0;1.4329518355178064e-5;6.623724704427633e-6;2.5312932224553115e-6
4.0;11.552354800538353;-10.994;-0.5583520207980026;0.0;1.7393887700144238e-5;6.237555710923566e-6;3.547902713124698e-6
5.0;11.63265006224615;-11.076;-0.5566446921472423;0.0;1.9063834325511324e-5;6.163330765713823e-6;3.8318252150475905e-6
6.0;12.254759551364982;-11.672;-0.5827605949222552;0.0;2.0397795544985955e-5;6.320863532948063e-6;3.820238855653745e-6
7.0;13.90838028821103;-13.253;-0.6553927775242824;0.0;2.188627659150928e-5;6.72882382271988e-6;3.463716238421214e-6
8.0;16.301206428269374;-15.571;-0.7302260299665736;0.0;2.4137909292092064e-5;4.0978059030352305e-6;5.506977162205068e-6
9.0;17.72280623431574;-16.964;-0.7587270989239082;5.094530736382057e-7;2.1751110786373215e-5;4.498021246242499e-6;4.90842580713698e-6
10.0;18.080273302564116;-17.35;-0.7301415786088667;2.1270228041555787e-5;2.0389801830578243e-5;4.747229539588174e-6;4.4780412582620725e-6
11.0;18.066964974948842;-17.376;-0.6908625191087914;9.250606761959264e-5;1.973112152399541e-5;4.848114840811733e-6;4.278350758647703e-6
12.0;17.8017775890134;-17.145;-0.6567262655734915;0.00018189819048089494;1.93851821894493e-5;4.900502426497544e-6;4.183760164208525e-6
13.0;17.376747330258837;-16.743;-0.6337714757575879;0.00024977929400571647;1.919152693644184e-5;4.924869235646861e-6;4.136863923960694e-6
14.0;17.36843189596174;-16.727;-0.6414871478158437;0.00032582856091393293;1.907192811080277e-5;4.930891147010758e-6;4.116506818346909e-6
15.0;17.369304977999246;-16.705;-0.6643730305025429;0.0003615351725822934;1.8980379971511315e-5;4.9252925312836826e-6;4.112375226987838e-6
16.0;17.57552889483105;-16.865;-0.7105543934429241;0.00026172081280725494;1.8888392889945058e-5;4.901805528966361e-6;4.1289498727698725e-6
17.0;18.039948569227512;-17.257;-0.7829017402448539;0.00011075252443051425;1.875686043191021e-5;4.813658126462234e-6;4.202929279385689e-6
18.0;19.030676939143795;-18.138;-0.8925665077480548;2.8854025471932803e-5;1.8463809124183218e-5;4.707217710256884e-6;4.317016366500205e-6
19.0;18.45663140297106;-17.525;-0.9315517779331763;0.0;1.794822731687494e-5;4.496539329731948e-6;4.56781675645686e-6
20.0;17.815625767243468;-16.862;-0.9535588685046167;0.0;1.696441942532311e-5;4.103966135478778e-6;5.121833013720413e-6
21.0;16.85830030114737;-15.922;-0.9362644532247776;0.0;1.501182042055086e-5;3.641294563681063e-6;5.799061896892567e-6
22.0;15.895982641964894;-14.977;-0.9189972392412842;0.0;1.1890535724203192e-5;5.923332534731697e-6;3.836094704889855e-6
23.0;14.593577307752696;-13.758;-0.8355882357398868;0.0;1.3004471988051522e-5;4.358411972872285e-6;4.5203357519166e-6
24.0;13.447681986980905;-12.697;-0.7506975888985707;0.0;1.1949600522570278e-5;4.673441192011216e-6;4.810383580273335e-6
25.0;11.155236078037056;-10.604;-0.5512533646781406;0.0;0.0;8.457309939191869e-6;0.0
26.0;10.861485396681013;-10.33;-0.5315021157430038;0.0;7.611578945272681e-6;7.861032165811875e-6;0.0
27.0;10.731678865098331;-10.213;-0.5186956590585959;0.0;1.4685746736608843e-5;7.068776018706392e-6;2.2800360580620463e-6
28.0;10.748298669060407;-10.234;-0.5143166340356277;0.0;1.8429801268691384e-5;6.822863773060495e-6;3.1072190557219455e-6
29.0;11.248912553478153;-10.714;-0.5349338130973991;0.0;2.1116070066850135e-5;7.015994835539824e-6;3.1092976372785144e-6
30.0;12.59342225156796;-12.015;-0.5783563716932788;0.0;2.4020032145337448e-5;4.169163985494193e-6;5.405579046963171e-6
31.0;14.329023135500213;-13.687;-0.6418790385763111;2.525338747589359e-7;2.1810132274037334e-5;4.556940910422343e-6;4.8875292741873394e-6
32.0;15.354461216351826;-14.697;-0.657317220288963;2.3689562000257695e-5;2.0525063483799507e-5;4.7406383415627586e-6;4.505139425164181e-6
33.0;15.525012110575881;-14.898;-0.6268679125275799;0.00010505417542660368;1.9830328498492807e-5;4.84729636865774e-6;4.296353922985382e-6
34.0;15.159690853999697;-14.58;-0.5795452931088947;0.0002281816337388047;1.946363910237989e-5;4.896686090527309e-6;4.188351731422349e-6
35.0;15.09895497477498;-14.542;-0.5568127674973264;0.0003646437337214485;1.9261439559959243e-5;4.922308738801449e-6;4.131004417018635e-6
36.0;14.916906369647684;-14.373;-0.5437830026707686;0.0004953199080340426;1.9146039859165908e-5;4.934515531390076e-6;4.098498646611465e-6
37.0;15.009171003538741;-14.455;-0.5540358784490249;0.0006061622245414063;1.907775533434705e-5;4.938890811578249e-6;4.080103253943391e-6
38.0;14.950618114871903;-14.379;-0.5714922413313491;0.0006868464895798073;1.903385471533677e-5;4.940158812936834e-6;4.068875149691573e-6
39.0;14.911494983072846;-14.309;-0.6023717806012026;0.0007198709561745673;1.9003575359002033e-5;4.941025991008295e-6;4.0611511272992995e-6
40.0;15.15739973208662;-14.5;-0.6572682502854882;0.0006541556406575984;1.8982661737969778e-5;4.925519073107164e-6;4.067683435478065e-6
41.0;15.590921572822918;-14.86;-0.7307827380593955;0.0004955124065066857;1.8940535861989975e-5;4.875489758324136e-6;4.106220205024575e-6
42.0;15.274762163919464;-14.504;-0.7706340321597281;0.0003337518271249151;1.8810569182463586e-5;4.84744014501573e-6;4.134778077658543e-6
43.0;14.917371760392083;-14.119;-0.7982383323343911;0.00020309052860544542;1.8623639878034288e-5;4.780397760039832e-6;4.1985227810350105e-6
44.0;14.811641766297653;-13.989;-0.8225049548501878;9.839790379405063e-5;1.8305563671861047e-5;4.646021706331696e-6;4.3423510938163615e-6
45.0;14.500894926338354;-13.685;-0.815759490668323;2.993976442129717e-5;1.7706771588547384e-5;4.3531511792294385e-6;4.685801938160977e-6
46.0;13.476772965900729;-12.725;-0.7516525120426915;2.4132016675918726e-6;1.646284386077822e-5;3.7041097156153047e-6;5.686858923836629e-6
47.0;12.57674978991776;-11.892;-0.6846661163176517;0.0;1.3522617668889499e-5;2.5203117080799776e-6;7.56229770069557e-6
48.0;11.573778538377542;-11.012;-0.561793651329332;0.0;7.433446429661578e-6;2.4090130205513214e-6;7.438948461997786e-6
49.0;10.203192161074922;-9.699;-0.5041929034512982;0.0;0.0;8.30807971782498e-6;0.0
50.0;9.951972608551685;-9.465;-0.48696605182554864;0.0;7.477271746042482e-6;7.499197219029665e-6;0.0
51.0;9.79226723884325;-9.319;-0.4732596572416008;0.0;1.4225801515994577e-5;6.49002781991479e-6;2.6074038912164843e-6
52.0;9.707483290043488;-9.243;-0.4644792606928375;0.0;1.7085286626848473e-5;6.043601044028095e-6;3.704581251916183e-6
53.0;9.576356667022935;-9.121;-0.45535200070751025;0.0;1.8406617646793096e-5;5.7972958558652665e-6;4.164455451826585e-6
54.0;9.5698981101161;-9.119;-0.4508935231646971;6.2906221427819e-7;1.904162401709524e-5;5.666021024133522e-6;4.4497459053574936e-6
55.0;9.9339306771726;-9.477;-0.45693543942306863;2.5000912330549755e-5;1.924143014538966e-5;5.583152355542965e-6;4.552308893673766e-6
56.0;10.37202672378981;-9.916;-0.4560383327988478;9.717814911349245e-5;1.925267561543277e-5;5.527001533097166e-6;4.581653981993352e-6
57.0;10.845636239444069;-10.396;-0.4496494020470126;0.00021944649942253836;1.9180778567039238e-5;5.483645438187882e-6;4.593844116941869e-6
58.0;11.024483241849;-10.592;-0.43249611799936616;0.0004174839051219629;1.9056323628544944e-5;5.429366720432548e-6;4.620452854499505e-6
59.0;10.934555226886713;-10.521;-0.4135577500567098;0.0006554266326629827;1.885346502561178e-5;5.339263084033561e-6;4.687639331916424e-6
60.0;10.843224241354122;-10.438;-0.40521521590680354;0.0009087424859444565;1.849488179420546e-5;5.224859874648949e-6;4.790030825333429e-6
61.0;10.60373776755927;-10.201;-0.4027334826463912;0.0011457186106452522;1.7919603206657234e-5;5.906148960942581e-6;4.2250772967483e-6
62.0;10.59472299911532;-10.178;-0.41672064526113095;0.0013216431682219097;1.8585268467504394e-5;5.8115120213225955e-6;4.2771030810336845e-6
63.0;10.846091089503872;-10.395;-0.4510896896825102;0.001392021791167047;1.9107887489183724e-5;5.818424626097062e-6;4.304181148548625e-6
64.0;11.347038018700863;-10.84;-0.507038564729398;0.0013316672557622587;1.960658885157464e-5;5.899373567661157e-6;4.244927621516649e-6
65.0;12.22235352650556;-11.634;-0.5883490265144893;0.001134185174647869;2.0243931643494754e-5;5.23114316567257e-6;4.7976940489247375e-6
66.0;12.658369186345512;-12.002;-0.6563729641187108;0.0008324452842792898;1.9665618420003624e-5;5.344647729671168e-6;4.696924558757403e-6
67.0;12.749406858677775;-12.048;-0.7014111925622011;0.0005249914732297639;1.9301483235619516e-5;5.332189726365146e-6;4.672475394954658e-6
68.0;12.896197885767728;-12.16;-0.7362073259599784;0.00028913845583627236;1.895333799933702e-5;5.297798147680546e-6;4.702707387682042e-6
69.0;12.897460127725628;-12.152;-0.7454711115199107;0.00012992727912345423;1.8540684053731596e-5;5.15279401111625e-6;4.845447451420266e-6
70.0;12.772249849857888;-12.041;-0.7312676588369882;3.700242649355142e-5;1.7838967579792615e-5;4.846966912550717e-6;5.208039109834484e-6
71.0;11.9521649105565;-11.285;-0.6671774200119192;2.5939309028937095e-6;1.645919726833181e-5;4.2555891723957665e-6;5.897197720754012e-6
72.0;11.14358959997049;-10.591;-0.5525999026844225;0.0;1.3781593177852102e-5;4.731189699691953e-6;5.419000058524347e-6
73.0;11.89689624353508;-11.309;-0.5879238003312452;0.0;0.0;9.080073828640861e-6;0.0
74.0;11.504877163769512;-10.954;-0.5508763052667099;0.0;8.172066445776775e-6;7.0609778659794245e-6;0.0
75.0;11.34952301728126;-10.813;-0.5364810365788255;0.0;1.452612931851368e-5;5.939243515091052e-6;2.5378794110636306e-6
76.0;11.393791285364431;-10.861;-0.5327216835457244;0.0;1.696712794463802e-5;5.479454040104669e-6;3.40783259288702e-6
77.0;11.658099278703485;-11.117;-0.5410212020190216;0.0;1.8110459209174403e-5;5.224124484568607e-6;3.7703767771114423e-6
78.0;12.372312859488238;-11.804;-0.5682037640116533;0.0;1.8667506155281245e-5;5.060247824334941e-6;4.04432646020396e-6
79.0;13.521855337782;-12.916;-0.6057167197530648;5.80829217043666e-6;1.8772619865713713e-5;4.917496515910017e-6;4.189316679771167e-6
80.0;14.55208810477614;-13.929;-0.622942319911765;4.9416936295068226e-5;1.858814664322914e-5;4.75898423356073e-6;4.323887649104057e-6
81.0;14.976819928485781;-14.372;-0.6046741882675714;0.00016095337197312415;1.81115075146937e-5;4.5345831967454985e-6;4.560192667542074e-6
82.0;14.994246212809362;-14.421;-0.573106568713985;0.0003420043170126016;1.71703939853396e-5;4.165354327778392e-6;5.062742807372159e-6
83.0;14.898231891443961;-14.349;-0.5491606791851859;0.0006154598717767949;1.5338679541012393e-5;3.7729666415737248e-6;5.618052217916429e-6
84.0;14.637358384247754;-14.09;-0.5473794049128209;0.0009365966608296313;1.2536988894385117e-5;6.821994454369442e-6;3.1228089522647523e-6
85.0;14.391827661263576;-13.847;-0.5448421198323947;0.0012141246077470274;1.5252195965729401e-5;6.321400431997405e-6;3.2977363770579035e-6
86.0;13.950898868984615;-13.404;-0.5469151534904997;0.0013990145077242952;1.7322233090905997e-5;6.087250751073911e-6;3.6932542521738573e-6
87.0;13.938639471447152;-13.361;-0.5776586211113399;0.0014907913421773051;1.8741864193854538e-5;6.069971796903296e-6;3.823916901925728e-6
88.0;14.151890695039896;-13.522;-0.629908896478074;0.0014593716965021458;2.0000621552992707e-5;6.283381625100281e-6;3.6853462178884143e-6
89.0;14.541045722410502;-13.841;-0.7000563510282147;0.0012925123931537383;2.1605289308480375e-5;6.713783972100503e-6;3.3268806572422653e-6
90.0;14.39977253634514;-13.674;-0.7258154152879048;0.0010213016927001328;2.399545377687731e-5;3.912244706070927e-6;5.564446002527625e-6
91.0;14.452952182764019;-13.68;-0.7729088982902501;0.0006992794784312187;2.1377810172417037e-5;4.306321899904962e-6;5.028387363012914e-6
92.0;14.33906363245044;-13.543;-0.7959802668204256;0.0003916236570064408;1.9710718517339755e-5;4.3955048489145765e-6;4.783853659913118e-6
93.0;14.10337486467943;-13.31;-0.7932660269100149;0.0001660809569702925;1.8395762340091962e-5;4.216365058767026e-6;4.954219104463519e-6
94.0;13.948028794359255;-13.17;-0.7778988703196144;4.3705765690830255e-5;1.6730416908939755e-5;3.63863102402024e-6;5.8460334938218564e-6
95.0;13.27057108542573;-12.548;-0.722438724300791;7.781786005965339e-7;1.3554372503993742e-5;2.4835412019915388e-6;7.623135616091675e-6
96.0;12.261288441387642;-11.666;-0.5951653823915803;0.0;7.364506950029262e-6;2.3730668463679304e-6;7.492923220030015e-6
97.0;10.606875073027084;-10.083;-0.5238962610012964;0.0;0.0;8.166840605171787e-6;0.0
98.0;10.310273934587032;-9.806;-0.5043053329933448;0.0;7.350156544654608e-6;7.40845394931572e-6;0.0
99.0;10.128231394788688;-9.639;-0.4892493641022355;0.0;1.4017030083384288e-5;6.690200656914075e-6;2.4708302817859866e-6
100.0;10.068486729425292;-9.587;-0.481505053947879;0.0;1.720844007960358e-5;6.395425548908204e-6;3.4463599304554978e-6
101.0;10.093688451049752;-9.614;-0.47970853109433276;0.0;1.9133313417995785e-5;6.2389028006954146e-6;3.840508937138495e-6
102.0;10.302138077094424;-9.817;-0.4851586876831359;0.0;2.0525633940943587e-5;6.378563700770202e-6;3.870405071288102e-6
103.0;10.59244440518077;-10.118;-0.4744623667664499;0.0;2.201029211507352e-5;4.799658764410149e-6;5.184004654220186e-6
104.0;11.2559107481372;-10.774;-0.48183937863177473;1.2736320258823066e-6;2.0614232288515225e-5;5.059185572942245e-6;4.881113356490996e-6
105.0;12.010060859969153;-11.525;-0.484956287849967;2.788475083852738e-5;1.978843208198424e-5;5.164982197031322e-6;4.679519482520028e-6
106.0;12.589458344118063;-12.108;-0.4813519150860215;8.607086271077629e-5;1.928192461045515e-5;5.1716776113862e-6;4.620021517960372e-6
107.0;13.027705026094495;-12.547;-0.48058424371126884;0.00011990028265856352;1.884760251210333e-5;5.086043957467954e-6;4.675046673613345e-6
108.0;13.399888986229325;-12.911;-0.48876336963036116;0.00011898577327591219;1.8275114495598292e-5;4.885126359064411e-6;4.887061646049706e-6
109.0;13.537182148196207;-13.037;-0.5001022537788155;9.459011020985444e-5;1.7286285697735757e-5;4.634195303886661e-6;5.1737104861797915e-6
110.0;13.36798014249434;-12.843;-0.5249985570249296;8.123990656838099e-5;1.575321912183738e-5;6.255034359830189e-6;3.834512807423278e-6
111.0;13.093610456219865;-12.55;-0.5436225603494385;8.545230686710399e-5;1.7167058423786344e-5;5.946166366207496e-6;4.004980842307918e-6
112.0;13.011033512019015;-12.431;-0.5800455288047502;9.380060812114139e-5;1.8113366219895088e-5;5.773078743686135e-6;4.270345396625546e-6
113.0;13.76868242736333;-13.105;-0.6637004597990304;9.71048957313343e-5;1.8608951020157633e-5;5.679186210968621e-6;4.431186213384057e-6
114.0;14.054336815275226;-13.325;-0.7293485654496394;8.335003455461208e-5;1.884127096387382e-5;5.6225113694118384e-6;4.524604372665449e-6
115.0;14.144499209837376;-13.366;-0.7785132627937957;5.285917888666995e-5;1.8918762363437425e-5;5.57397281459483e-6;4.591114030673568e-6
116.0;14.216712405453722;-13.405;-0.8117242798016299;1.8468530275505445e-5;1.887866169451675e-5;5.508906659313638e-6;4.666366923479038e-6
117.0;13.533168910671938;-12.751;-0.7821748885291746;1.1298027064083337e-6;1.869639117057048e-5;5.391811974646472e-6;4.7920585258739504e-6
118.0;12.8325334661854;-12.098;-0.7345371547622755;0.0;1.8269096321481807e-5;5.157183562898098e-6;5.053216305405933e-6
119.0;11.934998046109603;-11.269;-0.6659929418868598;0.0;1.7340503320713416e-5;4.756171673341581e-6;5.503750358886556e-6
120.0;11.18824559954718;-10.632;-0.5562429271197333;0.0;1.5550499085887996e-5;5.534409630458445e-6;4.738791885705183e-6
121.0;11.02344164949077;-10.479;-0.5444480208140574;0.0;0.0;8.150815466161981e-6;0.0
122.0;10.767594453249261;-10.241;-0.5265979191755253;0.0;7.335733919545783e-6;7.355364194789154e-6;0.0
