agent,1,0.8,0.6,0.4,0.2
Baseload,0.09452418786450677,0.08871414058570362,0.08259695149475636,0.07720942617472272,0.07056414579872886
GasTurbine,0.09023603675265081,0.08258722239724814,0.07466110207086235,0.06774861197837556,0.05882428719557116
Peak,-8.62333787723065e-5,2.733187623882765e-5,-2.0956849346681767e-6,1.2272554681503425e-6,-6.953048241578111e-7
SolarPanels,0.07397678641457146,0.07194066837668443,0.06337126345558279,0.06075261321021187,0.055124782449614065
WindOffshore,0.07933722555800365,0.07108767754103251,0.06266699338534085,0.05889931797693899,0.05618051140933298
WindOnshore,0.07677900466000334,0.06752985386498395,0.0617349741628865,0.05808076801357473,0.05397898411686192
