Generator;2018;2021;2022
WindOffshore;0.0;0.0;0.0
MidMerit;0.0;0.0;0.0
Baseload;0.0;0.0;0.0
Peak;0.0;0.0;0.0
WindOnshore;0.0;0.0;0.0
SolarPanels;0.0;0.0;0.0
