Generator;2018;2021;2022
WindOffshore;0.0;0.0;0.0
MidMerit;1.7324806379088634e6;1.7409240231668989e6;1.6899348907260762e6
Baseload;438876.0000000001;438875.9999999998;438875.9999999972
Peak;4.421348092721087e6;3.0347487689951123e6;2.182751221386247e6
WindOnshore;0.0;0.0;0.0
SolarPanels;0.0;0.0;0.0
