Generator;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
WindOffshore;1862.9849893151413;1737.1466903618336;1809.9519391359152;1217.2718182750828;1196.82122466251;1274.0309928051413;900.7919227430385;910.6983552191616;858.7188441013467
GasTurbine;4955.304637948322;4392.17228539902;5411.790041480124;4032.1854959417888;3563.4623521857643;4962.115946853066;3317.902497671127;2793.1949786975583;3950.619292139771
Baseload;5328.9278054471515;4803.764531445501;5711.2504364237075;4455.334930653279;4044.7407678380073;5315.703498706378;3765.679754116189;3327.519563430373;4287.148618206819
Peak;1983.714329995144;1572.9567324977565;2459.0076240165054;1594.8508318284285;1314.6386116313436;1946.3610885409544;819.1375195640367;604.0903008233702;1093.237885800429
WindOnshore;1081.442209793832;1091.3176847492632;929.0382996378473;636.9479023507776;686.5046247030355;585.1864444412962;513.9736117399974;553.2967753933232;456.72408825836595
SolarPanels;589.2914018060573;592.2907124608407;573.7927735250057;323.8235746910147;358.39931408872724;303.8301610920328;370.03703447006944;388.36547107180087;333.8862776129719
