Generator;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
WindOffshore;-1.8902560821023033e-8;-1.0945043451248978e-8;-2.1472979556350172e-8;-5.2335811600140036e-9;-4.708699364662722e-10;-1.1387117132275098e-8;6.785091517089598e-9;1.0355137995252428e-8;4.0093744788064945e-9
GasTurbine;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Baseload;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Peak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
WindOnshore;-5.686448753527033e-7;-3.88574273445234e-7;-5.439665534203309e-7;-6.78905836840978e-8;4.915002288102798e-8;-1.7939545409852418e-7;2.539311459999284e-7;3.8131442806088535e-7;1.5142300056890358e-7
SolarPanels;-169.65312718980655;-107.90821826739287;-220.78886023889223;98.9560075261502;131.43510499648548;49.94524168287919;-2.0097538305772247;50.35736547765314;-38.89914167180232
