VAR_WindOffshore,VAR_GasTurbine,VAR_Baseload,VAR_Peak,VAR_WindOnshore,VAR_SolarPanels
1809.9519390091268,3618.3788057219085,4893.442254427085,0.00893964065981245,1081.4422089505601,484.3824929712167
