Generator;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
WindOffshore;1862.9849893151413;1737.1466903618336;1809.9519391359152;1217.2718182750828;1196.82122466251;1274.0309928051413;900.7919227430385;910.6983552191616;858.7188441013467
GasTurbine;3618.37880650087;3144.7410753738095;3986.067751381901;2752.171086844656;2401.0369674904796;3567.9846070260905;2124.1697294790038;1723.9122339150906;2638.2546498330726
Baseload;4893.442254907016;4370.990655124434;5273.905493321609;4018.5362140500697;3610.8446109985166;4877.716120461939;3338.600891319201;2903.998353743162;3856.5012805326696
Peak;-0.010145414535048199;-0.01176363843295867;0.008939697298588983;-0.010499917743382138;-0.008052997029868848;-0.009747837191447832;0.013011312219961215;-0.0021893633108388557;-0.005213014891661595
WindOnshore;1081.442209793832;1091.3176847492632;929.0382996378473;636.9479023507776;686.5046247030355;585.1864444412962;513.9736117399974;553.2967753933232;456.72408825836595
SolarPanels;589.2914018060573;592.2907124608407;573.7927735250057;323.8235746910147;358.39931408872724;303.8301610920328;370.03703447006944;388.36547107180087;333.8862776129719
