CVAR_WindOffshore,CVAR_GasTurbine,CVAR_Baseload,CVAR_Peak,CVAR_WindOnshore,CVAR_SolarPanels
1174.648643854869,2649.4369597611703,3882.760635560102,-0.00775337798108592,635.827803860812,381.6404058725661
