Timestep;Price;G_WindOffshore;G_GasTurbine;G_Baseload;G_Peak;G_WindOnshore;G_SolarPanels;G_TypeC;G_TypeA;G_TypeB;Demand;Total_PV
1.0;0.039982093613804025;4.546747965;0.05641441303837716;5.0;0.0;3.00262655;0.0;-0.20061397910316725;-0.07700281802544989;-0.4031688019531001;-11.925;0.0
2.0;0.009980966705883495;4.56097561;0.0;4.732141250197545;0.0;2.911891115;0.0;-0.19421982925914316;-0.0748753407905802;-0.3889054334089752;-11.547;0.0
3.0;0.04001759802115904;3.94715447;0.2071652741634633;5.0;0.0;2.77996657;0.0;-0.18550133120283901;-0.07399477398571828;-0.3727978689218994;-11.302;0.0
4.0;0.040018557515309756;3.94308943;0.30126070545613315;5.0;0.0;2.631327605;0.0;-0.17933851452883653;-0.07593333050778413;-0.3604127061069134;-11.26;0.0
5.0;0.03999749889192725;3.7459349600000005;0.8448444531516247;5.0;0.0;2.368075455;0.0;-0.17365858812585977;-0.08119770292892262;-0.3489977080589856;-11.355;0.0
6.0;0.039999937177720414;3.75609756;1.7578394404687823;5.0;0.0;1.94185769;0.0;-0.17241432154115735;-0.09188316935915646;-0.3464971740632392;-11.845;0.0
7.0;0.040000018080179715;3.7479674800000002;3.3413024851472874;5.0;0.0;1.5063872950000001;0.0;-0.1782604246935352;-0.10815085363480184;-0.35824598670635904;-12.951;0.0
8.0;0.20000001820548105;3.274390245;5.0;5.0;0.9329198785507243;1.1440425;0.000535715;-0.18410559033670867;-0.12536612016821752;-0.37741663358783917;-14.665;1.9688402264233852e-7
9.0;0.1999999910983084;3.522357725;5.0;5.0;2.2909449442974643;0.9422755500000001;0.0375;-0.19037662191272736;-0.1334325906523605;-0.39026900416075866;-16.079;1.3852665098796078e-5
10.0;0.19999999154132356;3.6991869900000003;5.0;5.0;2.2277433208286;0.905861985;0.16875;-0.18318562809150338;-0.12584069920034352;-0.3755159662135903;-16.317;6.301527632327155e-5
11.0;0.2000000078946354;3.2601626;5.0;5.0;1.8089345198704128;1.092108405;0.41517856999999997;-0.17144302127149555;-0.11352009295485421;-0.3514209826870826;-15.94;0.00015816325041869672
12.0;0.19999999273721847;3.4247967499999996;5.0;5.0;0.29092861261318465;1.36789637;0.7619642849999999;-0.1595560723694981;-0.10301201968279972;-0.32701792335971513;-15.256;0.00029966845516101153
13.0;0.04000000916559476;3.49593496;4.037752773672777;5.0;0.0;1.671442215;1.0541071450000001;-0.1571879512340997;-0.09826198299543246;-0.3157871624560456;-14.688;0.00043300579032020347
14.0;0.039999986054569135;3.7113821149999997;3.518199875072153;5.0;0.0;1.77531041;1.05607143;-0.15658447826374505;-0.09881384705845633;-0.3145655004271493;-14.491;0.00045613374722251385
15.0;0.03999999694353865;3.50203252;4.217791653183753;5.0;0.0;1.736807545;0.728035715;-0.1621506204919498;-0.10473452333649652;-0.3257822882072401;-14.592;0.0003297423147855968
16.0;0.1999999937597184;3.43292683;5.0;5.0;0.3537338582825941;1.62010506;0.325;-0.1694866883521267;-0.11687174362670635;-0.34740731457068014;-15.098;0.00015230389317900803
17.0;0.19999999845004846;3.56097561;5.0;5.0;1.2654106979114277;1.601301335;0.096607145;-0.18726999485067833;-0.13613353164980466;-0.38389126101301524;-15.817;4.583740924429033e-5
18.0;0.19999999932975343;3.597560975;5.0;5.0;2.5473407857721426;1.57264804;0.0;-0.21225209650980753;-0.16318090784801687;-0.435116796249155;-16.907;0.0
19.0;0.20000000027041884;3.63414634;5.0;5.0;1.905562545106249;1.633536295;0.0;-0.21758566881100183;-0.17460889063822052;-0.44605062076179136;-16.335;0.0
20.0;0.2000000006986596;3.42886179;5.0;5.0;1.290222843773119;1.70785578;0.0;-0.21945091916390755;-0.17861511010312872;-0.449874384707267;-15.579;0.0
21.0;0.20000000127059558;3.2317073149999995;5.0;5.0;0.8338642054651182;1.723376315;0.0;-0.221100726002836;-0.17559062020036245;-0.4532564896163295;-14.939;0.0
22.0;0.19999999799445478;2.80894309;5.0;5.0;0.4253974537513308;1.68487345;0.0;-0.2172502056736735;-0.1616008681772486;-0.44536291927499366;-14.095;0.0
23.0;0.2000000095739322;2.286585365;5.0;5.0;0.1121626162614251;1.576528175;0.0;-0.20958437625612586;-0.1410428510048011;-0.42964893169031426;-13.195;0.0
24.0;0.04000000894795723;2.481707315;4.309876887929761;5.0;0.0;1.5287726849999999;0.0;-0.21008643822448092;-0.12206355787357277;-0.42220689435099384;-12.566;0.0
25.0;0.20000000064757462;1.18292683;5.0;5.0;0.3009612025092812;0.9407831899999999;0.0;-0.19153725397927113;-0.07548259786420698;-0.39265137087560414;-11.765;0.0
26.0;0.03999999506439123;1.221544715;4.6999204683232465;5.0;0.0;1.0604703899999999;0.0;-0.18955698119697875;-0.07343035126220179;-0.3809482396067649;-11.338;0.0
27.0;0.040000004537824284;1.2520325199999998;4.2348323824199205;5.0;0.0;1.197170485;0.0;-0.18161154685455766;-0.07244329950652328;-0.36498054254008144;-11.065;0.0
28.0;0.03999999646943047;1.3658536600000002;3.8673965146715914;5.0;0.0;1.31864852;0.0;-0.1744491263584486;-0.07386315555728006;-0.3505864113662236;-10.953;0.0
29.0;0.03999998962254902;1.43902439;3.620022309885942;5.0;0.0;1.45325931;0.0;-0.16717413465807648;-0.07816582808696756;-0.33596604330904234;-10.931;0.0
30.0;0.03999998494985641;1.55284553;3.4324399016188303;5.0;0.0;1.6218958950000002;0.0;-0.160667765314883;-0.08562321683393409;-0.32289033917941445;-11.038;0.0
31.0;0.03999998385109646;1.56707317;3.6639528304705062;5.0;0.0;1.7836676200000001;0.0;-0.1575315256532083;-0.09557458778833818;-0.3165875013096951;-11.445;0.0
32.0;0.03999998380850128;1.579268295;4.193029501559223;5.0;0.0;1.95648281;0.036785715;-0.1580691435478326;-0.10483242218086362;-0.31766475016060236;-12.185;1.3519351791483555e-5
33.0;0.039999984328356705;1.587398375;4.657960616927051;5.0;0.0;2.11526982;0.12;-0.1578000103257258;-0.10771221405156466;-0.3171165822022927;-12.898;4.432852831614745e-5
