Consumer;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
TypeC;8.00913887738508e-6;1.0093121252274795e-5;9.389469664333738e-6;1.3835411655227503e-5;2.0480559620450478e-5;5.835284322741607e-6;6.225639193613297e-6;1.9814133742190876e-5;1.9068745350514504e-6
TypeA;4.9083891371370925e-6;5.718907547302976e-6;7.25384114974581e-6;6.1602812522210115e-6;5.7851820023380185e-6;3.80649445141934e-6;5.440299769121637e-6;1.2149181021214872e-5;1.8578284708414827e-6
TypeD;0.00010115745522487618;0.0001102180114396778;9.38498475009375e-5;8.011667380281029e-5;7.328363995995346e-5;4.379055518988206e-5;7.878508950953655e-6;7.081718574664109e-5;7.555585813778798e-6
TypeB;7.303984914663886e-7;8.60394298696221e-7;3.392220620401787e-6;1.6353633824905955e-6;1.6118259460462525e-6;1.125490282083419e-6;4.958193123849597e-6;4.7729348571223795e-6;1.869028622314417e-6
