x1;x2;x3;x4;x5;x6;x7;x8
0.07550817855469628;0.06626230001349086;0.060613268099745966;0.06844462168382369;0.06293379209588347;0.06539936302580988;0.07048463320400328;0.07593920342249051
0.07192289383781145;0.06338293780711858;0.05806646139701996;0.06508396663243743;0.06007858892529465;0.0627382771570342;0.06696119879312852;0.07224427759243851
0.06861576197447328;0.06080561265735053;0.05547337122293695;0.0623446037239486;0.057298400795583744;0.0609341137813467;0.06475728898469224;0.06861649798523028
0.06544212796227682;0.058504176851071885;0.05282863961761065;0.06013042667357404;0.05471543609210211;0.05905893835485749;0.06269807909531068;0.06550092306993266
0.0633220736269864;0.05829371593760307;0.04961204622091552;0.058578753498020365;0.05221598896479533;0.05876803864268641;0.06045090993381777;0.06333101530559414
0.06349389146176287;0.059867328979210176;0.04689918258406368;0.05881595178610225;0.05041346601539188;0.062429169537770945;0.06025261947416241;0.0634076073445719
0.06818028581103869;0.064274874339348;0.04593541899317968;0.06065539371334771;0.04750442316858815;0.06701883084267064;0.063260497186232;0.0674836859753388
0.07312328709511125;0.06509317664038829;0.04532901506866837;0.06169289162076814;0.04770789252939483;0.0672376542851587;0.06914168992024523;0.0739711308115512
0.07513491168301242;0.06256820256473779;0.04506215765232618;0.060359007036644326;0.04839131293805221;0.0642635344637136;0.06953684716091164;0.07489629651543511
0.07286549851430245;0.058666710859135905;0.04398614237011278;0.05802696153836474;0.04870924048123106;0.05892201925935101;0.0671454142532349;0.0736092639017141
0.06991678892537785;0.05690503644609863;0.04248743422296781;0.05614982870672542;0.04908784885998698;0.05464414374306343;0.06328917562746818;0.07052851960100143
0.067090449579377;0.05570130222507139;0.04174441811565581;0.0546045602691282;0.050025300746058585;0.0525046028871548;0.0612358063545775;0.06806869990701472
0.06488539984700785;0.05656455721029274;0.04119269404055606;0.05594843133676319;0.05100567947765737;0.05274197484029086;0.06044367636269574;0.06627658418995604
0.0654545622873247;0.057857854912466686;0.04244184317049281;0.055689108710687274;0.053268987072130895;0.0560898746993837;0.06415645221441683;0.06608050866162234
0.06721653904528326;0.060094315205165734;0.04524974757410746;0.057941016763658364;0.05433318718478607;0.0578816383320302;0.06682269429957209;0.06693069323584697
0.07082843445656285;0.06422056248430788;0.04977492094099516;0.06184609582316709;0.05676363657754741;0.06248894447800271;0.06848955958739311;0.06911902437496156
0.07643278848704309;0.06978404693881113;0.056408724352822716;0.06499834236338828;0.061534276491378416;0.06946585276992041;0.0737494933839332;0.07443549861534218
0.08517949893791435;0.07226911405805049;0.06175173217622175;0.06813315408703931;0.0684844132069738;0.07321779081609511;0.08134852219562401;0.08146065918697407
0.08732336027429224;0.07439726592689591;0.06554101721884037;0.07208393624304826;0.07265610640546442;0.08026528886852195;0.08352292217245698;0.08276988911943145
0.08885232285504745;0.0774483872892964;0.06950880425131534;0.07497904446507253;0.0765699270634508;0.08219680786393338;0.08553971562442438;0.08368414869398973
0.08815114950118781;0.07890378397398387;0.0723442625429979;0.07674154741500855;0.07584956124655698;0.08052779728430558;0.08526878213461626;0.08361822191533048
0.08635374640241546;0.07560756933513413;0.07387313640055627;0.07825197997787967;0.07415778563326586;0.07650282829910417;0.08246979114927408;0.08203679747764082
0.08442239449575822;0.07197326045423208;0.07051953869077053;0.07594406695929574;0.07035382867160896;0.07242519270208747;0.07793945671748963;0.08133425826989142
0.07935712472717037;0.06706227888472739;0.06659019969404838;0.07104568962913886;0.06678318229103829;0.0677240528852084;0.07594810868557332;0.07816459951830745
