Timestep;total_gen;total_demand;total_cons;PV_cons;tot_SOC;tot_charging;tot_discharging
1.0;12.351683406826908;-11.664;-0.6877061247334371;0.0;0.0;7.969760046595601e-6;0.0
2.0;11.864246641589363;-11.206;-0.6582687129249888;0.0;7.172784041936042e-6;6.688308633464312e-6;0.0
3.0;11.587688768548492;-10.951;-0.6367111478858453;0.0;1.3191544533649728e-5;5.3491259022451545e-6;2.051857523976464e-6
4.0;11.47062704193272;-10.848;-0.6226498077773481;0.0;1.572177916717508e-5;4.770718763556833e-6;2.747736204985839e-6
5.0;11.556153024318867;-10.935;-0.6211744237769642;0.0;1.696081364869747e-5;4.554126551928818e-6;2.949695189097037e-6
6.0;12.051938451707551;-11.408;-0.6439598310734127;0.0;1.7781969413806944e-5;4.395346112700099e-6;3.0930579447754773e-6
7.0;13.2507357513596;-12.549;-0.7017544785784955;0.0;1.8300848717280236e-5;4.2302413097781586e-6;3.2210227195113967e-6
8.0;14.90065287878736;-14.13;-0.7706699192277549;0.0;1.8528898727153532e-5;4.1586317826168235e-6;3.2652144223553956e-6
9.0;16.139260851823366;-15.341;-0.7982775023053257;3.306489631098215e-8;1.8643375465531744e-5;4.103800832850281e-6;3.2826522279626317e-6
10.0;16.58492400385632;-15.811;-0.773940614051273;1.5058882075692963e-6;1.868911756188264e-5;4.067689747027165e-6;3.2891269269472984e-6
11.0;16.482296089996186;-15.754;-0.728313548142408;6.154286043992123e-6;1.869516099680013e-5;4.0417766458517025e-6;3.2910235498286846e-6
12.0;16.39597983154265;-15.697;-0.6989976408809991;1.150635574498343e-5;1.8675774677559117e-5;4.024057970437459e-6;3.290422710187786e-6
13.0;16.242658512921345;-15.558;-0.6846765777917059;1.6357438851423696e-5;1.8641111088678207e-5;4.00979640154134e-6;3.2902991227582216e-6
14.0;15.960370859773324;-15.279;-0.6813892941450151;1.9895094049333624e-5;1.859375287351586e-5;3.996224717376179e-6;3.293012170373037e-6
15.0;15.68555424363109;-14.992;-0.6935724614268184;2.0614906664233674e-5;1.8531170381076587e-5;3.980244069974458e-6;3.3010812947527935e-6
16.0;15.817178579819295;-15.078;-0.7391960815683245;1.6796450707161452e-5;1.8445245870469733e-5;3.9600192202627e-6;3.3164398362728007e-6
17.0;16.1775109377523;-15.366;-0.8115273311779174;9.908815853272724e-6;1.8324062541440007e-5;3.931722882091038e-6;3.3426450575841997e-6
18.0;17.120130918215548;-16.192;-0.9281456298835964;2.942320930495807e-6;1.814830771382047e-5;3.888956349432328e-6;3.3877118472861714e-6
19.0;17.017736938310932;-16.025;-0.9927504408868004;1.3029318085253032e-8;1.788400637151089e-5;3.822448030719876e-6;3.4628350028244144e-6
20.0;16.42153824000354;-15.406;-1.0155508847351977;0.0;1.747640379967406e-5;3.7145048729320925e-6;3.5976209877135157e-6
21.0;15.601494683823557;-14.601;-1.0005070229822155;0.0;1.6821930940653077e-5;3.503291015405003e-6;3.904823048841195e-6
