Generator;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
WindOffshore;1859.4481210989925;1727.994711009092;1810.327593011628;1214.6158910330464;1186.163259033354;1240.1812484625186;899.147050387503;882.9938857143262;853.2023682187566
GasTurbine;3618.8712267364945;3125.3388758966134;3983.705660712652;2741.3304878771078;2373.695670194091;3442.1894938086693;2120.8143024393544;1646.852205029092;2597.357816691576
Baseload;4889.033644047129;4343.133385950249;5271.914520783873;4007.8303886490226;3572.2098069012604;4747.80002655081;3335.1356111566292;2826.922965247555;3815.9850826467796
Peak;0.044005547959045516;0.036231559604605994;0.0965750328302416;0.005049152510785903;0.05873671829480685;0.026109224499686185;0.017891614021412587;0.02989029956967064;0.018358973822025206
WindOnshore;1077.98782702728;1082.2360959103592;928.9858111780968;635.1900308194721;676.4700133297529;569.1186331885876;513.0092379186852;545.2577017465107;454.9496939623631
SolarPanels;589.4197891061931;592.4478443589381;571.8305865831519;322.4386629269932;358.69508271100096;302.6835804571522;369.7048368140501;388.5692773116974;334.4436925245605
