Consumer;2018_base;2018_high;2018_low;2021_base;2021_high;2021_low;2022_base;2022_high;2022_low
TypeC;1.4115572485984273e-5;3.3064304760799246e-7;1.1110073199205317e-6;2.482151627347662e-6;1.7687245952302533e-6;2.2941530262166054e-6;1.8908182009003127e-6;2.045444817966313e-6;1.354789773921894e-6
TypeA;1.4555362920054549e-5;9.692066307298575e-7;1.344797500024697e-6;3.259687089141039e-6;8.401295896298677e-6;2.6491226954306057e-6;9.066125307821693e-6;9.984835670939773e-6;4.320711460392701e-6
TypeD;1.641857460787932e-5;3.663619850158284e-6;3.7684515503677574e-6;9.079765761921266e-6;3.6962153333597314e-5;4.541843280136959e-6;4.0198367715182926e-5;4.499876211871978e-5;1.6992971264340184e-5
TypeB;3.8983478095833135e-5;3.712006806089185e-5;2.4475423256342665e-5;2.1002305635953178e-5;9.169555629773285e-5;2.8634934261084766e-5;8.972133167639562e-5;9.467098117710293e-5;5.602817767580426e-5
