iteration;primal_EOM;dual_EOM;rho_EOM;primal_cfd;dual_cfd;rho_cfd;zeta_cfd;imbalance_cfd
1;550.9803394803426;0.0;0.11000000000000001;34.999999999426215;0.0;1.1;-0.3499999999942622;34.999999999426215
2;366.21965194932375;7.874078203865089;0.12100000000000002;35.00000008692719;1.1067971838078163;1.2100000000000002;-0.7350000009504613;35.00000008692719
3;268.1883839381968;5.9110622906909125;0.13310000000000002;35.00000227130575;1.2174769781734958;1.3310000000000004;-1.158500028433261;35.00000227130575
4;202.6861787473021;4.935254208475661;0.14641000000000004;35.00000196713017;1.3392246643509775;1.4641000000000006;-1.6243500546157636;35.00000196713017
5;154.35612983500548;4.359097956677866;0.16105100000000006;34.99998896308151;1.473146583502637;1.6105100000000008;-2.1367848930242404;34.99998896308151
6;117.75077767668952;3.9058477762018726;0.17715610000000007;34.99999953940445;1.6204617315120695;1.771561000000001;-2.7004633856063034;34.99999953940445
7;93.21887197436634;3.291317828386952;0.1948717100000001;34.99999924202375;1.7825078894653323;1.9487171000000014;-3.320509722178292;34.99999924202375
8;78.57098936860196;2.663817270588115;0.2143588810000001;34.9999956042119;1.9607584746362685;2.1435888100000016;-4.002560621516818;34.9999956042119
9;69.89260396008592;2.206122479475694;0.23579476910000013;35.000002943004944;2.1568347743692;2.357947691000002;-4.752816768102743;35.000002943004944
10;64.98499870770131;1.8091722741955245;0.25937424601000014;34.999997695516626;2.3725178961361526;2.5937424601000023;-5.578098405614232;34.999997695516626
11;62.03782787041278;1.5062570214468873;0.28531167061100016;35.00000409418998;2.6097701627996077;2.853116706110003;-6.485908372841976;35.00000409418998
12;60.014665774487256;1.3015194904121172;0.3138428376721002;34.99999839214917;2.8707467113637226;3.1384283767210035;-7.484499174106617;34.99999839214917
13;58.33405526995446;1.1854379336527738;0.3452271214393102;32.45749979042925;6.585607856665613;3.4522712143931042;-8.503154557903608;32.45749979042925
14;57.06143488858921;1.4372330249847145;0.37974983358324127;24.690176090792583;22.999407413966413;3.4522712143931042;-9.355526399869008;24.690176090792583
15;55.24087698616797;1.4711835992900064;0.41772481694156544;23.62134149647884;3.590402567438874;3.797498335832415;-10.170999172805441;23.62134149647884
16;53.10108355051381;1.4445699519553732;0.45949729863572203;23.37384321403034;2.5722903271725164;4.177248169415656;-11.058620479878321;23.37384321403034
17;50.78641847623532;1.520473331573495;0.5054470284992942;22.454556105687708;3.4019664739622746;4.594972986357222;-11.996603013753573;22.454556105687708
