times,LOAD,WIND_ONSHORE,WIND_OFFSHORE,SOLAR_SOUTH,CONS_HIGH,CONS_MEDIUM,CONS_LOW,SOLAR_WEST
2021-01-01T00:00:00.0,11410,0.038741643,0.094308943,0.0,0.000773990672123909,0.00046976717822124186,0.0002951813169083854,0.0
2021-01-01T01:00:00.0,11313,0.04280086,0.129268293,0.0,0.0007626563908665693,0.0004657908353180207,0.00029354161185218987,0.0
2021-01-01T02:00:00.0,10925,0.049546323,0.139837398,0.0,0.0007230387328074539,0.00044988041040801204,0.0002865645812997156,0.0
2021-01-01T03:00:00.0,10577,0.05497851,0.126422764,0.0,0.000679276172776198,0.00043576621398817074,0.00028576691167538066,0.0
2021-01-01T04:00:00.0,10371,0.052769819,0.142276423,0.0,0.0006395551956495145,0.00042792865493847975,0.00029712043101096704,0.0
2021-01-01T05:00:00.0,10420,0.047277937,0.136178862,0.0,0.0006115814479144015,0.00043172609505324995,0.00032383507037900353,0.0
2021-01-01T06:00:00.0,10592,0.042562082,0.158130081,0.0,0.0005878653716216076,0.0004432024792850731,0.0003543722612685531,0.0
2021-01-01T07:00:00.0,10818,0.042681471,0.13902439,0.0,0.0005658758664340408,0.00046211731301643553,0.00037290231818818033,0.0
2021-01-01T08:00:00.0,11161,0.045606495,0.147560976,0.014821429,0.0005506181111672342,0.0004950465616912508,0.00037348523546750764,0.0130075471037423
2021-01-01T09:00:00.0,11466,0.047815186,0.142276423,0.052428571,0.0005363767524465501,0.0005393312554687605,0.0003566393371659787,0.04685517476413063
2021-01-01T10:00:00.0,11625,0.04089064,0.133739837,0.080142857,0.0005210294138697446,0.0005910505692174835,0.00033401447920444104,0.0740367234870974
2021-01-01T11:00:00.0,11592,0.036950812,0.11504065,0.094071429,0.0005052675713325852,0.000642666721828106,0.0003159641231126696,0.09154434020582364
2021-01-01T12:00:00.0,11654,0.039278892,0.138211382,0.095107143,0.0005030723532031251,0.0006993508537645295,0.00031285807232727563,0.0992080393242609
2021-01-01T13:00:00.0,11790,0.044591691,0.140650407,0.078964286,0.0005138979180478933,0.0007477931954061202,0.0003226129544781672,0.08904506281241957
2021-01-01T14:00:00.0,11994,0.051755014,0.145528455,0.049321429,0.0005375678959099971,0.0007759809925485087,0.000345258414683121,0.05976189172514951
2021-01-01T15:00:00.0,12446,0.062201528,0.141463415,0.018535714,0.0005822209193223235,0.0007894006878731613,0.0003886416655955586,0.023623942739109456
2021-01-01T16:00:00.0,13056,0.074976122,0.135772358,0.002857143,0.0006441062682017212,0.0007834841896987899,0.0004531538677912558,0.0037082544462916957
2021-01-01T17:00:00.0,14138,0.087273161,0.112601626,0.0,0.0007395408577966786,0.0007838183327472189,0.0005502234445355609,0.0
2021-01-01T18:00:00.0,13840,0.099689589,0.125203252,0.0,0.0007681322453968137,0.0007036679464920406,0.0005965290854265116,0.0
2021-01-01T19:00:00.0,13398,0.104465138,0.100813008,0.0,0.0007863693127789971,0.0006302075842290646,0.0006193938784225158,0.0
2021-01-01T20:00:00.0,12887,0.104226361,0.120325203,0.0,0.0007947110024428979,0.00057160335458428,0.0006107731380440927,0.0
2021-01-01T21:00:00.0,12307,0.104942693,0.125203252,0.0,0.0007903802456610257,0.0005257235876588345,0.0005689565935317549,0.0
2021-01-01T22:00:00.0,11780,0.104644222,0.136585366,0.0,0.0007796243727662982,0.0004929121229208989,0.0005077393242095503,0.0
2021-01-01T23:00:00.0,11230,0.102853391,0.120731707,0.0,0.0007570610155954718,0.0004652863769143951,0.00043704938347153275,0.0
