times,LOAD,WIND_ONSHORE,WIND_OFFSHORE,SOLAR_SOUTH,CONS_HIGH,CONS_MEDIUM,CONS_LOW,SOLAR_WEST
2021-01-01T00:00:00.0,11410,0.06308866384903544,0.13439092580864806,0.0,0.000773990672123909,0.00046976717822124186,0.0002951813169083854,0.0
2021-01-01T01:00:00.0,11313,0.06866487299268663,0.17569856394821998,0.0,0.0007626563908665693,0.0004657908353180207,0.00029354161185218987,0.0
2021-01-01T02:00:00.0,10925,0.07776062008590766,0.18783643375040332,0.0,0.0007230387328074539,0.00044988041040801204,0.0002865645812997156,0.0
2021-01-01T03:00:00.0,10577,0.0849501247147142,0.17240564791425378,0.0,0.000679276172776198,0.00043576621398817074,0.00028576691167538066,0.0
2021-01-01T04:00:00.0,10371,0.08204039899929422,0.19061760003396042,0.0,0.0006395551956495145,0.00042792865493847975,0.00029712043101096704,0.0
2021-01-01T05:00:00.0,10420,0.07472393602671949,0.18365097803062838,0.0,0.0006115814479144015,0.00043172609505324995,0.00032383507037900353,0.0
2021-01-01T06:00:00.0,10592,0.06833912824128385,0.20852701159318487,0.0,0.0005878653716216076,0.0004432024792850731,0.0003543722612685531,0.0
2021-01-01T07:00:00.0,10818,0.06850203478613975,0.18690776678062318,0.0,0.0005658758664340408,0.00046211731301643553,0.00037290231818818033,0.0
2021-01-01T08:00:00.0,11161,0.07247240808954601,0.19661913955913454,0.027877675994430768,0.0005506181111672342,0.0004950465616912508,0.00037348523546750764,0.024949744133659028
2021-01-01T09:00:00.0,11466,0.07544508845933949,0.19061760003396042,0.0815892268248199,0.0005363767524465501,0.0005393312554687605,0.0003566393371659787,0.07415559566324496
2021-01-01T10:00:00.0,11625,0.06605114062605993,0.18085131507639646,0.11702673738281757,0.0005210294138697446,0.0005910505692174835,0.00033401447920444104,0.10940322190895305
2021-01-01T11:00:00.0,11592,0.060601083425467876,0.15911958148983987,0.13410318112319136,0.0005052675713325852,0.000642666721828106,0.0003159641231126696,0.1310348373828973
2021-01-01T12:00:00.0,11654,0.06383154321269871,0.18597828482843326,0.13535713873087885,0.0005030723532031251,0.0006993508537645295,0.00031285807232727563,0.14030231488967332
