times,LOAD,WIND_ONSHORE,WIND_OFFSHORE,SOLAR_SOUTH,CONS_HIGH,CONS_MEDIUM,CONS_LOW,SOLAR_WEST
2021-01-01T00:00:00.0,11410,0.0202215127600866,0.0588116620329127,0.0,0.000773990672123909,0.00046976717822124186,0.0002951813169083854,0.0
2021-01-01T01:00:00.0,11313,0.022789930170602768,0.08585990759353733,0.0,0.0007626563908665693,0.0004657908353180207,0.00029354161185218987,0.0
2021-01-01T02:00:00.0,10925,0.027165250581493557,0.09435132450352822,0.0,0.0007230387328074539,0.00044988041040801204,0.0002865645812997156,0.0
2021-01-01T03:00:00.0,10577,0.030777373769145938,0.08359693165492042,0.0,0.000679276172776198,0.00043576621398817074,0.00028576691167538066,0.0
2021-01-01T04:00:00.0,10371,0.029299669764479258,0.09632954868244942,0.0,0.0006395551956495145,0.00042792865493847975,0.00029712043101096704,0.0
2021-01-01T05:00:00.0,10420,0.025679716277390883,0.09139693685921771,0.0,0.0006115814479144015,0.00043172609505324995,0.00032383507037900353,0.0
2021-01-01T06:00:00.0,10592,0.02263744649872752,0.10934964868165302,0.0,0.0005878653716216076,0.0004432024792850731,0.0003543722612685531,0.0
2021-01-01T07:00:00.0,10818,0.022713667008204774,0.09369344285944453,0.0,0.0005658758664340408,0.00046211731301643553,0.00037290231818818033,0.0
2021-01-01T08:00:00.0,11161,0.02459416237403471,0.10063888648591952,0.006383635680759956,0.0005506181111672342,0.0004950465616912508,0.00037348523546750764,0.005458012031950799
2021-01-01T09:00:00.0,11466,0.026030290770807377,0.09632954868244942,0.029072449501354274,0.0005363767524465501,0.0005393312554687605,0.0003566393371659787,0.025404407737901185
2021-01-01T10:00:00.0,11625,0.021574894939439898,0.08943611948003517,0.048376872074972835,0.0005210294138697446,0.0005910505692174835,0.00033401447920444104,0.0439882443491519
2021-01-01T11:00:00.0,11592,0.0191050766238,0.07464858712900845,0.05863396852039658,0.0005052675713325852,0.000642666721828106,0.0003159641231126696,0.056748945857174035
2021-01-01T12:00:00.0,11654,0.020558483427707153,0.09303633022160039,0.05940948161465524,0.0005030723532031251,0.0006993508537645295,0.00031285807232727563,0.06249657825367226
2021-01-01T13:00:00.0,11790,0.023938929751260524,0.09500997238556336,0.04752442328713458,0.0005138979180478933,0.0007477931954061202,0.0003226129544781672,0.05489487664619744
2021-01-01T14:00:00.0,11994,0.028624830023488493,0.09897773299607679,0.02701735200709195,0.0005375678959099971,0.0007759809925485087,0.000345258414683121,0.034018033431161956
2021-01-01T15:00:00.0,12446,0.03569120938089588,0.09566938134364004,0.008348552522986507,0.0005822209193223235,0.0007894006878731613,0.0003886416655955586,0.011169220314702081
2021-01-01T16:00:00.0,13056,0.04465885337838726,0.09106964270630484,0.0008853568929474966,0.0006441062682017212,0.0007834841896987899,0.0004531538677912558,0.0012106076985028743
2021-01-01T17:00:00.0,14138,0.053586679582237895,0.07275345028478417,0.0,0.0007395408577966786,0.0007838183327472189,0.0005502234445355609,0.0
2021-01-01T18:00:00.0,13840,0.0628607801432499,0.08263018615022677,0.0,0.0007681322453968137,0.0007036679464920406,0.0005965290854265116,0.0
2021-01-01T19:00:00.0,13398,0.0664914277881552,0.06371180187116762,0.0,0.0007863693127789971,0.0006302075842290646,0.0006193938784225158,0.0
2021-01-01T20:00:00.0,12887,0.06630909336187196,0.0787821672205813,0.0,0.0007947110024428979,0.00057160335458428,0.0006107731380440927,0.0
2021-01-01T21:00:00.0,12307,0.06685634736859573,0.08263018615022677,0.0,0.0007903802456610257,0.0005257235876588345,0.0005689565935317549,0.0
2021-01-01T22:00:00.0,11780,0.06662823428403698,0.09172442647019442,0.0,0.0007796243727662982,0.0004929121229208989,0.0005077393242095503,0.0
2021-01-01T23:00:00.0,11230,0.06526229432866476,0.07910166213853047,0.0,0.0007570610155954718,0.0004652863769143951,0.00043704938347153275,0.0
2021-01-02T00:00:00.0,10830,0.04939248078111657,0.06463776564008682,0.0,0.0007346467115777329,0.0004458876897577607,0.00028017648221891447,0.0
2021-01-02T01:00:00.0,10523,0.047748276045120296,0.030164757896778843,0.0,0.0007093992045513045,0.00043326411739163194,0.0002730432583329439,0.0
2021-01-02T02:00:00.0,10264,0.04418992076295603,0.014684707759508867,0.0,0.0006792924076462891,0.0004226611013663923,0.0002692264404997969,0.0
2021-01-02T03:00:00.0,10164,0.04101503040287743,0.010683252966243603,0.0,0.0006527524837002248,0.000418750855533305,0.0002746085742903062,0.0
2021-01-02T04:00:00.0,10200,0.03009692465443001,0.03318278695498703,0.0,0.0006290100275407432,0.00042087284547030117,0.00029222142477213994,0.0
2021-01-02T05:00:00.0,10423,0.018403545724802538,0.024280937075937765,0.0,0.000611757527026085,0.00043185039239347644,0.0003239283050441798,0.0
2021-01-02T06:00:00.0,10859,0.013204856276297352,0.03935569431956309,0.0,0.0006026841078586705,0.00045437459616282186,0.0003633051723107268,0.0
2021-01-02T07:00:00.0,11476,0.012201451921614901,0.038787384176236846,0.0,0.0006002950123125395,0.0004902253914010551,0.00039558393450985,0.0
2021-01-02T08:00:00.0,12181,0.012857366063597945,0.029892799758567314,0.004515676646806796,0.0006009389133704938,0.0005402886988586261,0.0004076179243105197,0.0038609060264755924
2021-01-02T09:00:00.0,12820,0.01521401917588306,0.029079405259272748,0.023122954711931987,0.0005997165503545065,0.0006030199455005677,0.0003987542562766306,0.02020555473248237
2021-01-02T10:00:00.0,13184,0.014256407151273102,0.027732172503778015,0.04408939660345626,0.0005909033799964483,0.0006703148993172733,0.00037880833495323454,0.040089717830327304
2021-01-02T11:00:00.0,13241,0.010638008351263724,0.004254474297220746,0.05531095496523708,0.0005771435396838128,0.0007340881697486154,0.0003609110553946565,0.05353276381998509
2021-01-02T12:00:00.0,13226,0.008267626564057566,0.0427939009657017,0.05335917703231794,0.0005709314349978147,0.0007936858067521596,0.00035505928132834627,0.05613188151652183
2021-01-02T13:00:00.0,13243,0.006159429042439529,0.014684707759508867,0.03944492187661679,0.0005772307149031594,0.0008399512541783928,0.00036237178593336456,0.045562343968978826
2021-01-02T14:00:00.0,13420,0.0041953255671752215,0.010454736917450986,0.020877216149668414,0.0006014808373446857,0.0008682395297649646,0.00038630714732762077,0.026286878030925796
2021-01-02T15:00:00.0,13617,0.004426508694033339,0.011837872938499243,0.0062914534171146655,0.0006370000207626612,0.0008636725989690534,0.00042520758158562773,0.008417103338807434
2021-01-02T16:00:00.0,14065,0.004484624171678397,0.024018677553431473,0.0007672207182430343,0.0006938843950871024,0.0008440337873861427,0.000488174720472121,0.0010490722050672527
2021-01-02T17:00:00.0,15104,0.006036955863288473,0.04627881075717871,0.0,0.0007900710932353256,0.000837373892899561,0.0005878182845002908,0.0
2021-01-02T18:00:00.0,14671,0.00622081868495913,0.03907136703180549,0.0,0.0008142534806514923,0.0007459185291173935,0.0006323466916396207,0.0
2021-01-02T19:00:00.0,14052,0.003937764426778447,0.05158861592839832,0.0,0.0008247545591260239,0.0006609700681882978,0.0006496285101950434,0.0
2021-01-02T20:00:00.0,13424,0.003209767982703661,0.03624732056154306,0.0,0.0008278265303634253,0.0005954220091518099,0.0006362239935674633,0.0
2021-01-02T21:00:00.0,12740,0.003486820009024266,0.038787384176236846,0.0,0.0008181883748859567,0.0005442202410639109,0.0005889743236852651,0.0
2021-01-02T22:00:00.0,12160,0.005340925592704391,0.015411829051978958,0.0,0.00080477354608134,0.0005088125139828634,0.0005241180120872776,0.0
2021-01-02T23:00:00.0,11653,0.008428944656408576,0.0588116620329127,0.0,0.0007855772052301009,0.00048281230188632643,0.00045351170664236607,0.0
2021-01-03T00:00:00.0,11253,0.0084936169166751,0.021422881121126624,0.0,0.0007633406690105474,0.00046330324772336854,0.0002911196633803735,0.0
2021-01-03T01:00:00.0,10904,0.009112043127833437,0.05638654646389156,0.0,0.0007350839994704385,0.0004489510535054979,0.0002829291731314663,0.0
2021-01-03T02:00:00.0,10592,0.010738868825271634,0.05790025159451849,0.0,0.0007010001151392725,0.00043616780842486617,0.00027782993548069454,0.0
2021-01-03T03:00:00.0,10411,0.013904402424762517,0.051886385416100654,0.0,0.0006686153195398503,0.0004289271110741084,0.0002812819625084984,0.0
2021-01-03T04:00:00.0,10404,0.01781621390297816,0.10867534534024818,0.0,0.000641590228091558,0.00042929030237970713,0.00029806585326758276,0.0
2021-01-03T05:00:00.0,10517,0.02108449133639367,0.103640475932133,0.0,0.0006172746725255047,0.0004357450423872389,0.0003268496578863704,0.0
2021-01-03T06:00:00.0,10692,0.02791317469112942,0.0923799902067618,0.0,0.0005934154600999083,0.00044738679272243227,0.0003577179208349103,0.0
2021-01-03T07:00:00.0,11029,0.03688649328338633,0.24580454127856963,0.0,0.0005769130089573892,0.00047113069377502934,0.0003801756024493844,0.0
2021-01-03T08:00:00.0,11697,0.042068932231438996,0.2679721491908293,0.004186679951099365,0.0005770611993838491,0.0005188208612223422,0.00039142162882030613,0.0035796136699811107
2021-01-03T09:00:00.0,12229,0.057747277687875916,0.26836387353054403,0.02166678097660122,0.0005720697109426881,0.0005752208200878661,0.0003803717472704303,0.018933104975270062
2021-01-03T10:00:00.0,12733,0.08597875185991938,0.2543225834274541,0.04350417031963847,0.0005706896797250286,0.0006473846793846209,0.0003658500097815181,0.03955758179779863
2021-01-03T11:00:00.0,12943,0.12331198499839909,0.30439870744771164,0.060455076632280065,0.0005641544320011774,0.000717566889287541,0.00035278844422423073,0.0585115071889281
2021-01-03T12:00:00.0,13105,0.1651993155635597,0.29203854303541377,0.06409757032997904,0.0005657081850632361,0.0007864246557906434,0.000351810969439587,0.06742827426067995
2021-01-03T13:00:00.0,13141,0.19556095515566457,0.26445093499960787,0.0489724902427992,0.0005727847787164856,0.0008334817965082125,0.00035958073238317176,0.05656752097112422
2021-01-03T14:00:00.0,13226,0.2162011211027099,0.44591321461877786,0.02650169841076449,0.0005927858088465584,0.0008556882280679151,0.0003807226773886075,0.03336876472140232
2021-01-03T15:00:00.0,13456,0.2442375459279999,0.5909764615816017,0.00861951848564249,0.0006294684790616412,0.0008534610040190631,0.0004201801584648752,0.011531735676060476
2021-01-03T16:00:00.0,13889,0.2664308733142389,0.7348596770287231,0.0009791145164139406,0.0006852015900010498,0.0008334721132603012,0.00048206602862689574,0.0013388087682250952
2021-01-03T17:00:00.0,14987,0.2967590452070224,0.7089867941255655,0.0,0.0007839509715517628,0.0008308873498997432,0.000583264872206426,0.0
2021-01-03T18:00:00.0,14592,0.3319003943644844,0.855504646306164,0.0,0.0008098689107536347,0.0007419019273997005,0.0006289416484496861,0.0
2021-01-03T19:00:00.0,14067,0.3558225900933975,0.8864901002031558,0.0,0.000825634954684442,0.0006616756297469958,0.0006503219650522115,0.0
