CVAR_WindOffshore,CVAR_GasTurbine,CVAR_Baseload,CVAR_Peak,CVAR_WindOnshore,CVAR_SolarPanels
1175.60450431772,2650.7810879907356,3884.8426204018456,0.043562974390557424,636.3867296390121,384.87927907594246
