iteration;primal_EOM;dual_EOM;rho_EOM
1;551.0291933715723;0.0;0.11000000000000001
2;367.74907588549405;7.928453053886496;0.12100000000000002
3;270.6210040071038;5.963470613313982;0.13310000000000002
4;204.76291898442844;5.0180404666827965;0.14641000000000004
5;156.22439663558154;4.414423961586694;0.16105100000000006
6;120.31673390420629;3.8255993417945375;0.17715610000000007
7;96.74473439539575;3.1719458295350567;0.1948717100000001
8;82.27036486305087;2.6253911743348834;0.2143588810000001
9;74.02540266227166;2.1571638166328935;0.23579476910000013
10;69.4539063903614;1.7768471312900787;0.25937424601000014
11;66.65913681001686;1.5101866216089082;0.28531167061100016
12;64.58360811429668;1.3307172423598312;0.3138428376721002
13;62.65720087755363;1.2465297770518595;0.3452271214393102
14;60.60452364030499;1.2488844594972035;0.37974983358324127
15;58.30252825853607;1.3250352090861612;0.41772481694156544
16;55.7299828025291;1.4522041145382523;0.45949729863572203
17;52.90724055890885;1.6204102371829328;0.5054470284992942
18;49.86949488453484;1.8120353850486937;0.5559917313492238
19;46.66793284455326;2.019137064603258;0.6115909044841462
20;43.36320197494561;2.2327353268228984;0.6727499949325609
21;40.00878008559245;2.4445730993805213;0.740024994425817
22;36.65543191104187;2.6507599036550666;0.8140274938683988
23;33.34875164319305;2.847395519688723;0.8954302432552388
24;30.129497766530687;3.029582387760897;0.9849732675807628
25;27.03326727168061;3.1946632329282387;1.0834705943388392
26;24.088868418717997;3.3399871287232243;1.1918176537727232
27;21.319280913436756;3.4633761955140927;1.3109994191499956
28;18.743207943453342;3.563019850400849;1.4420993610649953
29;16.373237130797037;3.637625605818056;1.586309297171495
30;14.216952359108415;3.686434557949343;1.7449402268886445
31;12.277662511789186;3.7092230485543647;1.919434249577509
32;10.556631548997139;3.706132205793423;2.11137767453526
33;9.052175572346083;3.67775685724515;2.3225154419887866
34;7.760434697649945;3.625120988760661;2.5547669861876656
35;6.674669643547817;3.5495349535897995;2.5547669861876656
36;5.776347780941041;3.3494932246155193;2.5547669861876656
37;5.081079733119047;3.139302995653676;2.5547669861876656
38;4.612745060523424;2.9222155641665006;2.5547669861876656
39;4.375895677475557;2.7011577808839213;2.5547669861876656
40;4.343933136588458;2.4789932582393797;2.5547669861876656
41;4.464360510384343;2.258456084531341;2.5547669861876656
42;4.677303521769721;2.0422529939314247;2.8102436848064323
43;4.855800190181497;1.8060352275989957;3.0912680532870755
44;4.972541206558812;1.5829375855225105;3.4003948586157833
45;5.015410665387448;1.3896085463799477;3.740434344477362
46;4.9844018225547275;1.2477925851659906;4.114477778925099
47;4.885832751026857;1.1801783062823188;4.525925556817609
48;4.7286810916148685;1.200699967681399;4.97851811249937
49;4.523188921200255;1.3025676662901386;5.476369923749307
50;4.279597728140076;1.4631784914848833;6.024006916124239
51;4.007832177480588;1.659094009564935;6.626407607736663
52;3.716942336126209;1.8712203994302605;6.626407607736663
53;3.439133337540264;1.9074450452452185;6.626407607736663
54;3.1609844342281312;1.92989553035877;6.626407607736663
55;2.8837135131197438;1.93690409940454;6.626407607736663
56;2.610017682345008;1.928854652060379;6.626407607736663
57;2.342685962441716;1.906786301273927;6.626407607736663
58;2.0844192415086837;1.871936965045193;6.626407607736663
59;1.837901600602642;1.825358055863133;6.626407607736663
60;1.605886385248663;1.7686129255870506;6.626407607736663
61;1.3913467231348073;1.7031301226652487;6.626407607736663
62;1.1976650251526733;1.6301552534534909;6.626407607736663
63;1.028878705249603;1.5512596979932745;6.626407607736663
64;0.8897268277031247;1.4676594897350013;6.626407607736663
65;0.7851050649724822;1.3805666064686188;6.626407607736663
66;0.7185787771186429;1.291505884701555;6.626407607736663
67;0.6897602929583204;1.2015856514478447;6.626407607736663
68;0.6928860198188536;1.1120406732798136;6.626407607736663
69;0.7184880250712687;1.0242405155507548;6.626407607736663
70;0.7568083323040702;0.9391519927190866;6.626407607736663
71;0.7999915553705975;0.8574852445114489;6.626407607736663
72;0.8425235691546985;0.7809624285947961;6.626407607736663
73;0.8808719234432336;0.7107283703058616;6.626407607736663
74;0.9129532642178086;0.6477869988730082;6.626407607736663
75;0.9375979676728163;0.5929247180682355;6.626407607736663
76;0.9542886271363955;0.5470367621882072;6.626407607736663
77;0.9629377858013963;0.510539418854731;6.626407607736663
78;0.9637313120423971;0.4831820712223148;6.626407607736663
79;0.9570509802589081;0.4655295873313418;7.28904836851033
80;0.9316487567700598;0.46490812874814064;8.017953205361364
81;0.8942480762536498;0.48699081165331537;8.017953205361364
82;0.8572815722213543;0.4963990986261586;8.017953205361364
83;0.8171158143481532;0.5084689270363257;8.017953205361364
84;0.7739160019423625;0.5204782996500312;8.017953205361364
85;0.7282624284696575;0.5316596693343556;8.017953205361364
86;0.6807916858843214;0.5407076695157357;8.017953205361364
87;0.6321061565978483;0.5478493343954991;8.017953205361364
88;0.5827993443489293;0.5525097247413709;8.017953205361364
89;0.5334115402054354;0.5546522287981115;8.017953205361364
90;0.4845019742267588;0.5540499375280254;8.017953205361364
91;0.4365556202220386;0.5512759552066858;8.017953205361364
92;0.3900885511745613;0.5463317119423845;8.017953205361364
93;0.34552352973216327;0.539676349837317;8.017953205361364
94;0.30336523024953144;0.5315482223139911;8.017953205361364
95;0.2640360209011439;0.5219769945688656;8.017953205361364
96;0.22821145922643768;0.5110573856211884;7.289048368510331
97;0.1966374551234904;0.492778487725066;6.626407607736664
98;0.1700168903640838;0.47570231748064895;6.0240069161242396
99;0.1513263277941504;0.46024266222171534;5.476369923749308
100;0.14429911063234724;0.4469576371829801;4.978518112499371
101;0.1509661849180656;0.43531682419633816;4.52592555681761
102;0.16998733884393682;0.4247779229888171;4.1144777789250995
103;0.19807713643712302;0.4152924300316757;3.740434344477363
104;0.23212888163444229;0.4066948400977195;3.740434344477363
105;0.2637457633873934;0.3977586996898502;3.740434344477363
106;0.2918591589830544;0.3896566798816518;3.740434344477363
107;0.31582777916150284;0.3832408631998447;3.740434344477363
108;0.3353600969900607;0.3778030479890994;3.740434344477363
109;0.3504686825493281;0.3728956720173926;3.740434344477363
110;0.36128062821058;0.36890947033458427;3.740434344477363
111;0.36812191149811985;0.3654494015686109;3.740434344477363
112;0.3713366033705614;0.3631042879288273;3.740434344477363
113;0.3711033332586548;0.3620531289999818;3.740434344477363
114;0.36767625265804066;0.3609522832619751;3.740434344477363
115;0.36137545114770614;0.36035342916793117;3.740434344477363
116;0.3525171867884181;0.36036607602265364;3.740434344477363
117;0.3414359530892239;0.3600108406315713;3.740434344477363
118;0.3285375396938;0.3593220127779264;3.740434344477363
119;0.31416872309331334;0.3595293322431642;3.740434344477363
120;0.2985983445278321;0.3596792339234612;3.740434344477363
121;0.28211571219669107;0.35954601337723796;3.740434344477363
122;0.2650240948759312;0.35935100143986626;3.740434344477363
123;0.2476653274051619;0.35847496564037196;3.740434344477363
124;0.2303803058580703;0.3575829726219488;3.740434344477363
125;0.21347026830507335;0.35721073081266047;3.740434344477363
126;0.19710719081187206;0.35645758658545823;3.740434344477363
127;0.18150441808765103;0.3557748909258194;3.740434344477363
128;0.1668835272359503;0.3549581849373033;3.4003948586157846
129;0.1541744041596263;0.3533732758777109;3.091268053287077
130;0.14331001414899325;0.3521939765947812;2.8102436848064336
131;0.13517458244444036;0.34974333302402233;2.554766986187667
132;0.1311374199094068;0.3483991401572079;2.322515441988788
133;0.13190827641787942;0.3464300859555378;2.1113776745352615
134;0.13880203936941157;0.34360690318739107;1.9194342495775103
135;0.1514473912067906;0.34181209330380924;1.7449402268886456
136;0.16976668164555275;0.3391766595661204;1.7449402268886456
137;0.18960097714486032;0.3368981577144278;1.7449402268886456
138;0.20999285136923135;0.3340792692926194;1.7449402268886456
139;0.23026779339215864;0.33153763962682414;1.7449402268886456
140;0.24975359018152937;0.3287413425323113;1.7449402268886456
141;0.26803976127287416;0.3268498847022356;1.7449402268886456
142;0.2845836043417403;0.32391449686051293;1.7449402268886456
143;0.29977675100500795;0.3207644100529791;1.7449402268886456
144;0.31382672957447155;0.3179679189184681;1.7449402268886456
145;0.32629149768634225;0.31611283752263314;1.7449402268886456
146;0.3369298965463178;0.3140075030742818;1.7449402268886456
147;0.34556562551470354;0.3118499634299554;1.7449402268886456
148;0.3526722343099803;0.30868418089551397;1.7449402268886456
149;0.35856089517159756;0.30610262027506585;1.7449402268886456
150;0.36351062615935753;0.3032031253021053;1.7449402268886456
151;0.3675636548834824;0.3010950083157543;1.7449402268886456
152;0.3706074578310911;0.29860905074663635;1.7449402268886456
153;0.37269719578264104;0.2966934508992854;1.7449402268886456
154;0.3735642258692325;0.2953654362301748;1.7449402268886456
155;0.37313528694624004;0.29332776813725825;1.7449402268886456
156;0.3717503540820848;0.2911394844783875;1.7449402268886456
157;0.3697310121708475;0.28856834245813573;1.7449402268886456
158;0.3672502807512806;0.2869331855886341;1.7449402268886456
159;0.36414294398088626;0.28556012958195076;1.7449402268886456
160;0.36033440252084825;0.2837297192660264;1.7449402268886456
161;0.35600795144917285;0.2825574940878155;1.7449402268886456
162;0.35119460370915645;0.2804124796864034;1.7449402268886456
163;0.3462347530929103;0.27827841353443855;1.7449402268886456
164;0.34137197565975386;0.27675397167366383;1.7449402268886456
165;0.3363776995018305;0.27587731162167656;1.7449402268886456
166;0.3311710032742957;0.2741591687720804;1.7449402268886456
167;0.3259260852418157;0.271921246499513;1.7449402268886456
168;0.3211711212801708;0.26979453365296785;1.7449402268886456
169;0.31703399106799096;0.26769407430737674;1.7449402268886456
170;0.31356400239978655;0.2652883665310545;1.7449402268886456
171;0.31118454464533507;0.26227155005473546;1.7449402268886456
172;0.30974528253561473;0.26098091027271775;1.7449402268886456
173;0.30880900945618006;0.2586554791036502;1.7449402268886456
174;0.30844890896282545;0.2558965372626676;1.7449402268886456
175;0.3087367687981599;0.25357929909088966;1.7449402268886456
176;0.30944831855740323;0.2511787757981517;1.7449402268886456
177;0.31043648607466634;0.2495063396400822;1.7449402268886456
178;0.3117150303822804;0.24556730266559168;1.7449402268886456
179;0.3136496148159412;0.24257116634561368;1.7449402268886456
180;0.31639880777793256;0.2384952500696679;1.7449402268886456
181;0.31988203640510554;0.23518978218027334;1.7449402268886456
182;0.32398812557245465;0.232062128443629;1.7449402268886456
183;0.32821297062683;0.22958437391647452;1.7449402268886456
184;0.332392461826237;0.22558962465997812;1.7449402268886456
185;0.3364787772665818;0.22315557666789582;1.7449402268886456
186;0.339872349083826;0.22165179833881507;1.7449402268886456
187;0.34205789927020425;0.21995644421980032;1.7449402268886456
188;0.34290600725732656;0.21832715820101273;1.7449402268886456
189;0.3422898544871818;0.21643244087284583;1.7449402268886456
190;0.34074042415253414;0.21308223451083919;1.7449402268886456
191;0.33888506234214893;0.2090074661215993;1.7449402268886456
192;0.33725515414233254;0.20561427213897968;1.7449402268886456
193;0.33597607324147144;0.20125668739869013;1.7449402268886456
194;0.33571262798599855;0.19596956990333644;1.7449402268886456
195;0.3365769417635226;0.19201340877039855;1.7449402268886456
196;0.33807944631470344;0.18967157819428238;1.7449402268886456
197;0.33970652913995136;0.1852558099403486;1.7449402268886456
198;0.3415531412615636;0.1814302688653483;1.7449402268886456
199;0.34348035178973413;0.1772188487089321;1.7449402268886456
200;0.3454436257296261;0.17340392787436826;1.7449402268886456
201;0.3473397358146313;0.16804175038895308;1.9194342495775103
202;0.34577447285783075;0.163501131931817;2.1113776745352615
203;0.34105245356345476;0.16043028084498398;2.322515441988788
204;0.3331628710368763;0.1587264323146623;2.554766986187667
205;0.3224211980062001;0.15658320339073853;2.810243684806434
206;0.3092285441111768;0.15615917562725068;2.810243684806434
207;0.2961008671715652;0.15353418875336633;2.810243684806434
208;0.28275989444472677;0.15167335236266047;2.810243684806434
209;0.269499207605351;0.14748782586796239;2.810243684806434
210;0.25664644783711643;0.1450338084153492;2.810243684806434
211;0.2442559988571756;0.14355479982902966;2.810243684806434
212;0.2324789070750723;0.14139862931449876;2.810243684806434
213;0.22132489113075127;0.1391548707154024;2.810243684806434
214;0.21097603710117294;0.13590027013461695;2.810243684806434
215;0.2015806583069014;0.13282220173197481;2.810243684806434
216;0.19336589925078915;0.12811710169940643;2.810243684806434
217;0.18659197825624851;0.12267107964358927;2.810243684806434
218;0.18142293771461035;0.11770657169207123;2.810243684806434
219;0.17783552764902916;0.11255741410723438;2.810243684806434
220;0.17566068971659798;0.10774338179252536;2.810243684806434
221;0.1746255736648427;0.10322542360881266;2.810243684806434
222;0.17437392993153078;0.0998208175228062;2.810243684806434
223;0.17457538242116388;0.09315418006074043;2.810243684806434
224;0.17532710252998535;0.08756904281814808;3.0912680532870778
225;0.17441709447255319;0.08126179712336855;3.400394858615786
226;0.17211489869176816;0.07404407530215887;3.740434344477365
227;0.16841278014088062;0.07039798526472309;4.114477778925102
228;0.16328601509534318;0.06896808017093342;4.525925556817612
229;0.1569186864951842;0.06903721960974209;4.9785181124993745
230;0.14941962562768982;0.07053106573565308;5.476369923749313
231;0.14087311394371296;0.07148631164082896;5.476369923749313
232;0.13276652193873395;0.06818390000075117;5.476369923749313
233;0.12474709397634016;0.06518171566686283;5.476369923749313
234;0.11672270661887518;0.06231354853013817;5.476369923749313
235;0.1089310919993428;0.06011606580203371;5.476369923749313
236;0.10105332632509223;0.058306569458286536;5.476369923749313
237;0.09350267500397229;0.05723841665735343;5.476369923749313
238;0.08613835673992393;0.05582503222888433;5.476369923749313
239;0.07922984763435688;0.054363374644710805;5.476369923749313
240;0.07262970588127778;0.05275128892813862;5.476369923749313
241;0.0666025587962854;0.05100545528867608;5.476369923749313
242;0.061203565624010824;0.04912939954824105;5.476369923749313
243;0.05646116570075717;0.0471478143405175;5.476369923749313
244;0.05238580233943522;0.04505334341458668;5.476369923749313
245;0.0490349797191302;0.04292725248523257;5.476369923749313
246;0.04637485075228475;0.04079519816204406;5.476369923749313
247;0.044349591234453964;0.038684461997352766;5.476369923749313
248;0.04287043236462938;0.036572688953892346;5.476369923749313
249;0.041860195868362156;0.03444388308847264;5.476369923749313
250;0.041226696108134536;0.031913495779371144;5.476369923749313
251;0.04086374411420908;0.029881319353317046;5.476369923749313
252;0.040664380671118036;0.028086453572519026;5.476369923749313
253;0.040587403750976365;0.026389667634967924;5.476369923749313
254;0.04048198254698522;0.024918118373440542;5.476369923749313
255;0.0403588439064207;0.02358937186584388;5.476369923749313
256;0.0401434579763407;0.022460029689216458;5.476369923749313
257;0.039834858810394905;0.021542187712087327;5.476369923749313
258;0.0393509280055845;0.02079784207765452;5.476369923749313
259;0.03873079309707659;0.02022086744419133;5.476369923749313
260;0.037996292683581685;0.019804284944784686;5.476369923749313
261;0.03710495506304941;0.019522721723055952;5.476369923749313
262;0.036082776683546876;0.01934525693165541;5.476369923749313
263;0.034977399895567626;0.01923952117494712;5.476369923749313
264;0.03375156685957779;0.019185306396470547;5.476369923749313
265;0.032462724600664614;0.019180816169782854;5.476369923749313
266;0.031130366755087673;0.019165670754313652;5.476369923749313
267;0.029736402468333957;0.019122044373331173;5.476369923749313
268;0.028341246917259828;0.01856851422859791;5.476369923749313
269;0.02697708513816223;0.018347435300906354;5.476369923749313
270;0.025653166182466786;0.0181776638141339;5.476369923749313
271;0.02437179949171385;0.018011684573042853;5.476369923749313
272;0.023176522119626123;0.017848491128203588;5.476369923749313
273;0.022030049942488368;0.017621414758367367;5.476369923749313
274;0.020971562937680238;0.01742758731682122;5.476369923749313
275;0.020001863728413054;0.017224034621039584;5.476369923749313
276;0.019110318965244805;0.017003873976385437;5.476369923749313
277;0.01829640672829428;0.016775466494041744;5.476369923749313
278;0.01756813361226873;0.016632203365451605;5.476369923749313
279;0.016921691266225655;0.01644437867815269;5.476369923749313
280;0.016331090391088373;0.016138900841961394;5.476369923749313
281;0.015805164430109604;0.015959126681026625;5.476369923749313
282;0.01531143685122783;0.015776669738982008;5.476369923749313
283;0.014868535111861326;0.01562152741382046;5.476369923749313
284;0.014452669322491063;0.015484577569591275;5.476369923749313
285;0.014070618506469708;0.015355229298600788;5.476369923749313
286;0.013719451971107584;0.015231216747557681;5.476369923749313
287;0.013376638092807286;0.01517241360414673;5.476369923749313
288;0.01305179250741607;0.015031856452533174;5.476369923749313
289;0.0127477911427521;0.01492125077977744;5.476369923749313
290;0.01244597370490398;0.014711138233457535;5.476369923749313
291;0.012160656917479643;0.013935042838121232;5.476369923749313
292;0.011926713609361045;0.013636660852614692;5.476369923749313
