Timestep;Price;G_WindOffshore;G_GasTurbine;G_Baseload;G_Peak;G_WindOnshore;G_SolarPanels;G_TypeC;G_TypeA;G_TypeB;Demand;Total_PV
1.0;0.04000024106646314;3.93416928;1.1705868089474258;5.0;0.0;2.5428571449999997;0.0;-0.1889138924767804;-0.07204367165073097;-0.3796558055232609;-12.007;0.0
2.0;0.039997142531028027;3.761755485;0.7540361839160502;5.0;0.0;2.604081635;0.0;-0.17995672811464888;-0.06926066255527685;-0.36165477552921277;-11.509;0.0
3.0;0.040015123689265034;3.93939394;0.3650828828704637;5.0;0.0;2.46530612;0.0;-0.17169394845260483;-0.06804459823172257;-0.34504947921786383;-11.185;0.0
4.0;0.03999049787342892;3.93416928;0.07057918159555758;5.0;0.0;2.55102041;0.0;-0.16376447482063142;-0.06889089313929476;-0.32911323149319277;-10.994;0.0
5.0;0.04000061324924873;3.92894462;0.579087153958714;5.0;0.0;2.1183673450000002;0.0;-0.15842343431861095;-0.07359547144055237;-0.3183799195886668;-11.076;0.0
6.0;0.03999910519252425;3.8923719950000004;0.9868810492475467;5.0;0.0;2.3551020400000002;0.0;-0.15889533267602102;-0.08413132679316224;-0.3193281981959033;-11.672;0.0
7.0;0.040000009455444706;3.719958205;2.659551532715075;5.0;0.0;2.48979592;0.0;-0.17060569641081266;-0.1028377564772963;-0.34286220680282997;-13.253;0.0
8.0;0.1999999891107814;3.56844305;5.0;5.0;0.48793383191604245;2.195918365;0.0;-0.1828221582403849;-0.12368752010853645;-0.37478556487064457;-15.571;0.0
9.0;0.20000000076112634;3.7147335399999997;5.0;5.0;1.7715009314445065;2.179591835;0.001934985;-0.1878510989917286;-0.13081553412461072;-0.38509465832120043;-16.964;7.147919780318381e-7
10.0;0.20000000085681527;2.9153605;5.0;5.0;3.116910341971905;1.918367345;0.079334365;-0.18217440359106618;-0.12434747775495075;-0.3734506707663703;-17.35;2.9625344784629824e-5
11.0;0.20000000416572689;3.9498432599999997;5.0;5.0;2.058821064678809;1.681632655;0.33378483000000003;-0.17479102086250844;-0.11499921473001998;-0.35829157528382727;-17.376;0.00012715611418299386
12.0;0.20000000849961802;3.735632185;5.0;5.0;1.0869909211165376;2.318367345;0.623065015;-0.16771055346393565;-0.10759735723018787;-0.34374755794206896;-17.145;0.0002450415776507458
13.0;0.20000001222807398;3.80355277;5.0;5.0;0.3433947110239824;2.395918365;0.798181115;-0.16218683933507194;-0.10345824701771611;-0.33240187831882356;-16.743;0.0003278765789214304
14.0;0.20000001347339932;3.92371996;5.0;5.0;0.17903047947749628;2.26530612;0.9631385450000001;-0.1635970002112339;-0.10533011867411514;-0.33526798960885656;-16.727;0.0004159945825116108
15.0;0.20010436477561813;3.92894462;5.0;5.0;0.00437046598500082;2.4;0.9945820449999999;-0.1679945843323115;-0.11066309074526241;-0.34427293387211344;-16.705;0.00045046661723524453
16.0;0.2000000053923785;3.92894462;5.0;5.0;0.41882453542013104;2.4938775499999997;0.684500775;-0.17704176373109717;-0.12125512492116221;-0.3628505935000091;-16.865;0.00032077579358937914
17.0;0.1999999967202873;3.897596655;5.0;5.0;1.3018167582299844;2.4938775499999997;0.284442725;-0.19107729432392825;-0.13798388757237168;-0.3916725055342761;-17.257;0.0001349601791087619
18.0;0.20000000129443268;3.876698015;5.0;5.0;2.912289912063748;2.085714285;0.075464395;-0.21295710219962483;-0.1626567699902442;-0.4365527353751175;-18.138;3.536468047661067e-5
19.0;0.1999999995919872;3.8662486950000003;5.0;5.0;2.2946164978680286;2.204081635;0.0;-0.21832137442762437;-0.17406657422238148;-0.4475588789818638;-17.525;0.0
20.0;0.19999999300948748;3.871473355;5.0;5.0;2.0926005953931375;1.7551020400000001;0.0;-0.22214364792703548;-0.1796377543327239;-0.4553945854382917;-16.862;0.0
21.0;0.19999996904368247;3.8662486950000003;5.0;5.0;1.5018378204475342;1.4000000000000001;0.0;-0.2203906148755021;-0.17389495237400365;-0.45180093817031647;-15.922;0.0
22.0;0.04000000977093646;3.92894462;4.782122429016273;5.0;0.0;2.097959185;0.0;-0.22309385513005126;-0.1605856781023625;-0.4483467032839842;-14.977;0.0
23.0;0.039999998277005976;3.902821315;3.571183646253953;5.0;0.0;2.057142855;0.0;-0.2111904631920875;-0.1375326497427893;-0.4244247027882972;-13.758;0.0
24.0;0.03999998954424143;3.8349007299999998;2.9742232028528246;5.0;0.0;1.6;0.0;-0.19853227026316633;-0.11460585830367194;-0.3989858014849236;-12.697;0.0
25.0;0.03999993975896422;2.89446186;2.9131916364366166;5.0;0.0;0.359183675;0.0;-0.16580602806664654;-0.06381471978687818;-0.3332164051103494;-10.604;0.0
26.0;0.039999996030045115;2.419017765;3.2306605524777563;5.0;0.0;0.22040816500000002;0.0;-0.1585696045536009;-0.06284334823219766;-0.31867352829366163;-10.33;0.0
27.0;0.04000001353704765;2.199582025;3.3230340671482783;5.0;0.0;0.2122449;0.0;-0.1521306325669342;-0.06399708276968225;-0.3057332809277129;-10.213;0.0
