Timestep;Price;G_WindOffshore;G_GasTurbine;G_Baseload;G_Peak;G_WindOnshore;G_SolarPanels;G_TypeC;G_TypeA;G_TypeD;G_TypeB;Demand;Total_PV
1.0;0.039961253549404205;3.7499859219853144;1.662479203987768;4.999999728025593;0.0;2.221223738674269;0.0;-0.08544022670119703;-0.2279217992300689;-0.08543422536049482;-0.22791436676042667;-12.007;0.0
2.0;0.039960097411332635;3.553650077543705;1.2682702369355097;4.999999728016349;0.0;2.28555388555402;0.0;-0.08213940605825257;-0.21711480704433161;-0.08213402362760726;-0.21710800597988583;-11.509;0.0
3.0;0.0399616362248116;3.755962788088928;0.864505415723903;4.9999997280227815;0.0;2.140183321882827;0.0;-0.08069592428446186;-0.2071446975682902;-0.08069196505874601;-0.20713963547596748;-11.185;0.0
4.0;0.039967328804087814;3.749985921997453;0.5727572502269465;4.999999728060485;0.0;2.2297833643317917;0.0;-0.08169901964281756;-0.19757683407325508;-0.0816955012521154;-0.19757255705347665;-10.994;0.0
5.0;0.03996060270822152;3.74401064314846;1.1047329257891618;4.999999728016761;0.0;1.7840518651351338;0.0;-0.08727851701831853;-0.1911337484027579;-0.0872749163424967;-0.19112938459545012;-11.076;0.0
6.0;0.03996167781683121;3.702228271525562;1.5267974989889244;4.999999728028271;0.0;2.0258982270843395;0.0;-0.09977340369039382;-0.19170307327022856;-0.09976952681781201;-0.19169860702301375;-11.672;0.0
7.0;0.039972532030961336;3.506320883439833;3.236510699164662;4.9999997281202155;0.0;2.165720722104407;0.0;-0.1219578599380784;-0.20583180751543345;-0.12195332659097288;-0.20582634775878828;-13.253;0.0
8.0;0.2000368379687013;3.335650358125241;4.999999782803626;4.999999973354039;1.1029149940164888;1.8627107571916084;0.0;-0.13964484723834572;-0.22547924430063615;-0.13964636242969866;-0.22548059689444622;-15.571;0.0
9.0;0.19992837788746962;3.500412274244357;4.999999782632374;4.999999973340182;2.375848690888938;1.8461041577025632;0.00040198815848614564;-0.14769883449636872;-0.23168398610929178;-0.1476994384477498;-0.23168444885061185;-16.964;1.0311142107550422e-7
10.0;0.19985678805023968;2.6171988209530146;4.999999782533162;4.999999973332155;3.844444706610928;1.5838867338074814;0.034638536528993846;-0.14040766280778494;-0.22468377224572653;-0.14041255637261682;-0.2246882349295488;-17.35;9.08046990657542e-6
11.0;0.199890294225447;3.767921377221655;4.999999782585634;4.999999973336399;2.752416461695743;1.3523320850559637;0.1942521774470171;-0.1298724365279142;-0.2155700364669063;-0.12989919789028478;-0.21559619510143155;-17.376;5.29890351659488e-5
12.0;0.19994287980476147;3.524057028270744;4.999999782662952;4.999999973342654;1.8789109071884562;1.9880380617544444;0.41081475148310465;-0.12152911714838595;-0.2068221744059594;-0.12158897989389134;-0.20688133296153857;-17.145;0.00011928224454159262
13.0;0.20002071094820045;3.6010846700467973;4.999999782774694;4.999999973351697;1.1547054302106528;2.0681041851833863;0.5530033090448339;-0.116855198437535;-0.19999514515376976;-0.11694265830106042;-0.20008184312622998;-16.743;0.0001745217136353642
14.0;0.20004343106765748;3.738037054416642;4.999999782808384;4.999999973354424;1.0041894652288443;1.9335627535575994;0.69283929357154;-0.11896294444625644;-0.20171696684800175;-0.11908318005391398;-0.20183641757541113;-16.727;0.00024008704620580963
15.0;0.20007157257835903;3.744010744436817;4.99999978285335;4.999999973358063;0.8331043899198473;2.072332718491342;0.7200700234653237;-0.12497240141095083;-0.20713315736618393;-0.12510859734164345;-0.20726856844638122;-16.705;0.000271995935258253
16.0;0.20002350092542656;3.744010744433263;4.999999782780824;4.9999999733521925;1.2017982012548378;2.169982066144288;0.45989080243881125;-0.13692400657402645;-0.21831357324665757;-0.1370165089012158;-0.21840531497595345;-16.865;0.00018458128311319534
17.0;0.19995971882962107;3.708192492373139;4.9999997826775795;4.999999973343839;2.0014948043107994;2.1699820661335965;0.16032445618049188;-0.15580622420691842;-0.2356532611794955;-0.15583933477479667;-0.23568567267838916;-17.257;6.576670884718534e-5
