Timestep;Price;G_WindOffshore;G_GasTurbine;G_Baseload;G_Peak;G_WindOnshore;G_SolarPanels;G_TypeC;G_TypeA;G_TypeB;Demand;Total_PV
1.0;0.00998141794354831;4.612020718270714;0.0;4.754731713672051;0.0;3.2413178658213155;0.0;-0.20182725548656655;-0.07709603556400715;-0.404139486944254;-11.925;0.0
2.0;0.009998625367937542;4.6242849543097;0.0;4.422841518353062;0.0;3.1578708346587185;0.0;-0.19421893351718109;-0.07487384906000558;-0.3889045677447891;-11.547;0.0
3.0;0.009983838356638727;4.089658127028915;0.0;4.810910840568203;0.0;3.0358418115638908;0.0;-0.18662358104291094;-0.0740841027464131;-0.3736956682626697;-11.302;0.0
4.0;0.009998012800564365;4.086077820683513;0.0;4.894350256799136;0.0;2.897304788943968;0.0;-0.18042343781228296;-0.07602507745050442;-0.3612807232167108;-11.26;0.0
5.0;0.040012676205039496;3.9117554679010107;0.398095609361908;5.0;0.0;2.6489984646091806;0.0;-0.17365841040188615;-0.08119764793146353;-0.34899753810113116;-11.355;0.0
6.0;0.04000042686204162;3.920774230172104;1.2971737376117825;5.0;0.0;2.2378464806516583;0.0;-0.17241431506027222;-0.09188313428705029;-0.3464971582014127;-11.845;0.0
7.0;0.040000016062736454;3.913559513660294;2.878699396317576;5.0;0.0;1.8033982677364133;0.0;-0.17826042044683066;-0.10815079112408031;-0.3582459704657054;-12.951;0.0
8.0;0.20000001306391846;3.4890434091079;5.0;5.0;0.43341352021832635;1.4273199472794007;0.0021107618513995434;-0.18410549018916214;-0.12536582839395977;-0.37741632398774905;-14.665;7.854258921945969e-7
9.0;0.19999998598195878;3.712392971353713;5.0;5.0;1.7922376950254821;1.2103103148675114;0.07812177066719642;-0.19037474044393893;-0.13342643810062715;-0.3902615688657157;-16.079;2.919746822267543e-5
10.0;0.20000000971745197;3.870221693245028;5.0;5.0;1.6802947953620146;1.1704375060783854;0.28054511757618333;-0.18318033307212356;-0.1258237398649365;-0.3754950422160054;-16.317;0.00010582789906179688
11.0;0.19999999253277131;3.47615291323615;5.0;5.0;1.12506417755302;1.3720545796283503;0.6030387085955522;-0.17143388746846774;-0.11349168108342518;-0.3513848083871074;-15.94;0.0002313944907549871
12.0;0.03999998491046108;3.6248086282986196;4.559066975118715;5.0;0.0;1.6614631681907452;1.0103920577913141;-0.16486420770433322;-0.10364136059862213;-0.3312252567600467;-15.256;0.00039837726196107696
13.0;0.03999998772852729;3.68870855737058;3.269017914145085;5.0;0.0;1.9700314637525902;1.331366252298118;-0.15717361495604784;-0.09821981562830044;-0.3157307533566878;-14.688;0.0005447066291385987
14.0;0.04000000054775105;3.8810641445786045;2.7726938076551164;5.0;0.0;2.073617528678801;1.3334747617654905;-0.1565700672335824;-0.09877198317181327;-0.3145081922665593;-14.491;0.000569234288148205
15.0;0.04000002224816445;3.694176566483236;3.48303961202343;5.0;0.0;2.0353281685267883;0.9720201832086495;-0.16213731799944084;-0.10469756910639345;-0.3257296501141484;-14.592;0.0004318884138364438
16.0;0.03999999231350214;3.6321214799934176;4.7023003978632;5.0;0.0;1.9184796741845407;0.48971832735782905;-0.17512780349454554;-0.11760182048678074;-0.351890252464275;-15.098;0.0002239201433936478
17.0;0.20000001800373077;3.746960802332962;5.0;5.0;0.703138258460216;1.8995363402645113;0.17462377045727995;-0.18726517296877399;-0.13612143831052298;-0.383872565750687;-15.817;8.068086537144225e-5
18.0;0.19999998847603084;3.779657433381973;5.0;5.0;2.067285929984442;1.8706059351529294;0.0;-0.21225196727518827;-0.16318065344770336;-0.4351166744395492;-16.907;0.0
19.0;0.19999999047543524;3.812304225314334;5.0;5.0;1.428950044907082;1.9319904296728052;0.0;-0.21758554619534026;-0.17460864780195398;-0.4460505032147031;-16.335;0.0
20.0;0.2000000047406201;3.628465379258008;5.0;5.0;0.7920211849788699;2.006453112501613;0.0;-0.2194507385680729;-0.17861473795831767;-0.44987420119639304;-15.579;0.0
21.0;0.20000000015370237;3.4503465602115266;5.0;5.0;0.3166586003235791;2.02194157663374;0.0;-0.2211004535114255;-0.17559008227972683;-0.45325620152437124;-14.939;0.0
22.0;0.04000001357161395;3.0627179224717755;4.887094354097248;5.0;0.0;1.9834794003690233;0.0;-0.22449189288751845;-0.1626434749532221;-0.4511563127645141;-14.095;0.0
23.0;0.03999999836628791;2.571312181257268;4.5429244083765346;5.0;0.0;1.8745281938653224;0.0;-0.21657144346296012;-0.14195460327432274;-0.4352387362696694;-13.195;0.0
24.0;0.03999998655945551;2.7566617315849395;3.7375464105075547;5.0;0.0;1.8261522299179958;0.0;-0.21008731980207848;-0.12206532971637937;-0.42220771876211904;-12.566;0.0
25.0;0.0400000056492662;1.4684518153223958;4.759518491443334;5.0;0.0;1.208680782641973;0.0;-0.19792196272045476;-0.07596994446226552;-0.39775918430469553;-11.765;0.0
26.0;0.04000001172309743;1.509101547202646;4.134639004193565;5.0;0.0;1.3381945766385432;0.0;-0.18955688453401892;-0.07343011522630274;-0.38094813286300594;-11.338;0.0
27.0;0.039999994893267984;1.5410572342518691;3.659510340376787;5.0;0.0;1.4834677237687013;0.0;-0.18161153144215098;-0.072443247926817;-0.36498051704387996;-11.065;0.0
28.0;0.03999999116233937;1.6593539970151365;3.2820651840726907;5.0;0.0;1.6104794761686594;0.0;-0.17444911532015892;-0.07386313785069347;-0.35058640069100816;-10.953;0.0
29.0;0.03999998856328624;1.7346163366681402;3.0284989980806563;5.0;0.0;1.7491906507810246;0.0;-0.16717413113184262;-0.07816581102178553;-0.3359660393438744;-10.931;0.0
30.0;0.03999998363536029;1.8505657432145233;2.836333490683268;5.0;0.0;1.920282079802516;0.0;-0.16066776523549292;-0.08562320664086086;-0.32289033605173273;-11.038;0.0
31.0;0.03999998346083977;1.8649680003859817;3.0678137490271804;5.0;0.0;2.0819118625644815;0.0;-0.15753152491456743;-0.09557458313377133;-0.3165874981330397;-11.445;0.0
32.0;0.03999998373198484;1.8772971888543852;3.559234305175842;5.0;0.0;2.2521646196496965;0.07685512303969663;-0.15806732882146488;-0.10482640880512714;-0.31765749345165384;-12.185;2.8598206634801e-5
